threeday_yrmo,threeday_yr,year,dayofyear,vartemp2_C_0-4m
4052,338,2017,281,11.9
4053,338,2017,281,11.9
4054,338,2017,281,11.9
4055,338,2017,281,11.9
4056,338,2017,281,11.9
4057,339,2017,284,11.5
4058,339,2017,284,11.5
4059,339,2017,284,11.5
4060,339,2017,284,11.5
4061,339,2017,284,11.5
4062,339,2017,284,11.5
4063,339,2017,284,11.5
4064,339,2017,284,11.5
4065,339,2017,284,11.5
4066,339,2017,284,11.5
4067,339,2017,284,11.5
4068,339,2017,284,11.5
4069,340,2017,287,11.2
4070,340,2017,287,11.2
4071,340,2017,287,11.2
4072,340,2017,287,11.2
4073,340,2017,287,11.2
4074,340,2017,287,11.2
4075,340,2017,287,11.2
4076,340,2017,287,11.2
4077,340,2017,287,11.2
4078,340,2017,287,11.2
4079,340,2017,287,11.2
4080,340,2017,287,11.2
4081,341,2017,290,10.9
4082,341,2017,290,10.9
4083,341,2017,290,10.9
4084,341,2017,290,10.9
4085,341,2017,290,10.9
4086,341,2017,290,10.9
4087,341,2017,290,10.9
4088,341,2017,290,10.9
4089,341,2017,290,10.9
4090,341,2017,290,10.9
4091,341,2017,290,10.9
4092,341,2017,290,10.9
4093,342,2017,293,10.6
4094,342,2017,293,10.6
4095,342,2017,293,10.6
4096,342,2017,293,10.6
4097,342,2017,293,10.6
4098,342,2017,293,10.6
4099,342,2017,293,10.6
4100,342,2017,293,10.6
4101,342,2017,293,10.6
4102,342,2017,293,10.6
4103,342,2017,293,10.6
4104,342,2017,293,10.6
4105,343,2017,296,10.4
4106,343,2017,296,10.4
4107,343,2017,296,10.4
4108,343,2017,296,10.4
4109,343,2017,296,10.4
4110,343,2017,296,10.4
4111,343,2017,296,10.4
4112,343,2017,296,10.4
4113,343,2017,296,10.4
4114,343,2017,296,10.4
4115,343,2017,296,10.4
4116,343,2017,296,10.4
4117,344,2017,299,10.5
4118,344,2017,299,10.5
4119,344,2017,299,10.5
4120,344,2017,299,10.5
4121,344,2017,299,10.5
4122,344,2017,299,10.5
4123,344,2017,299,10.5
4124,344,2017,299,10.5
4125,344,2017,299,10.5
4126,344,2017,299,10.5
4127,344,2017,299,10.5
4128,344,2017,299,10.5
4129,345,2017,302,10.5
4130,345,2017,302,10.5
4131,345,2017,302,10.5
4132,345,2017,302,10.5
4133,345,2017,302,10.5
4134,345,2017,302,10.5
4135,345,2017,302,10.5
4136,345,2017,302,10.5
4137,345,2017,302,10.5
4138,345,2017,302,10.5
4139,345,2017,302,10.5
4140,345,2017,302,10.5
4141,346,2017,305,10.4
4142,346,2017,305,10.4
4143,346,2017,305,10.4
4144,346,2017,305,10.4
4145,346,2017,305,10.4
4146,346,2017,305,10.4
4147,346,2017,305,10.4
4148,346,2017,305,10.4
4149,346,2017,305,10.4
4150,346,2017,305,10.4
4151,346,2017,305,10.4
4152,346,2017,305,10.4
4153,347,2017,308,9.9
4154,347,2017,308,9.9
4155,347,2017,308,9.9
4156,347,2017,308,9.9
4157,347,2017,308,9.9
4158,347,2017,308,9.9
4159,347,2017,308,9.9
4160,347,2017,308,9.9
4161,347,2017,308,9.9
4162,347,2017,308,9.9
4163,347,2017,308,9.9
4164,347,2017,308,9.9
4165,348,2017,311,9.3
4166,348,2017,311,9.3
4167,348,2017,311,9.3
4168,348,2017,311,9.3
4169,348,2017,311,9.3
4170,348,2017,311,9.3
4171,348,2017,311,9.3
4172,348,2017,311,9.3
4173,348,2017,311,9.3
4174,348,2017,311,9.3
4175,348,2017,311,9.3
4176,348,2017,311,9.3
4177,349,2017,314,9.1
4178,349,2017,314,9.1
4179,349,2017,314,9.1
4180,349,2017,314,9.1
4181,349,2017,314,9.1
4182,349,2017,314,9.1
4183,349,2017,314,9.1
4184,349,2017,314,9.1
4185,349,2017,314,9.1
4186,349,2017,314,9.1
4187,349,2017,314,9.1
4188,349,2017,314,9.1
4189,350,2017,317,9.1
4190,350,2017,317,9.1
4191,350,2017,317,9.1
4192,350,2017,317,9.1
4193,350,2017,317,9.1
4194,350,2017,317,9.1
4195,350,2017,317,9.1
4196,350,2017,317,9.1
4197,350,2017,317,9.1
4198,350,2017,317,9.1
4199,350,2017,317,9.1
4200,350,2017,317,9.1
4201,351,2017,320,9.1
4202,351,2017,320,9.1
4203,351,2017,320,9.1
4204,351,2017,320,9.1
4205,351,2017,320,9.1
4206,351,2017,320,9.1
4207,351,2017,320,9.1
4208,351,2017,320,9.1
4209,351,2017,320,9.1
4210,351,2017,320,9.1
4211,351,2017,320,9.1
4212,351,2017,320,9.1
4213,352,2017,323,8.9
4214,352,2017,323,8.9
4215,352,2017,323,8.9
4216,352,2017,323,8.9
4217,352,2017,323,8.9
4218,352,2017,323,8.9
4219,352,2017,323,8.9
4220,352,2017,323,8.9
4221,352,2017,323,8.9
4222,352,2017,323,8.9
4223,352,2017,323,8.9
4224,352,2017,323,8.9
4225,353,2017,326,8.9
4226,353,2017,326,8.9
4227,353,2017,326,8.9
4228,353,2017,326,8.9
4229,353,2017,326,8.9
4230,353,2017,326,8.9
4231,353,2017,326,8.9
4232,353,2017,326,8.9
4233,353,2017,326,8.9
4234,353,2017,326,8.9
4235,353,2017,326,8.9
4236,353,2017,326,8.9
4237,354,2017,329,8.9
4238,354,2017,329,8.9
4239,354,2017,329,8.9
4240,354,2017,329,8.9
4241,354,2017,329,8.9
4242,354,2017,329,8.9
4243,354,2017,329,8.9
4244,354,2017,329,8.9
4245,354,2017,329,8.9
4246,354,2017,329,8.9
4247,354,2017,329,8.9
4248,354,2017,329,8.9
4249,355,2017,332,8.8
4250,355,2017,332,8.8
4251,355,2017,332,8.8
4252,355,2017,332,8.8
4253,355,2017,332,8.8
4254,355,2017,332,8.8
4255,355,2017,332,8.8
4256,355,2017,332,8.8
4257,355,2017,332,8.8
4258,355,2017,332,8.8
4259,355,2017,332,8.8
4260,355,2017,332,8.8
4261,356,2017,335,8.6
4262,356,2017,335,8.6
4263,356,2017,335,8.6
4264,356,2017,335,8.6
4265,356,2017,335,8.6
4266,356,2017,335,8.6
4267,356,2017,335,8.6
4268,356,2017,335,8.6
4269,356,2017,335,8.6
4270,356,2017,335,8.6
4271,356,2017,335,8.6
4272,356,2017,335,8.6
4273,357,2017,338,8.4
4274,357,2017,338,8.4
4275,357,2017,338,8.4
4276,357,2017,338,8.4
4277,357,2017,338,8.4
4278,357,2017,338,8.4
4279,357,2017,338,8.4
4280,357,2017,338,8.4
4281,357,2017,338,8.4
4282,357,2017,338,8.4
4283,357,2017,338,8.4
4284,357,2017,338,8.4
4285,358,2017,341,8.3
4286,358,2017,341,8.3
4287,358,2017,341,8.3
4288,358,2017,341,8.3
4289,358,2017,341,8.3
4290,358,2017,341,8.3
4291,358,2017,341,8.3
4292,358,2017,341,8.3
4293,358,2017,341,8.3
4294,358,2017,341,8.3
4295,358,2017,341,8.3
4296,358,2017,341,8.3
4297,359,2017,344,8.2
4298,359,2017,344,8.2
4299,359,2017,344,8.2
4300,359,2017,344,8.2
4301,359,2017,344,8.2
4302,359,2017,344,8.2
4303,359,2017,344,8.2
4304,359,2017,344,8.2
4305,359,2017,344,8.2
4306,359,2017,344,8.2
4307,359,2017,344,8.2
4308,359,2017,344,8.2
4309,360,2017,347,8.0
4310,360,2017,347,8.0
4311,360,2017,347,8.0
4312,360,2017,347,8.0
4313,360,2017,347,8.0
4314,360,2017,347,8.0
4315,360,2017,347,8.0
4316,360,2017,347,8.0
4317,360,2017,347,8.0
4318,360,2017,347,8.0
4319,360,2017,347,8.0
4320,360,2017,347,8.0
4321,361,2017,350,7.9
4322,361,2017,350,7.9
4323,361,2017,350,7.9
4324,361,2017,350,7.9
4325,361,2017,350,7.9
4326,361,2017,350,7.9
4327,361,2017,350,7.9
4328,361,2017,350,7.9
4329,361,2017,350,7.9
4330,361,2017,350,7.9
4331,361,2017,350,7.9
4332,361,2017,350,7.9
4333,362,2017,353,7.8
4334,362,2017,353,7.8
4335,362,2017,353,7.8
4336,362,2017,353,7.8
4337,362,2017,353,7.8
4338,362,2017,353,7.8
4339,362,2017,353,7.8
4340,362,2017,353,7.8
4341,362,2017,353,7.8
4342,362,2017,353,7.8
4343,362,2017,353,7.8
4344,362,2017,353,7.8
4345,363,2017,356,7.6
4346,363,2017,356,7.6
4347,363,2017,356,7.6
4348,363,2017,356,7.6
4349,363,2017,356,7.6
4350,363,2017,356,7.6
4351,363,2017,356,7.6
4352,363,2017,356,7.6
4353,363,2017,356,7.6
4354,363,2017,356,7.6
4355,363,2017,356,7.6
4356,363,2017,356,7.6
4357,364,2017,359,7.3
4358,364,2017,359,7.3
4359,364,2017,359,7.3
4360,364,2017,359,7.3
4361,364,2017,359,7.3
4362,364,2017,359,7.3
4363,364,2017,359,7.3
4364,364,2017,359,7.3
4365,364,2017,359,7.3
4366,364,2017,359,7.3
4367,364,2017,359,7.3
4368,364,2017,359,7.3
4369,365,2017,362,7.2
4370,365,2017,362,7.2
4371,365,2017,362,7.2
4372,365,2017,362,7.2
4373,365,2017,362,7.2
4374,365,2017,362,7.2
4375,365,2017,362,7.2
4376,365,2017,362,7.2
4377,365,2017,362,7.2
4378,365,2017,362,7.2
4379,365,2017,362,7.2
4380,365,2017,362,7.2
4381,366,2017,365,7.1
4382,366,2017,365,7.1
4383,366,2017,365,7.1
4384,366,2017,365,7.1
4385,366,2017,365,7.1
4386,366,2017,365,7.1
4387,366,2017,365,7.1
4388,366,2017,365,7.1
4389,366,2017,365,7.1
4390,366,2017,365,7.1
4391,366,2017,365,7.1
4392,366,2017,365,7.1
4393,367,2018,2,7.1
4394,367,2018,2,7.1
4395,367,2018,2,7.1
4396,367,2018,2,7.1
4397,367,2018,2,7.1
4398,367,2018,2,7.1
4399,367,2018,2,7.1
4400,367,2018,2,7.1
4401,367,2018,2,7.1
4402,367,2018,2,7.1
4403,367,2018,2,7.1
4404,367,2018,2,7.1
4405,368,2018,5,7.1
4406,368,2018,5,7.1
4407,368,2018,5,7.1
4408,368,2018,5,7.1
4409,368,2018,5,7.1
4410,368,2018,5,7.1
4411,368,2018,5,7.1
4412,368,2018,5,7.1
4413,368,2018,5,7.1
4414,368,2018,5,7.1
4415,368,2018,5,7.1
4416,368,2018,5,7.1
4417,369,2018,8,7.3
4418,369,2018,8,7.3
4419,369,2018,8,7.3
4420,369,2018,8,7.3
4421,369,2018,8,7.3
4422,369,2018,8,7.3
4423,369,2018,8,7.3
4424,369,2018,8,7.3
4425,369,2018,8,7.3
4426,369,2018,8,7.3
4427,369,2018,8,7.3
4428,369,2018,8,7.3
4429,370,2018,11,7.3
4430,370,2018,11,7.3
4431,370,2018,11,7.3
4432,370,2018,11,7.3
4433,370,2018,11,7.3
4434,370,2018,11,7.3
4435,370,2018,11,7.3
4436,370,2018,11,7.3
4437,370,2018,11,7.3
4438,370,2018,11,7.3
4439,370,2018,11,7.3
4440,370,2018,11,7.3
4441,371,2018,14,7.3
4442,371,2018,14,7.3
4443,371,2018,14,7.3
4444,371,2018,14,7.3
4445,371,2018,14,7.3
4446,371,2018,14,7.3
4447,371,2018,14,7.3
4448,371,2018,14,7.3
4449,371,2018,14,7.3
4450,371,2018,14,7.3
4451,371,2018,14,7.3
4452,371,2018,14,7.3
4453,372,2018,17,7.4
4454,372,2018,17,7.4
4455,372,2018,17,7.4
4456,372,2018,17,7.4
4457,372,2018,17,7.4
4458,372,2018,17,7.4
4459,372,2018,17,7.4
4460,372,2018,17,7.4
4461,372,2018,17,7.4
4462,372,2018,17,7.4
4463,372,2018,17,7.4
4464,372,2018,17,7.4
4465,373,2018,20,7.5
4466,373,2018,20,7.5
4467,373,2018,20,7.5
4468,373,2018,20,7.5
4469,373,2018,20,7.5
4470,373,2018,20,7.5
4471,373,2018,20,7.5
4472,373,2018,20,7.5
4473,373,2018,20,7.5
4474,373,2018,20,7.5
4475,373,2018,20,7.5
4476,373,2018,20,7.5
4477,374,2018,23,7.5
4478,374,2018,23,7.5
4479,374,2018,23,7.5
4480,374,2018,23,7.5
4481,374,2018,23,7.5
4482,374,2018,23,7.5
4483,374,2018,23,7.5
4484,374,2018,23,7.5
4485,374,2018,23,7.5
4486,374,2018,23,7.5
4487,374,2018,23,7.5
4488,374,2018,23,7.5
4489,375,2018,26,7.4
4490,375,2018,26,7.4
4491,375,2018,26,7.4
4492,375,2018,26,7.4
4493,375,2018,26,7.4
4494,375,2018,26,7.4
4495,375,2018,26,7.4
4496,375,2018,26,7.4
4497,375,2018,26,7.4
4498,375,2018,26,7.4
4499,375,2018,26,7.4
4500,375,2018,26,7.4
4501,376,2018,29,7.3
4502,376,2018,29,7.3
4503,376,2018,29,7.3
4504,376,2018,29,7.3
4505,376,2018,29,7.3
4506,376,2018,29,7.3
4507,376,2018,29,7.3
4508,376,2018,29,7.3
4509,376,2018,29,7.3
4510,376,2018,29,7.3
4511,376,2018,29,7.3
4512,376,2018,29,7.3
4513,377,2018,32,7.3
4514,377,2018,32,7.3
4515,377,2018,32,7.3
4516,377,2018,32,7.3
4517,377,2018,32,7.3
4518,377,2018,32,7.3
4519,377,2018,32,7.3
4520,377,2018,32,7.3
4521,377,2018,32,7.3
4522,377,2018,32,7.3
4523,377,2018,32,7.3
4524,377,2018,32,7.3
4525,378,2018,35,7.4
4526,378,2018,35,7.4
4527,378,2018,35,7.4
4528,378,2018,35,7.4
4529,378,2018,35,7.4
4530,378,2018,35,7.4
4531,378,2018,35,7.4
4532,378,2018,35,7.4
4533,378,2018,35,7.4
4534,378,2018,35,7.4
4535,378,2018,35,7.4
4536,378,2018,35,7.4
4537,379,2018,38,7.5
4538,379,2018,38,7.5
4539,379,2018,38,7.5
4540,379,2018,38,7.5
4541,379,2018,38,7.5
4542,379,2018,38,7.5
4543,379,2018,38,7.5
4544,379,2018,38,7.5
4545,379,2018,38,7.5
4546,379,2018,38,7.5
4547,379,2018,38,7.5
4548,379,2018,38,7.5
4549,380,2018,41,7.5
4550,380,2018,41,7.5
4551,380,2018,41,7.5
4552,380,2018,41,7.5
4553,380,2018,41,7.5
4554,380,2018,41,7.5
4555,380,2018,41,7.5
4556,380,2018,41,7.5
4557,380,2018,41,7.5
4558,380,2018,41,7.5
4559,380,2018,41,7.5
4560,380,2018,41,7.5
4561,381,2018,44,7.3
4562,381,2018,44,7.3
4563,381,2018,44,7.3
4564,381,2018,44,7.3
4565,381,2018,44,7.3
4566,381,2018,44,7.3
4567,381,2018,44,7.3
4568,381,2018,44,7.3
4569,381,2018,44,7.3
4570,381,2018,44,7.3
4571,381,2018,44,7.3
4572,381,2018,44,7.3
4573,382,2018,47,7.2
4574,382,2018,47,7.2
4575,382,2018,47,7.2
4576,382,2018,47,7.2
4577,382,2018,47,7.2
4578,382,2018,47,7.2
4579,382,2018,47,7.2
4580,382,2018,47,7.2
4581,382,2018,47,7.2
4582,382,2018,47,7.2
4583,382,2018,47,7.2
4584,382,2018,47,7.2
4585,383,2018,50,7.1
4586,383,2018,50,7.1
4587,383,2018,50,7.1
4588,383,2018,50,7.1
4589,383,2018,50,7.1
4590,383,2018,50,7.1
4591,383,2018,50,7.1
4592,383,2018,50,7.1
4593,383,2018,50,7.1
4594,383,2018,50,7.1
4595,383,2018,50,7.1
4596,383,2018,50,7.1
4597,384,2018,53,6.7
4598,384,2018,53,6.7
4599,384,2018,53,6.7
4600,384,2018,53,6.7
4601,384,2018,53,6.7
4602,384,2018,53,6.7
4603,384,2018,53,6.7
4604,384,2018,53,6.7
4605,384,2018,53,6.7
4606,384,2018,53,6.7
4607,384,2018,53,6.7
4608,384,2018,53,6.7
4609,385,2018,56,6.6
4610,385,2018,56,6.6
4611,385,2018,56,6.6
4612,385,2018,56,6.6
4613,385,2018,56,6.6
4614,385,2018,56,6.6
4615,385,2018,56,6.6
4616,385,2018,56,6.6
4617,385,2018,56,6.6
4618,385,2018,56,6.6
4619,385,2018,56,6.6
4620,385,2018,56,6.6
4621,386,2018,59,6.7
4622,386,2018,59,6.7
4623,386,2018,59,6.7
4624,386,2018,59,6.7
4625,386,2018,59,6.7
4626,386,2018,59,6.7
4627,386,2018,59,6.7
4628,386,2018,59,6.7
4629,386,2018,59,6.7
4630,386,2018,59,6.7
4631,386,2018,59,6.7
4632,386,2018,59,6.7
4633,387,2018,62,6.9
4634,387,2018,62,6.9
4635,387,2018,62,6.9
4636,387,2018,62,6.9
4637,387,2018,62,6.9
4638,387,2018,62,6.9
4639,387,2018,62,6.9
4640,387,2018,62,6.9
4641,387,2018,62,6.9
4642,387,2018,62,6.9
4643,387,2018,62,6.9
4644,387,2018,62,6.9
4645,388,2018,65,6.9
4646,388,2018,65,6.9
4647,388,2018,65,6.9
4648,388,2018,65,6.9
4649,388,2018,65,6.9
4650,388,2018,65,6.9
4651,388,2018,65,6.9
4652,388,2018,65,6.9
4653,388,2018,65,6.9
4654,388,2018,65,6.9
4655,388,2018,65,6.9
4656,388,2018,65,6.9
4657,389,2018,68,7.0
4658,389,2018,68,7.0
4659,389,2018,68,7.0
4660,389,2018,68,7.0
4661,389,2018,68,7.0
4662,389,2018,68,7.0
4663,389,2018,68,7.0
4664,389,2018,68,7.0
4665,389,2018,68,7.0
4666,389,2018,68,7.0
4667,389,2018,68,7.0
4668,389,2018,68,7.0
4669,390,2018,71,7.2
4670,390,2018,71,7.2
4671,390,2018,71,7.2
4672,390,2018,71,7.2
4673,390,2018,71,7.2
4674,390,2018,71,7.2
4675,390,2018,71,7.2
4676,390,2018,71,7.2
4677,390,2018,71,7.2
4678,390,2018,71,7.2
4679,390,2018,71,7.2
4680,390,2018,71,7.2
4681,391,2018,74,7.4
4682,391,2018,74,7.4
4683,391,2018,74,7.4
4684,391,2018,74,7.4
4685,391,2018,74,7.4
4686,391,2018,74,7.4
4687,391,2018,74,7.4
4688,391,2018,74,7.4
4689,391,2018,74,7.4
4690,391,2018,74,7.4
4691,391,2018,74,7.4
4692,391,2018,74,7.4
4693,392,2018,77,7.6
4694,392,2018,77,7.6
4695,392,2018,77,7.6
4696,392,2018,77,7.6
4697,392,2018,77,7.6
4698,392,2018,77,7.6
4699,392,2018,77,7.6
4700,392,2018,77,7.6
4701,392,2018,77,7.6
4702,392,2018,77,7.6
4703,392,2018,77,7.6
4704,392,2018,77,7.6
4705,393,2018,80,7.8
4706,393,2018,80,7.8
4707,393,2018,80,7.8
4708,393,2018,80,7.8
4709,393,2018,80,7.8
4710,393,2018,80,7.8
4711,393,2018,80,7.8
4712,393,2018,80,7.8
4713,393,2018,80,7.8
4714,393,2018,80,7.8
4715,393,2018,80,7.8
4716,393,2018,80,7.8
4717,394,2018,83,7.8
4718,394,2018,83,7.8
4719,394,2018,83,7.8
4720,394,2018,83,7.8
4721,394,2018,83,7.8
4722,394,2018,83,7.8
4723,394,2018,83,7.8
4724,394,2018,83,7.8
4725,394,2018,83,7.8
4726,394,2018,83,7.8
4727,394,2018,83,7.8
4728,394,2018,83,7.8
4729,395,2018,86,7.9
4730,395,2018,86,7.9
4731,395,2018,86,7.9
4732,395,2018,86,7.9
4733,395,2018,86,7.9
4734,395,2018,86,7.9
4735,395,2018,86,7.9
4736,395,2018,86,7.9
4737,395,2018,86,7.9
4738,395,2018,86,7.9
4739,395,2018,86,7.9
4740,395,2018,86,7.9
4741,396,2018,89,8.0
4742,396,2018,89,8.0
4743,396,2018,89,8.0
4744,396,2018,89,8.0
4745,396,2018,89,8.0
4746,396,2018,89,8.0
4747,396,2018,89,8.0
4748,396,2018,89,8.0
4749,396,2018,89,8.0
4750,396,2018,89,8.0
4751,396,2018,89,8.0
4752,396,2018,89,8.0
4753,397,2018,92,8.1
4754,397,2018,92,8.1
4755,397,2018,92,8.1
4756,397,2018,92,8.1
4757,397,2018,92,8.1
4758,397,2018,92,8.1
4759,397,2018,92,8.1
4760,397,2018,92,8.1
4761,397,2018,92,8.1
4762,397,2018,92,8.1
4763,397,2018,92,8.1
4764,397,2018,92,8.1
4765,398,2018,95,8.2
4766,398,2018,95,8.2
4767,398,2018,95,8.2
4768,398,2018,95,8.2
4769,398,2018,95,8.2
4770,398,2018,95,8.2
4771,398,2018,95,8.2
4772,398,2018,95,8.2
4773,398,2018,95,8.2
4774,398,2018,95,8.2
4775,398,2018,95,8.2
4776,398,2018,95,8.2
4777,399,2018,98,8.3
4778,399,2018,98,8.3
4779,399,2018,98,8.3
4780,399,2018,98,8.3
4781,399,2018,98,8.3
4782,399,2018,98,8.3
4783,399,2018,98,8.3
4784,399,2018,98,8.3
4785,399,2018,98,8.3
4786,399,2018,98,8.3
4787,399,2018,98,8.3
4788,399,2018,98,8.3
4789,400,2018,101,8.6
4790,400,2018,101,8.6
4791,400,2018,101,8.6
4792,400,2018,101,8.6
4793,400,2018,101,8.6
4794,400,2018,101,8.6
4795,400,2018,101,8.6
4796,400,2018,101,8.6
4797,400,2018,101,8.6
4798,400,2018,101,8.6
4799,400,2018,101,8.6
4800,400,2018,101,8.6
4801,401,2018,104,8.6
4802,401,2018,104,8.6
4803,401,2018,104,8.6
4804,401,2018,104,8.6
4805,401,2018,104,8.6
4806,401,2018,104,8.6
4807,401,2018,104,8.6
4808,401,2018,104,8.6
4809,401,2018,104,8.6
4810,401,2018,104,8.6
4811,401,2018,104,8.6
4812,401,2018,104,8.6
4813,402,2018,107,8.7
4814,402,2018,107,8.7
4815,402,2018,107,8.7
4816,402,2018,107,8.7
4817,402,2018,107,8.7
4818,402,2018,107,8.7
4819,402,2018,107,8.7
4820,402,2018,107,8.7
4821,402,2018,107,8.7
4822,402,2018,107,8.7
4823,402,2018,107,8.7
4824,402,2018,107,8.7
4825,403,2018,110,8.9
4826,403,2018,110,8.9
4827,403,2018,110,8.9
4828,403,2018,110,8.9
4829,403,2018,110,8.9
4830,403,2018,110,8.9
4831,403,2018,110,8.9
4832,403,2018,110,8.9
4833,403,2018,110,8.9
4834,403,2018,110,8.9
4835,403,2018,110,8.9
4836,403,2018,110,8.9
4837,404,2018,113,9.2
4838,404,2018,113,9.2
4839,404,2018,113,9.2
4840,404,2018,113,9.2
4841,404,2018,113,9.2
4842,404,2018,113,9.2
4843,404,2018,113,9.2
4844,404,2018,113,9.2
4845,404,2018,113,9.2
4846,404,2018,113,9.2
4847,404,2018,113,9.2
4848,404,2018,113,9.2
4849,405,2018,116,9.6
4850,405,2018,116,9.6
4851,405,2018,116,9.6
4852,405,2018,116,9.6
4853,405,2018,116,9.6
4854,405,2018,116,9.6
4855,405,2018,116,9.6
4856,405,2018,116,9.6
4857,405,2018,116,9.6
4858,405,2018,116,9.6
4859,405,2018,116,9.6
4860,405,2018,116,9.6
4861,406,2018,119,10.0
4862,406,2018,119,10.0
4863,406,2018,119,10.0
4864,406,2018,119,10.0
4865,406,2018,119,10.0
4866,406,2018,119,10.0
4867,406,2018,119,10.0
4868,406,2018,119,10.0
4869,406,2018,119,10.0
4870,406,2018,119,10.0
4871,406,2018,119,10.0
4872,406,2018,119,10.0
4873,407,2018,122,10.1
4874,407,2018,122,10.1
4875,407,2018,122,10.1
4876,407,2018,122,10.1
4877,407,2018,122,10.1
4878,407,2018,122,10.1
4879,407,2018,122,10.1
4880,407,2018,122,10.1
4881,407,2018,122,10.1
4882,407,2018,122,10.1
4883,407,2018,122,10.1
4884,407,2018,122,10.1
4885,408,2018,125,10.5
4886,408,2018,125,10.5
4887,408,2018,125,10.5
4888,408,2018,125,10.5
4889,408,2018,125,10.5
4890,408,2018,125,10.5
4891,408,2018,125,10.5
4892,408,2018,125,10.5
4893,408,2018,125,10.5
4894,408,2018,125,10.5
4895,408,2018,125,10.5
4896,408,2018,125,10.5
4897,409,2018,128,10.9
4898,409,2018,128,10.9
4899,409,2018,128,10.9
4900,409,2018,128,10.9
4901,409,2018,128,10.9
4902,409,2018,128,10.9
4903,409,2018,128,10.9
4904,409,2018,128,10.9
4905,409,2018,128,10.9
4906,409,2018,128,10.9
4907,409,2018,128,10.9
4908,409,2018,128,10.9
4909,410,2018,131,11.5
4910,410,2018,131,11.5
4911,410,2018,131,11.5
4912,410,2018,131,11.5
4913,410,2018,131,11.5
4914,410,2018,131,11.5
4915,410,2018,131,11.5
4916,410,2018,131,11.5
4917,410,2018,131,11.5
4918,410,2018,131,11.5
4919,410,2018,131,11.5
4920,410,2018,131,11.5
4921,411,2018,134,11.6
4922,411,2018,134,11.6
4923,411,2018,134,11.6
4924,411,2018,134,11.6
4925,411,2018,134,11.6
4926,411,2018,134,11.6
4927,411,2018,134,11.6
4928,411,2018,134,11.6
4929,411,2018,134,11.6
4930,411,2018,134,11.6
4931,411,2018,134,11.6
4932,411,2018,134,11.6
4933,412,2018,137,12.0
4934,412,2018,137,12.0
4935,412,2018,137,12.0
4936,412,2018,137,12.0
4937,412,2018,137,12.0
4938,412,2018,137,12.0
4939,412,2018,137,12.0
4940,412,2018,137,12.0
4941,412,2018,137,12.0
4942,412,2018,137,12.0
4943,412,2018,137,12.0
4944,412,2018,137,12.0
4945,413,2018,140,12.3
4946,413,2018,140,12.3
4947,413,2018,140,12.3
4948,413,2018,140,12.3
4949,413,2018,140,12.3
4950,413,2018,140,12.3
4951,413,2018,140,12.3
4952,413,2018,140,12.3
4953,413,2018,140,12.3
4954,413,2018,140,12.3
4955,413,2018,140,12.3
4956,413,2018,140,12.3
4957,414,2018,143,12.6
4958,414,2018,143,12.6
4959,414,2018,143,12.6
4960,414,2018,143,12.6
4961,414,2018,143,12.6
4962,414,2018,143,12.6
4963,414,2018,143,12.6
4964,414,2018,143,12.6
4965,414,2018,143,12.6
4966,414,2018,143,12.6
4967,414,2018,143,12.6
4968,414,2018,143,12.6
4969,415,2018,146,13.0
4970,415,2018,146,13.0
4971,415,2018,146,13.0
4972,415,2018,146,13.0
4973,415,2018,146,13.0
4974,415,2018,146,13.0
4975,415,2018,146,13.0
4976,415,2018,146,13.0
4977,415,2018,146,13.0
4978,415,2018,146,13.0
4979,415,2018,146,13.0
4980,415,2018,146,13.0
4981,416,2018,149,13.1
4982,416,2018,149,13.1
4983,416,2018,149,13.1
4984,416,2018,149,13.1
4985,416,2018,149,13.1
4986,416,2018,149,13.1
4987,416,2018,149,13.1
4988,416,2018,149,13.1
4989,416,2018,149,13.1
4990,416,2018,149,13.1
4991,416,2018,149,13.1
4992,416,2018,149,13.1
4993,417,2018,152,12.9
4994,417,2018,152,12.9
4995,417,2018,152,12.9
4996,417,2018,152,12.9
4997,417,2018,152,12.9
4998,417,2018,152,12.9
4999,417,2018,152,12.9
5000,417,2018,152,12.9
5001,417,2018,152,12.9
5002,417,2018,152,12.9
5003,417,2018,152,12.9
5004,417,2018,152,12.9
5005,418,2018,155,12.9
5006,418,2018,155,12.9
5007,418,2018,155,12.9
5008,418,2018,155,12.9
5009,418,2018,155,12.9
5010,418,2018,155,12.9
5011,418,2018,155,12.9
5012,418,2018,155,12.9
5013,418,2018,155,12.9
5014,418,2018,155,12.9
5015,418,2018,155,12.9
5016,418,2018,155,12.9
5017,419,2018,158,12.8
5018,419,2018,158,12.8
5019,419,2018,158,12.8
5020,419,2018,158,12.8
5021,419,2018,158,12.8
5022,419,2018,158,12.8
5023,419,2018,158,12.8
5024,419,2018,158,12.8
5025,419,2018,158,12.8
5026,419,2018,158,12.8
5027,419,2018,158,12.8
5028,419,2018,158,12.8
5029,420,2018,161,12.8
5030,420,2018,161,12.8
5031,420,2018,161,12.8
5032,420,2018,161,12.8
5033,420,2018,161,12.8
5034,420,2018,161,12.8
5035,420,2018,161,12.8
5036,420,2018,161,12.8
5037,420,2018,161,12.8
5038,420,2018,161,12.8
5039,420,2018,161,12.8
5040,420,2018,161,12.8
5041,421,2018,164,12.9
5042,421,2018,164,12.9
5043,421,2018,164,12.9
5044,421,2018,164,12.9
5045,421,2018,164,12.9
5046,421,2018,164,12.9
5047,421,2018,164,12.9
5048,421,2018,164,12.9
