threeday_yrmo,threeday_yr,year,dayofyear,Ksal
5056,422,2018,167,0.34
5057,422,2018,167,0.34
5058,422,2018,167,0.34
5059,422,2018,167,0.34
5060,422,2018,167,0.34
5061,422,2018,167,0.34
5062,422,2018,167,0.34
5063,422,2018,167,0.34
5064,422,2018,167,0.34
5065,423,2018,170,0.305
5066,423,2018,170,0.305
5067,423,2018,170,0.305
5068,423,2018,170,0.305
5069,423,2018,170,0.305
5070,423,2018,170,0.305
5071,423,2018,170,0.305
5072,423,2018,170,0.305
5073,423,2018,170,0.305
5074,423,2018,170,0.305
5075,423,2018,170,0.305
5076,423,2018,170,0.305
5077,424,2018,173,0.326
5078,424,2018,173,0.326
5079,424,2018,173,0.326
5080,424,2018,173,0.326
5081,424,2018,173,0.326
5082,424,2018,173,0.326
5083,424,2018,173,0.326
5084,424,2018,173,0.326
5085,424,2018,173,0.326
5086,424,2018,173,0.326
5087,424,2018,173,0.326
5088,424,2018,173,0.326
5089,425,2018,176,0.316
5090,425,2018,176,0.316
5091,425,2018,176,0.316
5092,425,2018,176,0.316
5093,425,2018,176,0.316
5094,425,2018,176,0.316
5095,425,2018,176,0.316
5096,425,2018,176,0.316
5097,425,2018,176,0.316
5098,425,2018,176,0.316
5099,425,2018,176,0.316
5100,425,2018,176,0.316
5101,426,2018,179,0.298
5102,426,2018,179,0.298
5103,426,2018,179,0.298
5104,426,2018,179,0.298
5105,426,2018,179,0.298
5106,426,2018,179,0.298
5107,426,2018,179,0.298
5108,426,2018,179,0.298
5109,426,2018,179,0.298
5110,426,2018,179,0.298
5111,426,2018,179,0.298
5112,426,2018,179,0.298
5113,427,2018,182,0.311
5114,427,2018,182,0.311
5115,427,2018,182,0.311
5116,427,2018,182,0.311
5117,427,2018,182,0.311
5118,427,2018,182,0.311
5119,427,2018,182,0.311
5120,427,2018,182,0.311
5121,427,2018,182,0.311
5122,427,2018,182,0.311
5123,427,2018,182,0.311
5124,427,2018,182,0.311
5125,428,2018,185,0.302
5126,428,2018,185,0.302
5127,428,2018,185,0.302
5128,428,2018,185,0.302
5129,428,2018,185,0.302
5130,428,2018,185,0.302
5131,428,2018,185,0.302
5132,428,2018,185,0.302
5133,428,2018,185,0.302
5134,428,2018,185,0.302
5135,428,2018,185,0.302
5136,428,2018,185,0.302
5137,429,2018,188,0.309
5138,429,2018,188,0.309
5139,429,2018,188,0.309
5140,429,2018,188,0.309
5141,429,2018,188,0.309
5142,429,2018,188,0.309
5143,429,2018,188,0.309
5144,429,2018,188,0.309
5145,429,2018,188,0.309
5146,429,2018,188,0.309
5147,429,2018,188,0.309
5148,429,2018,188,0.309
5149,430,2018,191,0.3
5150,430,2018,191,0.3
5151,430,2018,191,0.3
5152,430,2018,191,0.3
5153,430,2018,191,0.3
5154,430,2018,191,0.3
5155,430,2018,191,0.3
5156,430,2018,191,0.3
5157,430,2018,191,0.3
5158,430,2018,191,0.3
5159,430,2018,191,0.3
5160,430,2018,191,0.3
5161,431,2018,194,0.28
5162,431,2018,194,0.28
5163,431,2018,194,0.28
5164,431,2018,194,0.28
5165,431,2018,194,0.28
5166,431,2018,194,0.28
5167,431,2018,194,0.28
5168,431,2018,194,0.28
5169,431,2018,194,0.28
5170,431,2018,194,0.28
5171,431,2018,194,0.28
5172,431,2018,194,0.28
5173,432,2018,197,0.243
5174,432,2018,197,0.243
5175,432,2018,197,0.243
5176,432,2018,197,0.243
5177,432,2018,197,0.243
5178,432,2018,197,0.243
5179,432,2018,197,0.243
5180,432,2018,197,0.243
5181,432,2018,197,0.243
5182,432,2018,197,0.243
5183,432,2018,197,0.243
5184,432,2018,197,0.243
5185,433,2018,200,0.242
5186,433,2018,200,0.242
5187,433,2018,200,0.242
5188,433,2018,200,0.242
5189,433,2018,200,0.242
5190,433,2018,200,0.242
5191,433,2018,200,0.242
5192,433,2018,200,0.242
5193,433,2018,200,0.242
5194,433,2018,200,0.242
5195,433,2018,200,0.242
5196,433,2018,200,0.242
5197,434,2018,203,0.235
5198,434,2018,203,0.235
5199,434,2018,203,0.235
5200,434,2018,203,0.235
5201,434,2018,203,0.235
5202,434,2018,203,0.235
5203,434,2018,203,0.235
5204,434,2018,203,0.235
5205,434,2018,203,0.235
5206,434,2018,203,0.235
5207,434,2018,203,0.235
5208,434,2018,203,0.235
5209,435,2018,206,0.228
5210,435,2018,206,0.228
5211,435,2018,206,0.228
5212,435,2018,206,0.228
5213,435,2018,206,0.228
5214,435,2018,206,0.228
5215,435,2018,206,0.228
5216,435,2018,206,0.228
5217,435,2018,206,0.228
5218,435,2018,206,0.228
5219,435,2018,206,0.228
5220,435,2018,206,0.228
5221,436,2018,209,0.226
5222,436,2018,209,0.226
5223,436,2018,209,0.226
5224,436,2018,209,0.226
5225,436,2018,209,0.226
5226,436,2018,209,0.226
5227,436,2018,209,0.226
5228,436,2018,209,0.226
5229,436,2018,209,0.226
5230,436,2018,209,0.226
5231,436,2018,209,0.226
5232,436,2018,209,0.226
5233,437,2018,212,0.23
5234,437,2018,212,0.23
5235,437,2018,212,0.23
5236,437,2018,212,0.23
5237,437,2018,212,0.23
5238,437,2018,212,0.23
5239,437,2018,212,0.23
5240,437,2018,212,0.23
5241,437,2018,212,0.23
5242,437,2018,212,0.23
5243,437,2018,212,0.23
5244,437,2018,212,0.23
5245,438,2018,215,0.257
5246,438,2018,215,0.257
5247,438,2018,215,0.257
5248,438,2018,215,0.257
5249,438,2018,215,0.257
5250,438,2018,215,0.257
5251,438,2018,215,0.257
5252,438,2018,215,0.257
5253,438,2018,215,0.257
5254,438,2018,215,0.257
5255,438,2018,215,0.257
5256,438,2018,215,0.257
5257,439,2018,218,0.246
5258,439,2018,218,0.246
5259,439,2018,218,0.246
5260,439,2018,218,0.246
5261,439,2018,218,0.246
5262,439,2018,218,0.246
5263,439,2018,218,0.246
5264,439,2018,218,0.246
5265,439,2018,218,0.246
5266,439,2018,218,0.246
5267,439,2018,218,0.246
5268,439,2018,218,0.246
5269,440,2018,221,0.238
5270,440,2018,221,0.238
5271,440,2018,221,0.238
5272,440,2018,221,0.238
5273,440,2018,221,0.238
5274,440,2018,221,0.238
5275,440,2018,221,0.238
5276,440,2018,221,0.238
5277,440,2018,221,0.238
5278,440,2018,221,0.238
5279,440,2018,221,0.238
5280,440,2018,221,0.238
5281,441,2018,224,0.253
5282,441,2018,224,0.253
5283,441,2018,224,0.253
5284,441,2018,224,0.253
5285,441,2018,224,0.253
5286,441,2018,224,0.253
5287,441,2018,224,0.253
5288,441,2018,224,0.253
5289,441,2018,224,0.253
5290,441,2018,224,0.253
5291,441,2018,224,0.253
5292,441,2018,224,0.253
5293,442,2018,227,0.234
5294,442,2018,227,0.234
5295,442,2018,227,0.234
5296,442,2018,227,0.234
5297,442,2018,227,0.234
5298,442,2018,227,0.234
5299,442,2018,227,0.234
5300,442,2018,227,0.234
5301,442,2018,227,0.234
5302,442,2018,227,0.234
5303,442,2018,227,0.234
5304,442,2018,227,0.234
5305,443,2018,230,0.219
5306,443,2018,230,0.219
5307,443,2018,230,0.219
5308,443,2018,230,0.219
5309,443,2018,230,0.219
5310,443,2018,230,0.219
5311,443,2018,230,0.219
5312,443,2018,230,0.219
5313,443,2018,230,0.219
5314,443,2018,230,0.219
5315,443,2018,230,0.219
5316,443,2018,230,0.219
5317,444,2018,233,0.208
5318,444,2018,233,0.208
5319,444,2018,233,0.208
5320,444,2018,233,0.208
5321,444,2018,233,0.208
5322,444,2018,233,0.208
5323,444,2018,233,0.208
5324,444,2018,233,0.208
5325,444,2018,233,0.208
5326,444,2018,233,0.208
5327,444,2018,233,0.208
5328,444,2018,233,0.208
5329,445,2018,236,0.203
5330,445,2018,236,0.203
5331,445,2018,236,0.203
5332,445,2018,236,0.203
5333,445,2018,236,0.203
5334,445,2018,236,0.203
5335,445,2018,236,0.203
5336,445,2018,236,0.203
5337,445,2018,236,0.203
5338,445,2018,236,0.203
5339,445,2018,236,0.203
5340,445,2018,236,0.203
5341,446,2018,239,0.203
5342,446,2018,239,0.203
5343,446,2018,239,0.203
5344,446,2018,239,0.203
5345,446,2018,239,0.203
5346,446,2018,239,0.203
5347,446,2018,239,0.203
5348,446,2018,239,0.203
5349,446,2018,239,0.203
5350,446,2018,239,0.203
5351,446,2018,239,0.203
5352,446,2018,239,0.203
5353,447,2018,242,0.193
5354,447,2018,242,0.193
5355,447,2018,242,0.193
5356,447,2018,242,0.193
5357,447,2018,242,0.193
5358,447,2018,242,0.193
5359,447,2018,242,0.193
5360,447,2018,242,0.193
5361,447,2018,242,0.193
5362,447,2018,242,0.193
5363,447,2018,242,0.193
5364,447,2018,242,0.193
5365,448,2018,245,0.191
5366,448,2018,245,0.191
5367,448,2018,245,0.191
5368,448,2018,245,0.191
5369,448,2018,245,0.191
5370,448,2018,245,0.191
5371,448,2018,245,0.191
5372,448,2018,245,0.191
5373,448,2018,245,0.191
5374,448,2018,245,0.191
5375,448,2018,245,0.191
5376,448,2018,245,0.191
5377,449,2018,248,0.184
5378,449,2018,248,0.184
5379,449,2018,248,0.184
5380,449,2018,248,0.184
5381,449,2018,248,0.184
5382,449,2018,248,0.184
5383,449,2018,248,0.184
5384,449,2018,248,0.184
5385,449,2018,248,0.184
5386,449,2018,248,0.184
5387,449,2018,248,0.184
5388,449,2018,248,0.184
5389,450,2018,251,0.191
5390,450,2018,251,0.191
5391,450,2018,251,0.191
5392,450,2018,251,0.191
5393,450,2018,251,0.191
5394,450,2018,251,0.191
5395,450,2018,251,0.191
5396,450,2018,251,0.191
5397,450,2018,251,0.191
5398,450,2018,251,0.191
5399,450,2018,251,0.191
5400,450,2018,251,0.191
5401,451,2018,254,0.189
5402,451,2018,254,0.189
5403,451,2018,254,0.189
5404,451,2018,254,0.189
5405,451,2018,254,0.189
5406,451,2018,254,0.189
5407,451,2018,254,0.189
5408,451,2018,254,0.189
5409,451,2018,254,0.189
5410,451,2018,254,0.189
5411,451,2018,254,0.189
5412,451,2018,254,0.189
5413,452,2018,257,0.184
5414,452,2018,257,0.184
5415,452,2018,257,0.184
5416,452,2018,257,0.184
5417,452,2018,257,0.184
5418,452,2018,257,0.184
5419,452,2018,257,0.184
5420,452,2018,257,0.184
5421,452,2018,257,0.184
5422,452,2018,257,0.184
5423,452,2018,257,0.184
5424,452,2018,257,0.184
5425,453,2018,260,0.191
5426,453,2018,260,0.191
5427,453,2018,260,0.191
5428,453,2018,260,0.191
5429,453,2018,260,0.191
5430,453,2018,260,0.191
5431,453,2018,260,0.191
5432,453,2018,260,0.191
5433,453,2018,260,0.191
5434,453,2018,260,0.191
5435,453,2018,260,0.191
5436,453,2018,260,0.191
5437,454,2018,263,0.185
5438,454,2018,263,0.185
5439,454,2018,263,0.185
5440,454,2018,263,0.185
5441,454,2018,263,0.185
5442,454,2018,263,0.185
5443,454,2018,263,0.185
5444,454,2018,263,0.185
5445,454,2018,263,0.185
5446,454,2018,263,0.185
5447,454,2018,263,0.185
5448,454,2018,263,0.185
5449,455,2018,266,0.2
5450,455,2018,266,0.2
5451,455,2018,266,0.2
5452,455,2018,266,0.2
5453,455,2018,266,0.2
5454,455,2018,266,0.2
5455,455,2018,266,0.2
5456,455,2018,266,0.2
5457,455,2018,266,0.2
5458,455,2018,266,0.2
5459,455,2018,266,0.2
5460,455,2018,266,0.2
5461,456,2018,269,0.189
5462,456,2018,269,0.189
5463,456,2018,269,0.189
5464,456,2018,269,0.189
5465,456,2018,269,0.189
5466,456,2018,269,0.189
5467,456,2018,269,0.189
5468,456,2018,269,0.189
5469,456,2018,269,0.189
5470,456,2018,269,0.189
5471,456,2018,269,0.189
5472,456,2018,269,0.189
5473,457,2018,272,0.174
5474,457,2018,272,0.174
5475,457,2018,272,0.174
5476,457,2018,272,0.174
5477,457,2018,272,0.174
5478,457,2018,272,0.174
5479,457,2018,272,0.174
5480,457,2018,272,0.174
5481,457,2018,272,0.174
5482,457,2018,272,0.174
5483,457,2018,272,0.174
5484,457,2018,272,0.174
5485,458,2018,275,0.179
5486,458,2018,275,0.179
5487,458,2018,275,0.179
5488,458,2018,275,0.179
5489,458,2018,275,0.179
5490,458,2018,275,0.179
5491,458,2018,275,0.179
5492,458,2018,275,0.179
5493,458,2018,275,0.179
5494,458,2018,275,0.179
5495,458,2018,275,0.179
5496,458,2018,275,0.179
5497,459,2018,278,0.172
5498,459,2018,278,0.172
5499,459,2018,278,0.172
5500,459,2018,278,0.172
5501,459,2018,278,0.172
5502,459,2018,278,0.172
5503,459,2018,278,0.172
5504,459,2018,278,0.172
5505,459,2018,278,0.172
5506,459,2018,278,0.172
5507,459,2018,278,0.172
5508,459,2018,278,0.172
5509,460,2018,281,0.17
5510,460,2018,281,0.17
5511,460,2018,281,0.17
5512,460,2018,281,0.17
5513,460,2018,281,0.17
5514,460,2018,281,0.17
5515,460,2018,281,0.17
5516,460,2018,281,0.17
5517,460,2018,281,0.17
5518,460,2018,281,0.17
5519,460,2018,281,0.17
5520,460,2018,281,0.17
5521,461,2018,284,0.162
5522,461,2018,284,0.162
5523,461,2018,284,0.162
5524,461,2018,284,0.162
5525,461,2018,284,0.162
5526,461,2018,284,0.162
5527,461,2018,284,0.162
5528,461,2018,284,0.162
5529,461,2018,284,0.162
5530,461,2018,284,0.162
5531,461,2018,284,0.162
5532,461,2018,284,0.162
5533,462,2018,287,0.155
5534,462,2018,287,0.155
5535,462,2018,287,0.155
5536,462,2018,287,0.155
5537,462,2018,287,0.155
5538,462,2018,287,0.155
5539,462,2018,287,0.155
5540,462,2018,287,0.155
5541,462,2018,287,0.155
5542,462,2018,287,0.155
5543,462,2018,287,0.155
5544,462,2018,287,0.155
5545,463,2018,290,0.149
5546,463,2018,290,0.149
5547,463,2018,290,0.149
5548,463,2018,290,0.149
5549,463,2018,290,0.149
5550,463,2018,290,0.149
5551,463,2018,290,0.149
5552,463,2018,290,0.149
5553,463,2018,290,0.149
5554,463,2018,290,0.149
5555,463,2018,290,0.149
5556,463,2018,290,0.149
5557,464,2018,293,0.147
5558,464,2018,293,0.147
5559,464,2018,293,0.147
5560,464,2018,293,0.147
5561,464,2018,293,0.147
5562,464,2018,293,0.147
5563,464,2018,293,0.147
5564,464,2018,293,0.147
5565,464,2018,293,0.147
5566,464,2018,293,0.147
5567,464,2018,293,0.147
5568,464,2018,293,0.147
5569,465,2018,296,0.145
5570,465,2018,296,0.145
5571,465,2018,296,0.145
5572,465,2018,296,0.145
5573,465,2018,296,0.145
5574,465,2018,296,0.145
5575,465,2018,296,0.145
5576,465,2018,296,0.145
5577,465,2018,296,0.145
5578,465,2018,296,0.145
5579,465,2018,296,0.145
5580,465,2018,296,0.145
5581,466,2018,299,0.149
5582,466,2018,299,0.149
5583,466,2018,299,0.149
5584,466,2018,299,0.149
5585,466,2018,299,0.149
5586,466,2018,299,0.149
5587,466,2018,299,0.149
5588,466,2018,299,0.149
5589,466,2018,299,0.149
5590,466,2018,299,0.149
5591,466,2018,299,0.149
5592,466,2018,299,0.149
5593,467,2018,302,0.146
5594,467,2018,302,0.146
5595,467,2018,302,0.146
5596,467,2018,302,0.146
5597,467,2018,302,0.146
5598,467,2018,302,0.146
5599,467,2018,302,0.146
5600,467,2018,302,0.146
5601,467,2018,302,0.146
5602,467,2018,302,0.146
5603,467,2018,302,0.146
5604,467,2018,302,0.146
5605,468,2018,305,0.147
5606,468,2018,305,0.147
5607,468,2018,305,0.147
5608,468,2018,305,0.147
5609,468,2018,305,0.147
5610,468,2018,305,0.147
5611,468,2018,305,0.147
5612,468,2018,305,0.147
5613,468,2018,305,0.147
5614,468,2018,305,0.147
5615,468,2018,305,0.147
5616,468,2018,305,0.147
5617,469,2018,308,0.157
5618,469,2018,308,0.157
5619,469,2018,308,0.157
5620,469,2018,308,0.157
5621,469,2018,308,0.157
5622,469,2018,308,0.157
5623,469,2018,308,0.157
5624,469,2018,308,0.157
5625,469,2018,308,0.157
5626,469,2018,308,0.157
5627,469,2018,308,0.157
5628,469,2018,308,0.157
5629,470,2018,311,0.151
5630,470,2018,311,0.151
5631,470,2018,311,0.151
5632,470,2018,311,0.151
5633,470,2018,311,0.151
5634,470,2018,311,0.151
5635,470,2018,311,0.151
5636,470,2018,311,0.151
5637,470,2018,311,0.151
5638,470,2018,311,0.151
5639,470,2018,311,0.151
5640,470,2018,311,0.151
5641,471,2018,314,0.151
5642,471,2018,314,0.151
5643,471,2018,314,0.151
5644,471,2018,314,0.151
5645,471,2018,314,0.151
5646,471,2018,314,0.151
5647,471,2018,314,0.151
5648,471,2018,314,0.151
5649,471,2018,314,0.151
5650,471,2018,314,0.151
5651,471,2018,314,0.151
5652,471,2018,314,0.151
5653,472,2018,317,0.15
5654,472,2018,317,0.15
5655,472,2018,317,0.15
5656,472,2018,317,0.15
5657,472,2018,317,0.15
5658,472,2018,317,0.15
5659,472,2018,317,0.15
5660,472,2018,317,0.15
5661,472,2018,317,0.15
5662,472,2018,317,0.15
5663,472,2018,317,0.15
5664,472,2018,317,0.15
5665,473,2018,320,0.163
5666,473,2018,320,0.163
5667,473,2018,320,0.163
5668,473,2018,320,0.163
5669,473,2018,320,0.163
5670,473,2018,320,0.163
5671,473,2018,320,0.163
5672,473,2018,320,0.163
5673,473,2018,320,0.163
5674,473,2018,320,0.163
5675,473,2018,320,0.163
5676,473,2018,320,0.163
5677,474,2018,323,0.15
5678,474,2018,323,0.15
5679,474,2018,323,0.15
5680,474,2018,323,0.15
5681,474,2018,323,0.15
5682,474,2018,323,0.15
5683,474,2018,323,0.15
5684,474,2018,323,0.15
5685,474,2018,323,0.15
5686,474,2018,323,0.15
5687,474,2018,323,0.15
5688,474,2018,323,0.15
5689,475,2018,326,0.163
5690,475,2018,326,0.163
5691,475,2018,326,0.163
5692,475,2018,326,0.163
5693,475,2018,326,0.163
5694,475,2018,326,0.163
5695,475,2018,326,0.163
5696,475,2018,326,0.163
5697,475,2018,326,0.163
5698,475,2018,326,0.163
5699,475,2018,326,0.163
5700,475,2018,326,0.163
5701,476,2018,329,0.171
5702,476,2018,329,0.171
5703,476,2018,329,0.171
5704,476,2018,329,0.171
5705,476,2018,329,0.171
5706,476,2018,329,0.171
5707,476,2018,329,0.171
5708,476,2018,329,0.171
5709,476,2018,329,0.171
5710,476,2018,329,0.171
5711,476,2018,329,0.171
5712,476,2018,329,0.171
5713,477,2018,332,0.168
5714,477,2018,332,0.168
5715,477,2018,332,0.168
5716,477,2018,332,0.168
5717,477,2018,332,0.168
5718,477,2018,332,0.168
5719,477,2018,332,0.168
5720,477,2018,332,0.168
5721,477,2018,332,0.168
5722,477,2018,332,0.168
5723,477,2018,332,0.168
5724,477,2018,332,0.168
5725,478,2018,335,0.167
5726,478,2018,335,0.167
5727,478,2018,335,0.167
5728,478,2018,335,0.167
5729,478,2018,335,0.167
5730,478,2018,335,0.167
5731,478,2018,335,0.167
5732,478,2018,335,0.167
5733,478,2018,335,0.167
5734,478,2018,335,0.167
5735,478,2018,335,0.167
5736,478,2018,335,0.167
5737,479,2018,338,0.166
5738,479,2018,338,0.166
5739,479,2018,338,0.166
5740,479,2018,338,0.166
5741,479,2018,338,0.166
5742,479,2018,338,0.166
5743,479,2018,338,0.166
5744,479,2018,338,0.166
5745,479,2018,338,0.166
5746,479,2018,338,0.166
5747,479,2018,338,0.166
5748,479,2018,338,0.166
5749,480,2018,341,0.155
5750,480,2018,341,0.155
5751,480,2018,341,0.155
5752,480,2018,341,0.155
5753,480,2018,341,0.155
5754,480,2018,341,0.155
5755,480,2018,341,0.155
5756,480,2018,341,0.155
5757,480,2018,341,0.155
5758,480,2018,341,0.155
5759,480,2018,341,0.155
5760,480,2018,341,0.155
5761,481,2018,344,0.16
5762,481,2018,344,0.16
5763,481,2018,344,0.16
5764,481,2018,344,0.16
5765,481,2018,344,0.16
5766,481,2018,344,0.16
5767,481,2018,344,0.16
5768,481,2018,344,0.16
5769,481,2018,344,0.16
5770,481,2018,344,0.16
5771,481,2018,344,0.16
5772,481,2018,344,0.16
5773,482,2018,347,0.154
5774,482,2018,347,0.154
5775,482,2018,347,0.154
5776,482,2018,347,0.154
5777,482,2018,347,0.154
5778,482,2018,347,0.154
5779,482,2018,347,0.154
5780,482,2018,347,0.154
5781,482,2018,347,0.154
5782,482,2018,347,0.154
5783,482,2018,347,0.154
5784,482,2018,347,0.154
5785,483,2018,350,0.151
5786,483,2018,350,0.151
5787,483,2018,350,0.151
5788,483,2018,350,0.151
5789,483,2018,350,0.151
5790,483,2018,350,0.151
5791,483,2018,350,0.151
5792,483,2018,350,0.151
5793,483,2018,350,0.151
5794,483,2018,350,0.151
5795,483,2018,350,0.151
5796,483,2018,350,0.151
5797,484,2018,353,0.154
5798,484,2018,353,0.154
5799,484,2018,353,0.154
5800,484,2018,353,0.154
5801,484,2018,353,0.154
5802,484,2018,353,0.154
5803,484,2018,353,0.154
5804,484,2018,353,0.154
5805,484,2018,353,0.154
5806,484,2018,353,0.154
5807,484,2018,353,0.154
5808,484,2018,353,0.154
5809,485,2018,356,0.16
5810,485,2018,356,0.16
5811,485,2018,356,0.16
5812,485,2018,356,0.16
5813,485,2018,356,0.16
5814,485,2018,356,0.16
5815,485,2018,356,0.16
5816,485,2018,356,0.16
5817,485,2018,356,0.16
5818,485,2018,356,0.16
5819,485,2018,356,0.16
5820,485,2018,356,0.16
5821,486,2018,359,0.161
5822,486,2018,359,0.161
5823,486,2018,359,0.161
5824,486,2018,359,0.161
5825,486,2018,359,0.161
5826,486,2018,359,0.161
5827,486,2018,359,0.161
5828,486,2018,359,0.161
5829,486,2018,359,0.161
5830,486,2018,359,0.161
5831,486,2018,359,0.161
5832,486,2018,359,0.161
5833,487,2018,362,0.164
5834,487,2018,362,0.164
5835,487,2018,362,0.164
5836,487,2018,362,0.164
5837,487,2018,362,0.164
5838,487,2018,362,0.164
5839,487,2018,362,0.164
5840,487,2018,362,0.164
5841,487,2018,362,0.164
5842,487,2018,362,0.164
5843,487,2018,362,0.164
5844,487,2018,362,0.164
5845,488,2018,365,0.164
5846,488,2018,365,0.164
5847,488,2018,365,0.164
5848,488,2018,365,0.164
5849,488,2018,365,0.164
5850,488,2018,365,0.164
5851,488,2018,365,0.164
5852,488,2018,365,0.164
5853,488,2018,365,0.164
5854,488,2018,365,0.164
5855,488,2018,365,0.164
5856,488,2018,365,0.164
