threeday_yrmo,threeday_yr,year,dayofyear,varPAR-VarZ-VarK
4772,4772,2017,275,31.2
4773,4773,2017,278,32.7
4774,4774,2017,281,26.0
4775,4775,2017,284,19.7
4776,4776,2017,287,18.1
4777,4777,2017,290,13.8
4778,4778,2017,293,15.3
4779,4779,2017,296,17.0
4780,4780,2017,299,20.2
4781,4781,2017,302,21.9
4782,4782,2017,305,19.9
4783,4783,2017,308,12.6
4784,4784,2017,311,12.8
4785,4785,2017,314,9.9
4786,4786,2017,317,5.4
4787,4787,2017,320,9.0
4788,4788,2017,323,3.8
4789,4789,2017,326,4.6
4790,4790,2017,329,4.1
4791,4791,2017,332,7.9
4792,4792,2017,335,4.1
4793,4793,2017,338,7.3
4794,4794,2017,341,10.3
4795,4795,2017,344,8.5
4796,4796,2017,347,8.7
4797,4797,2017,350,5.4
4798,4798,2017,353,3.6
4799,4799,2017,356,6.1
4800,4800,2017,360,4.9
4801,4801,2018,2,7.1
4802,4802,2018,5,3.2
4803,4803,2018,8,2.1
4804,4804,2018,11,6.9
4805,4805,2018,14,7.3
4806,4806,2018,17,4.5
4807,4807,2018,20,5.4
4808,4808,2018,23,9.3
4809,4809,2018,26,9.3
4810,4810,2018,29,3.5
4811,4811,2018,32,6.2
4812,4812,2018,35,7.5
4813,4813,2018,38,5.2
4814,4814,2018,41,16.6
4815,4815,2018,44,16.2
4816,4816,2018,47,12.2
4817,4817,2018,50,17.9
4818,4818,2018,53,16.9
4819,4819,2018,56,18.0
4820,4820,2018,59,11.7
4821,4821,2018,62,19.8
4822,4822,2018,65,24.2
4823,4823,2018,68,17.9
4824,4824,2018,71,32.9
4825,4825,2018,74,26.2
4826,4826,2018,77,29.0
4827,4827,2018,80,25.0
4828,4828,2018,83,25.4
4829,4829,2018,86,17.4
4830,4830,2018,89,25.8
4831,4831,2018,92,36.0
4832,4832,2018,95,11.4
4833,4833,2018,98,23.8
4834,4834,2018,101,24.1
4835,4835,2018,104,20.6
4836,4836,2018,107,28.6
4837,4837,2018,110,33.5
4838,4838,2018,113,51.8
4839,4839,2018,116,54.4
4840,4840,2018,119,19.5
4841,4841,2018,122,53.1
4842,4842,2018,125,38.0
4843,4843,2018,128,48.2
4844,4844,2018,131,46.9
4845,4845,2018,134,47.5
4846,4846,2018,137,44.8
4847,4847,2018,140,33.6
4848,4848,2018,143,47.6
4849,4849,2018,146,38.0
4850,4850,2018,149,33.2
4851,4851,2018,152,25.2
4852,4852,2018,155,21.0
4853,4853,2018,158,28.4
4854,4854,2018,161,33.1
4855,4855,2018,164,19.9
4856,4856,2018,167,33.5
4857,4857,2018,170,34.9
4858,4858,2018,173,33.9
4859,4859,2018,176,30.6
4860,4860,2018,179,28.7
4861,4861,2018,182,19.3
4862,4862,2018,185,35.8
4863,4863,2018,188,27.3
4864,4864,2018,191,28.0
4865,4865,2018,194,40.1
4866,4866,2018,197,45.5
4867,4867,2018,200,43.1
4868,4868,2018,203,45.5
4869,4869,2018,206,46.5
4870,4870,2018,209,45.4
4871,4871,2018,212,45.0
4872,4872,2018,215,43.4
4873,4873,2018,218,44.7
4874,4874,2018,221,42.6
4875,4875,2018,224,28.2
4876,4876,2018,227,41.0
4877,4877,2018,230,41.4
4878,4878,2018,233,44.1
4879,4879,2018,236,39.1
4880,4880,2018,239,32.8
4881,4881,2018,242,29.5
4882,4882,2018,245,39.8
4883,4883,2018,248,41.3
4884,4884,2018,251,22.1
4885,4885,2018,254,26.9
4886,4886,2018,257,26.7
4887,4887,2018,260,24.1
4888,4888,2018,263,21.9
4889,4889,2018,266,21.8
4890,4890,2018,269,31.3
4891,4891,2018,272,28.6
4892,4892,2018,275,16.3
4893,4893,2018,278,20.7
4894,4894,2018,281,7.3
4895,4895,2018,284,27.2
4896,4896,2018,287,29.2
4897,4897,2018,290,29.5
4898,4898,2018,293,28.3
4899,4899,2018,296,24.7
4900,4900,2018,299,13.0
4901,4901,2018,302,12.9
4902,4902,2018,305,5.9
4903,4903,2018,308,11.7
4904,4904,2018,311,17.6
4905,4905,2018,314,12.9
4906,4906,2018,317,12.7
4907,4907,2018,320,11.8
4908,4908,2018,323,16.5
4909,4909,2018,326,3.9
4910,4910,2018,329,6.5
4911,4911,2018,332,8.2
4912,4912,2018,335,8.0
4913,4913,2018,338,11.7
4914,4914,2018,341,11.5
4915,4915,2018,344,5.2
4916,4916,2018,347,3.6
4917,4917,2018,350,4.4
4918,4918,2018,353,5.5
4919,4919,2018,356,5.1
4920,4920,2018,360,6.2
