year,group,obs_anom,model_anom,Pass,Season,ObsSummary
2014,ZS3-CHA,-2.0286689953013215,0.2867351377025512,ZS,Spring,log_of_mean
2014,ZS4-LAR,-0.9743746503674786,-0.8979700334784697,ZS,Spring,log_of_mean
2015,Total,0.8289740004401455,0.2299308195299906,ZS,Spring,log_of_mean
2015,ZS2-CTH,0.5727364493860111,1.0150109748899994,ZS,Spring,log_of_mean
2015,ZS3-CHA,0.9485632649449317,-0.9261069124217567,ZS,Spring,log_of_mean
2015,ZS4-LAR,0.6384790630255063,0.9884297016760818,ZS,Spring,log_of_mean
2016,Total,1.2234794712426638,0.7222719501823279,ZS,Spring,log_of_mean
2016,ZS2-CTH,1.3515230453101061,1.2447078981715614,ZS,Spring,log_of_mean
2016,ZS3-CHA,0.8113100985714747,-0.16961007743485318,ZS,Spring,log_of_mean
2016,ZS4-LAR,1.2243154714062423,0.7548145054058113,ZS,Spring,log_of_mean
2017,Total,0.4715172328958595,-1.7578052402135198,ZS,Spring,log_of_mean
2017,ZS2-CTH,0.601425860948283,-0.7228167411353461,ZS,Spring,log_of_mean
2017,ZS3-CHA,0.2512546057882764,-2.4128632157067202,ZS,Spring,log_of_mean
2017,ZS4-LAR,1.043664435029952,-0.19199950699600402,ZS,Spring,log_of_mean
2018,Total,0.8580922365978005,-0.07611153398837697,ZS,Spring,log_of_mean
2018,ZS2-CTH,0.9288549762697015,0.3939159152131891,ZS,Spring,log_of_mean
2018,ZS3-CHA,0.9146752466768684,-0.10712215053670397,ZS,Spring,log_of_mean
2018,ZS4-LAR,0.4449539687693344,-0.22738349295148272,ZS,Spring,log_of_mean
2000,Total,2.195726631103998,2.224901931813908,ZS,Spring,mean_of_logs
2000,ZS2-CTH,0.6528128785250538,1.841588315479188,ZS,Spring,mean_of_logs
2000,ZS3-CHA,2.8196633346985673,1.7274672462841592,ZS,Spring,mean_of_logs
2000,ZS4-LAR,0.9695215037598244,0.8088715576292769,ZS,Spring,mean_of_logs
2001,Total,1.930571287671817,-0.805728586185776,ZS,Spring,mean_of_logs
2001,ZS2-CTH,-0.2721462703930885,-1.7388516613775715,ZS,Spring,mean_of_logs
2001,ZS3-CHA,2.545254199421967,0.30053880153786033,ZS,Spring,mean_of_logs
2001,ZS4-LAR,-0.02683612055111342,-1.1927073541737692,ZS,Spring,mean_of_logs
2002,Total,-0.9460783099928156,-1.762291506754453,ZS,Spring,mean_of_logs
2002,ZS2-CTH,-0.1811905794152405,-2.707986025943278,ZS,Spring,mean_of_logs
2002,ZS3-CHA,-0.7814956498616424,-0.5671185528073682,ZS,Spring,mean_of_logs
2002,ZS4-LAR,-3.440668997834788,-2.0525107559859777,ZS,Spring,mean_of_logs
2003,Total,-1.116854765808934,0.8617130444674835,ZS,Spring,mean_of_logs
2003,ZS2-CTH,-1.2767487378871587,-0.521062456138229,ZS,Spring,mean_of_logs
2003,ZS3-CHA,-0.8480375450060851,1.774513980053361,ZS,Spring,mean_of_logs
2003,ZS4-LAR,-1.2857714879290514,0.3839096846001354,ZS,Spring,mean_of_logs
2004,Total,-0.33695478309072313,-0.3317628791158568,ZS,Spring,mean_of_logs
2004,ZS2-CTH,-0.6488313859099164,-0.7162173296837863,ZS,Spring,mean_of_logs
2004,ZS3-CHA,-0.13043399978538495,0.5339750609145338,ZS,Spring,mean_of_logs
2004,ZS4-LAR,-0.05588321672435474,-0.6947637823259211,ZS,Spring,mean_of_logs
2005,Total,0.2264197370336622,-0.2041965201679779,ZS,Spring,mean_of_logs
2005,ZS2-CTH,0.7103112683279906,0.05572479292479771,ZS,Spring,mean_of_logs
2005,ZS3-CHA,-0.1332640114397513,-0.25394481682504644,ZS,Spring,mean_of_logs
2005,ZS4-LAR,0.7098778313301829,0.21606290723760244,ZS,Spring,mean_of_logs
2006,Total,0.48657894376574035,-0.35206879576289046,ZS,Spring,mean_of_logs
2006,ZS2-CTH,-0.7262654922021549,-0.6236462031614805,ZS,Spring,mean_of_logs
2006,ZS3-CHA,0.6244955526373619,-0.1635070103609672,ZS,Spring,mean_of_logs
2006,ZS4-LAR,1.148186214979278,0.42785133669623016,ZS,Spring,mean_of_logs
2007,Total,1.129666679858576,1.4998645285192556,ZS,Spring,mean_of_logs
2007,ZS2-CTH,0.769675192351167,0.8433782661042345,ZS,Spring,mean_of_logs
2007,ZS3-CHA,1.4034986764451676,1.309210720705406,ZS,Spring,mean_of_logs
2007,ZS4-LAR,1.0073369408499095,1.2992872792165957,ZS,Spring,mean_of_logs
2008,Total,-1.2095939899561283,0.14564785482636367,ZS,Spring,mean_of_logs
2008,ZS2-CTH,-1.5241389472500217,-0.11775904909346362,ZS,Spring,mean_of_logs
2008,ZS3-CHA,-1.0109432761301518,1.193240743896937,ZS,Spring,mean_of_logs
2008,ZS4-LAR,-1.3376218269012528,-1.645651891337103,ZS,Spring,mean_of_logs
2009,Total,-1.1406040826670336,0.701364592781334,ZS,Spring,mean_of_logs
2009,ZS2-CTH,-0.05188931428218447,0.25931330304882844,ZS,Spring,mean_of_logs
2009,ZS3-CHA,-1.1886519502565494,0.8448601370243709,ZS,Spring,mean_of_logs
2009,ZS4-LAR,-1.705716340206947,0.7917795484293563,ZS,Spring,mean_of_logs
2012,Total,0.73844055446492,1.5998722967340226,ZS,Spring,mean_of_logs
2012,ZS2-CTH,1.413442199330801,1.472510523483007,ZS,Spring,mean_of_logs
2012,ZS3-CHA,0.6334436647749581,0.6256989226624918,ZS,Spring,mean_of_logs
2012,ZS4-LAR,-0.36140257230435613,1.7220116338662623,ZS,Spring,mean_of_logs
2013,Total,-0.45149289440044077,-1.5139897868990773,ZS,Spring,mean_of_logs
2013,ZS2-CTH,-0.5384804783736272,-1.7243132703164552,ZS,Spring,mean_of_logs
2013,ZS3-CHA,-0.6785643885377877,-0.760566539620306,ZS,Spring,mean_of_logs
2013,ZS4-LAR,-0.023423088542512533,-1.2431809262223226,ZS,Spring,mean_of_logs
2014,Total,-2.0743863228187522,-0.6630172864256073,ZS,Spring,mean_of_logs
2014,ZS2-CTH,-1.81678367538503,-1.3798090804450818,ZS,Spring,mean_of_logs
2014,ZS3-CHA,-2.0037319337887163,0.2867351377025512,ZS,Spring,mean_of_logs
2014,ZS4-LAR,-1.2361462668778196,-0.8979700334784697,ZS,Spring,mean_of_logs
2015,Total,0.8812555117193314,0.2299308195299906,ZS,Spring,mean_of_logs
2015,ZS2-CTH,0.3079844830487068,1.0150109748899994,ZS,Spring,mean_of_logs
2015,ZS3-CHA,0.9490411389992811,-0.9261069124217567,ZS,Spring,mean_of_logs
2015,ZS4-LAR,0.4898211844717228,0.9884297016760818,ZS,Spring,mean_of_logs
2016,Total,1.090344035074492,0.7222719501823279,ZS,Spring,mean_of_logs
2016,ZS2-CTH,1.171151803267445,1.2447078981715614,ZS,Spring,mean_of_logs
2016,ZS3-CHA,0.8512251282584442,-0.16961007743485318,ZS,Spring,mean_of_logs
2016,ZS4-LAR,1.289952614602555,0.7548145054058113,ZS,Spring,mean_of_logs
2017,Total,-0.07139521822395893,-1.7578052402135198,ZS,Spring,mean_of_logs
2017,ZS2-CTH,0.20425813004892537,-0.7228167411353461,ZS,Spring,mean_of_logs
2017,ZS3-CHA,-0.1243027232646688,-2.4128632157067202,ZS,Spring,mean_of_logs
2017,ZS4-LAR,0.9455607752870281,-0.19199950699600402,ZS,Spring,mean_of_logs
2018,Total,0.7317218292403158,-0.07611153398837697,ZS,Spring,mean_of_logs
2018,ZS2-CTH,0.7295662170279011,0.3939159152131891,ZS,Spring,mean_of_logs
2018,ZS3-CHA,0.8081881220877971,-0.10712215053670397,ZS,Spring,mean_of_logs
2018,ZS4-LAR,0.13679469088647347,-0.22738349295148272,ZS,Spring,mean_of_logs
2000,Total,-0.4573626208682873,-1.021468996721955,ZS,Summer,log_of_mean
2000,ZS2-CTH,-2.1985481646914,-2.7854006194754253,ZS,Summer,log_of_mean
2000,ZS3-CHA,-0.17562728572863234,0.31326650523386,ZS,Summer,log_of_mean
2000,ZS4-LAR,-0.8160180368553659,-1.6446362657733595,ZS,Summer,log_of_mean
2001,Total,-0.002034464773720432,-0.5531240925326978,ZS,Summer,log_of_mean
2001,ZS2-CTH,-1.198721270255765,-1.7307606666933786,ZS,Summer,log_of_mean
2001,ZS3-CHA,0.26979880619990276,0.26329242240918255,ZS,Summer,log_of_mean
2001,ZS4-LAR,-0.9288784623240623,-1.0406784154815187,ZS,Summer,log_of_mean
2003,Total,0.8159863354838243,0.14200691352508776,ZS,Summer,log_of_mean
2003,ZS2-CTH,-0.00330835387043171,-1.4241190904860497,ZS,Summer,log_of_mean
2003,ZS3-CHA,1.0488683803428331,0.839366853432794,ZS,Summer,log_of_mean
2003,ZS4-LAR,-0.36452315082062964,-0.7556950273685668,ZS,Summer,log_of_mean
2004,Total,-2.0874618827717475,1.821235609497815,ZS,Summer,log_of_mean
2004,ZS2-CTH,-1.1693983283199527,1.030495926609155,ZS,Summer,log_of_mean
2004,ZS3-CHA,-2.1062416535633357,1.4327683194690268,ZS,Summer,log_of_mean
2004,ZS4-LAR,-1.0509769882656015,0.6072245174201767,ZS,Summer,log_of_mean
2005,Total,-1.0028777674579423,2.817729954425418,ZS,Summer,log_of_mean
2005,ZS2-CTH,-0.034895954864868926,2.7499697433526356,ZS,Summer,log_of_mean
2005,ZS3-CHA,-1.073953831615802,1.5585263401865848,ZS,Summer,log_of_mean
2005,ZS4-LAR,-2.0910595921388366,1.061588328775525,ZS,Summer,log_of_mean
2007,Total,-0.7797576320557453,3.3707975959124004,ZS,Summer,log_of_mean
2007,ZS2-CTH,-0.6716797918411073,3.1696062957664974,ZS,Summer,log_of_mean
2007,ZS3-CHA,-0.780826338485644,2.133247534640635,ZS,Summer,log_of_mean
2007,ZS4-LAR,0.18307099948224,0.7616985521709634,ZS,Summer,log_of_mean
2008,Total,-0.638932553793702,0.18370842432572043,ZS,Summer,log_of_mean
2008,ZS2-CTH,0.6152419741867378,-0.2831132603325964,ZS,Summer,log_of_mean
2008,ZS3-CHA,-0.9257696674643636,0.39456891785182097,ZS,Summer,log_of_mean
2008,ZS4-LAR,-0.6248245724928679,-0.5974926688261925,ZS,Summer,log_of_mean
2009,Total,0.34899120037247144,0.24375539175693875,ZS,Summer,log_of_mean
2009,ZS2-CTH,-0.3383371166559026,-0.3257188778903943,ZS,Summer,log_of_mean
2009,ZS3-CHA,-0.1391913170788205,0.6163304195413005,ZS,Summer,log_of_mean
2009,ZS4-LAR,1.9202805644253949,-1.0859795678055248,ZS,Summer,log_of_mean
2010,Total,-0.46900562032453674,0.20991006306837964,ZS,Summer,log_of_mean
2010,ZS2-CTH,0.29302445554820006,-0.10378243532576233,ZS,Summer,log_of_mean
2010,ZS3-CHA,-0.6149552920334097,0.3464602970734799,ZS,Summer,log_of_mean
2010,ZS4-LAR,0.009562110358725787,-0.6527840002259871,ZS,Summer,log_of_mean
2011,Total,1.2840948518120734,0.3280611886640103,ZS,Summer,log_of_mean
2011,ZS2-CTH,1.600930524336618,-1.4241190904860497,ZS,Summer,log_of_mean
2011,ZS3-CHA,1.2299058740657205,-0.11354322404719268,ZS,Summer,log_of_mean
2011,ZS4-LAR,-0.042061656721514386,2.2402587815453,ZS,Summer,log_of_mean
2012,Total,-1.3079923855029811,-0.5820029923309005,ZS,Summer,log_of_mean
2012,ZS2-CTH,-1.1620177377917211,1.2745533265623363,ZS,Summer,log_of_mean
2012,ZS3-CHA,-0.9975974327409208,0.6832632045989732,ZS,Summer,log_of_mean
2012,ZS4-LAR,-0.21727107032343762,1.3028138355988397,ZS,Summer,log_of_mean
2013,Total,-0.1045440095233448,1.3701896476741176,ZS,Summer,log_of_mean
2013,ZS2-CTH,-1.1107138374394112,1.4146533328140973,ZS,Summer,log_of_mean
2013,ZS3-CHA,0.18466185327511853,0.8882184175848564,ZS,Summer,log_of_mean
2013,ZS4-LAR,-1.6221088328705926,0.1793535359114045,ZS,Summer,log_of_mean
2014,Total,-0.4389644407332023,0.7824384198032989,ZS,Summer,log_of_mean
2014,ZS2-CTH,-0.4366413648887118,0.9728252865364425,ZS,Summer,log_of_mean
2014,ZS3-CHA,-0.3414311658553269,0.4323109411554535,ZS,Summer,log_of_mean
2014,ZS4-LAR,0.024718484249805522,-0.4629826847686336,ZS,Summer,log_of_mean
2015,Total,1.00505525920047,-1.7094373883394127,ZS,Summer,log_of_mean
2015,ZS2-CTH,-0.041518301987059726,-0.8404923582838899,ZS,Summer,log_of_mean
2015,ZS3-CHA,1.2347775795796079,-1.631275724280337,ZS,Summer,log_of_mean
2015,ZS4-LAR,0.3222030530786494,-0.5847734167643885,ZS,Summer,log_of_mean
2016,Total,0.5061271259784597,-0.32761052907644916,ZS,Summer,log_of_mean
2016,ZS2-CTH,1.1693431540799077,0.14411740156696917,ZS,Summer,log_of_mean
2016,ZS3-CHA,0.2667375923811036,-0.5253943016974313,ZS,Summer,log_of_mean
2016,ZS4-LAR,0.7201431172901854,-0.28362079691021497,ZS,Summer,log_of_mean
2017,Total,1.3051514951238694,-1.480670613506886,ZS,Summer,log_of_mean
2017,ZS2-CTH,1.2943399088161052,-0.5169995691012514,ZS,Summer,log_of_mean
2017,ZS3-CHA,1.1949748904597235,-2.0812210146959482,ZS,Summer,log_of_mean
2017,ZS4-LAR,1.3723617420120684,0.6972986429044151,ZS,Summer,log_of_mean
2018,Total,0.5995154249358915,-0.2864531290039594,ZS,Summer,log_of_mean
2018,ZS2-CTH,0.48446794037095303,0.38834098402431344,ZS,Summer,log_of_mean
2018,ZS3-CHA,0.744329932775002,-0.7057786749631904,ZS,Summer,log_of_mean
2018,ZS4-LAR,-0.9341244766823541,0.28858675482254054,ZS,Summer,log_of_mean
2000,Total,-0.13356583161675115,-1.021468996721955,ZS,Summer,mean_of_logs
2000,ZS2-CTH,-1.9996753988003684,-2.7854006194754253,ZS,Summer,mean_of_logs
2000,ZS3-CHA,0.18489613054001033,0.31326650523386,ZS,Summer,mean_of_logs
2000,ZS4-LAR,-0.30583797241746236,-1.6446362657733595,ZS,Summer,mean_of_logs
2001,Total,0.15407571440025977,-0.5531240925326978,ZS,Summer,mean_of_logs
2001,ZS2-CTH,-1.0514726307837847,-1.7307606666933786,ZS,Summer,mean_of_logs
2001,ZS3-CHA,0.4685896403799026,0.26329242240918255,ZS,Summer,mean_of_logs
2001,ZS4-LAR,-0.8700251636730599,-1.0406784154815187,ZS,Summer,mean_of_logs
2003,Total,1.1506372676528451,0.14200691352508776,ZS,Summer,mean_of_logs
2003,ZS2-CTH,0.3111951390077318,-1.4241190904860497,ZS,Summer,mean_of_logs
2003,ZS3-CHA,1.5761567410410207,0.839366853432794,ZS,Summer,mean_of_logs
2003,ZS4-LAR,0.33177085458973027,-0.7556950273685668,ZS,Summer,mean_of_logs
2004,Total,-1.7308738444858083,1.821235609497815,ZS,Summer,mean_of_logs
2004,ZS2-CTH,-1.0249241243783753,1.030495926609155,ZS,Summer,mean_of_logs
2004,ZS3-CHA,-1.9006825999138466,1.4327683194690268,ZS,Summer,mean_of_logs
2004,ZS4-LAR,-0.47908245947214756,0.6072245174201767,ZS,Summer,mean_of_logs
2005,Total,-0.5378113127230679,2.817729954425418,ZS,Summer,mean_of_logs
2005,ZS2-CTH,0.27924320487704485,2.7499697433526356,ZS,Summer,mean_of_logs
2005,ZS3-CHA,-0.6138022623921698,1.5585263401865848,ZS,Summer,mean_of_logs
2005,ZS4-LAR,-1.6825251345835863,1.061588328775525,ZS,Summer,mean_of_logs
2007,Total,-0.3306892549157715,3.3707975959124004,ZS,Summer,mean_of_logs
2007,ZS2-CTH,-0.36488533208066876,3.1696062957664974,ZS,Summer,mean_of_logs
2007,ZS3-CHA,-0.3114042616938905,2.133247534640635,ZS,Summer,mean_of_logs
2007,ZS4-LAR,0.970631798531168,0.7616985521709634,ZS,Summer,mean_of_logs
2008,Total,-0.44205796917212636,0.18370842432572043,ZS,Summer,mean_of_logs
2008,ZS2-CTH,0.7046752301839593,-0.2831132603325964,ZS,Summer,mean_of_logs
2008,ZS3-CHA,-0.8408023579584335,0.39456891785182097,ZS,Summer,mean_of_logs
2008,ZS4-LAR,-0.930150882477924,-0.5974926688261925,ZS,Summer,mean_of_logs
2009,Total,0.39074915485079903,0.24375539175693875,ZS,Summer,mean_of_logs
2009,ZS2-CTH,-0.6520545876221068,-0.3257188778903943,ZS,Summer,mean_of_logs
2009,ZS3-CHA,-0.04173155999886843,0.6163304195413005,ZS,Summer,mean_of_logs
2009,ZS4-LAR,1.4904723596694978,-1.0859795678055248,ZS,Summer,mean_of_logs
2010,Total,-0.418567875399428,0.20991006306837964,ZS,Summer,mean_of_logs
2010,ZS2-CTH,0.15897864481252838,-0.10378243532576233,ZS,Summer,mean_of_logs
2010,ZS3-CHA,-0.5928530326869091,0.3464602970734799,ZS,Summer,mean_of_logs
2010,ZS4-LAR,0.2407350926306584,-0.6527840002259871,ZS,Summer,mean_of_logs
2011,Total,1.3889513491412584,0.3280611886640103,ZS,Summer,mean_of_logs
2011,ZS2-CTH,1.628208314978901,-1.4241190904860497,ZS,Summer,mean_of_logs
2011,ZS3-CHA,1.2260398278445324,-0.11354322404719268,ZS,Summer,mean_of_logs
2011,ZS4-LAR,0.5411914368044011,2.2402587815453,ZS,Summer,mean_of_logs
2012,Total,-1.8874836023213326,-0.5820029923309005,ZS,Summer,mean_of_logs
2012,ZS2-CTH,-1.0446624357574683,1.2745533265623363,ZS,Summer,mean_of_logs
2012,ZS3-CHA,-1.428729100239478,0.6832632045989732,ZS,Summer,mean_of_logs
2012,ZS4-LAR,-0.19825645741158512,1.3028138355988397,ZS,Summer,mean_of_logs
2013,Total,-0.10121125054085636,1.3701896476741176,ZS,Summer,mean_of_logs
2013,ZS2-CTH,-0.9989427500916472,1.4146533328140973,ZS,Summer,mean_of_logs
2013,ZS3-CHA,0.2297243659827988,0.8882184175848564,ZS,Summer,mean_of_logs
2013,ZS4-LAR,-1.3841371549276658,0.1793535359114045,ZS,Summer,mean_of_logs
2014,Total,-0.38620349915099633,0.7824384198032989,ZS,Summer,mean_of_logs
2014,ZS2-CTH,-0.6343115867586498,0.9728252865364425,ZS,Summer,mean_of_logs
2014,ZS3-CHA,-0.24556769836825354,0.4323109411554535,ZS,Summer,mean_of_logs
2014,ZS4-LAR,-0.8041156152306416,-0.4629826847686336,ZS,Summer,mean_of_logs
2015,Total,0.7908830295173169,-1.7094373883394127,ZS,Summer,mean_of_logs
2015,ZS2-CTH,-0.23155857401005547,-0.8404923582838899,ZS,Summer,mean_of_logs
2015,ZS3-CHA,1.0232285912432966,-1.631275724280337,ZS,Summer,mean_of_logs
2015,ZS4-LAR,0.3874895986537816,-0.5847734167643885,ZS,Summer,mean_of_logs
2016,Total,0.29678229417124363,-0.32761052907644916,ZS,Summer,mean_of_logs
2016,ZS2-CTH,1.1095196297095,0.14411740156696917,ZS,Summer,mean_of_logs
2016,ZS3-CHA,-0.05675922642693632,-0.5253943016974313,ZS,Summer,mean_of_logs
2016,ZS4-LAR,0.8141374502629997,-0.28362079691021497,ZS,Summer,mean_of_logs
2017,Total,1.2893824502925735,-1.480670613506886,ZS,Summer,mean_of_logs
2017,ZS2-CTH,1.4631818960973249,-0.5169995691012514,ZS,Summer,mean_of_logs
2017,ZS3-CHA,1.2643191409901622,-2.0812210146959482,ZS,Summer,mean_of_logs
2017,ZS4-LAR,1.6087020742825138,0.6972986429044151,ZS,Summer,mean_of_logs
2018,Total,0.6555740486970973,-0.2864531290039594,ZS,Summer,mean_of_logs
2018,ZS2-CTH,0.57336297361988,0.38834098402431344,ZS,Summer,mean_of_logs
2018,ZS3-CHA,0.8952240091520333,-0.7057786749631904,ZS,Summer,mean_of_logs
2018,ZS4-LAR,-0.8960427385829729,0.28858675482254054,ZS,Summer,mean_of_logs
2003,Total,-0.7690333390676225,1.3841565863365772,ZS,Fall,log_of_mean
2003,ZS2-CTH,-0.9349464471378655,0.2390165252792451,ZS,Fall,log_of_mean
2003,ZS3-CHA,-0.3587159742279851,1.5049967673353757,ZS,Fall,log_of_mean
2003,ZS4-LAR,-0.7111795004398275,0.8655307151482088,ZS,Fall,log_of_mean
2004,Total,0.07539659004175035,0.8768853014894421,ZS,Fall,log_of_mean
2004,ZS2-CTH,-0.15084752016201655,0.7486951229939992,ZS,Fall,log_of_mean
2004,ZS3-CHA,0.5769860333727345,0.6609976209904673,ZS,Fall,log_of_mean
2004,ZS4-LAR,-0.8637488958171313,1.4322421667217975,ZS,Fall,log_of_mean
2005,Total,-0.28167619229159757,0.9730267393173186,ZS,Fall,log_of_mean
2005,ZS2-CTH,1.6328362648159838,1.0797857795492618,ZS,Fall,log_of_mean
2005,ZS3-CHA,-0.24099610174391808,0.7905931340672994,ZS,Fall,log_of_mean
2006,Total,-0.7475203646132085,1.8287918793621392,ZS,Fall,log_of_mean
2006,ZS2-CTH,0.6988978002462881,1.8865965853459934,ZS,Fall,log_of_mean
2006,ZS3-CHA,-0.8388668599261574,1.6482974279039648,ZS,Fall,log_of_mean
2006,ZS4-LAR,-0.017245646864363164,-0.11316532107326266,ZS,Fall,log_of_mean
2007,Total,-4.582617676579411,3.3322771014718606,ZS,Fall,log_of_mean
2007,ZS2-CTH,-0.19452753190907449,2.1967494193239596,ZS,Fall,log_of_mean
2007,ZS3-CHA,-5.591801127031795,2.9569538832962143,ZS,Fall,log_of_mean
2008,Total,-1.6631249306719185,0.48820699561135283,ZS,Fall,log_of_mean
2008,ZS2-CTH,-1.1318560114270182,-1.5885843929857106,ZS,Fall,log_of_mean
2008,ZS3-CHA,-1.341051401702616,1.216890573294785,ZS,Fall,log_of_mean
2008,ZS4-LAR,-1.1613291682913904,-1.6399916463687014,ZS,Fall,log_of_mean
2009,Total,1.027187826981255,-1.1063754544066209,ZS,Fall,log_of_mean
2009,ZS2-CTH,-1.3633906666379194,-1.1798835085169987,ZS,Fall,log_of_mean
2009,ZS3-CHA,0.14906031883827256,-0.96902129468576,ZS,Fall,log_of_mean
2009,ZS4-LAR,1.6877502152096877,0.006227228347503436,ZS,Fall,log_of_mean
2010,Total,-1.7435661658765438,0.6502687051790954,ZS,Fall,log_of_mean
2010,ZS2-CTH,-1.0494409154329865,1.2183347748961195,ZS,Fall,log_of_mean
2010,ZS3-CHA,-1.5591307287535523,0.2738758128902404,ZS,Fall,log_of_mean
2010,ZS4-LAR,-0.5691881310484902,1.2463112185114893,ZS,Fall,log_of_mean
2011,Total,0.07575446849633928,-0.08188634754909158,ZS,Fall,log_of_mean
2011,ZS2-CTH,0.7893449477136704,-0.2754042422746164,ZS,Fall,log_of_mean
2011,ZS3-CHA,0.16431052885658565,0.2527225916632443,ZS,Fall,log_of_mean
2011,ZS4-LAR,0.29715416130364897,-1.5795402655592239,ZS,Fall,log_of_mean
2012,Total,1.0728758794870596,-0.24382453427795833,ZS,Fall,log_of_mean
2012,ZS2-CTH,0.8018425336040675,0.18344851621091351,ZS,Fall,log_of_mean
2012,ZS3-CHA,-1.3252538059795764,-0.49016892277345714,ZS,Fall,log_of_mean
2012,ZS4-LAR,1.946889178394515,0.9390027858921062,ZS,Fall,log_of_mean
2013,Total,-0.4161288121823465,-1.7009620240722247,ZS,Fall,log_of_mean
2013,ZS2-CTH,-0.6787920011432417,-1.4629265487495096,ZS,Fall,log_of_mean
2013,ZS3-CHA,0.01504983008878051,-1.4293882290783038,ZS,Fall,log_of_mean
2013,ZS4-LAR,-0.2317075504828196,-1.7159888516933366,ZS,Fall,log_of_mean
2014,Total,0.399661123993661,-0.29202025758869216,ZS,Fall,log_of_mean
2014,ZS2-CTH,-0.17623512446696368,0.01441562921082653,ZS,Fall,log_of_mean
2014,ZS3-CHA,0.9718086229454529,-0.21148867580019723,ZS,Fall,log_of_mean
2014,ZS4-LAR,-0.8288318158297904,-0.8557349667674419,ZS,Fall,log_of_mean
2015,Total,0.9081591515229968,-0.704937262922903,ZS,Fall,log_of_mean
2015,ZS2-CTH,0.5987360693763918,0.36115048982979353,ZS,Fall,log_of_mean
2015,ZS3-CHA,1.2673554421591864,-1.0780322598314926,ZS,Fall,log_of_mean
2015,ZS4-LAR,0.45619890778068145,0.4325910005321786,ZS,Fall,log_of_mean
2016,Total,0.4316680391993206,-0.501456788082403,ZS,Fall,log_of_mean
2016,ZS2-CTH,1.525324729929262,-0.004585814602530259,ZS,Fall,log_of_mean
2016,ZS3-CHA,0.6953236089901601,-0.5212739521125727,ZS,Fall,log_of_mean
2016,ZS4-LAR,-0.7949402392351785,-0.41697690923352954,ZS,Fall,log_of_mean
2017,Total,1.1987592880053695,-0.5247149346077428,ZS,Fall,log_of_mean
2017,ZS2-CTH,1.571609613056883,-0.08104132471858846,ZS,Fall,log_of_mean
2017,ZS3-CHA,1.2382861155802662,-0.5682653591336359,ZS,Fall,log_of_mean
2017,ZS4-LAR,0.907315320111777,-0.15322963332926268,ZS,Fall,log_of_mean
2018,Total,0.22566571318023015,-0.15401821202004243,ZS,Fall,log_of_mean
2018,ZS2-CTH,0.2890979401951242,-0.3346360541935735,ZS,Fall,log_of_mean
2018,ZS3-CHA,0.5091487986150299,-0.03741950899941822,ZS,Fall,log_of_mean
2018,ZS4-LAR,0.18001732651233027,-0.026817786687755158,ZS,Fall,log_of_mean
2003,Total,-0.4447663504237065,1.3841565863365772,ZS,Fall,mean_of_logs
2003,ZS2-CTH,-0.5652488715068666,0.2390165252792451,ZS,Fall,mean_of_logs
2003,ZS3-CHA,0.12881989493243412,1.5049967673353757,ZS,Fall,mean_of_logs
2003,ZS4-LAR,-0.7458432520756253,0.8655307151482088,ZS,Fall,mean_of_logs
2004,Total,0.09536022564167262,0.8768853014894421,ZS,Fall,mean_of_logs
2004,ZS2-CTH,-0.2290682920742648,0.7486951229939992,ZS,Fall,mean_of_logs
2004,ZS3-CHA,0.6812074889312942,0.6609976209904673,ZS,Fall,mean_of_logs
2004,ZS4-LAR,-0.5280153277907224,1.4322421667217975,ZS,Fall,mean_of_logs
2005,Total,0.1378630061491201,0.9730267393173186,ZS,Fall,mean_of_logs
2005,ZS2-CTH,1.96391138381023,1.0797857795492618,ZS,Fall,mean_of_logs
2005,ZS3-CHA,0.37938802292478624,0.7905931340672994,ZS,Fall,mean_of_logs
2006,Total,-0.588585205649094,1.8287918793621392,ZS,Fall,mean_of_logs
2006,ZS2-CTH,0.5074711206697571,1.8865965853459934,ZS,Fall,mean_of_logs
2006,ZS3-CHA,-1.234200096213256,1.6482974279039648,ZS,Fall,mean_of_logs
2006,ZS4-LAR,-0.4117908615451415,-0.11316532107326266,ZS,Fall,mean_of_logs
2007,Total,-3.7948793274469113,3.3322771014718606,ZS,Fall,mean_of_logs
2007,ZS2-CTH,0.18345605751359045,2.1967494193239596,ZS,Fall,mean_of_logs
2007,ZS3-CHA,-4.197877616813747,2.9569538832962143,ZS,Fall,mean_of_logs
2008,Total,-2.007326860299987,0.48820699561135283,ZS,Fall,mean_of_logs
2008,ZS2-CTH,-1.159284503164463,-1.5885843929857106,ZS,Fall,mean_of_logs
2008,ZS3-CHA,-1.623634460763709,1.216890573294785,ZS,Fall,mean_of_logs
2008,ZS4-LAR,-1.2740704642746774,-1.6399916463687014,ZS,Fall,mean_of_logs
2009,Total,1.0140255497450534,-1.1063754544066209,ZS,Fall,mean_of_logs
2009,ZS2-CTH,-1.4822238983340321,-1.1798835085169987,ZS,Fall,mean_of_logs
2009,ZS3-CHA,-0.7164151733410986,-0.96902129468576,ZS,Fall,mean_of_logs
2009,ZS4-LAR,1.856541150515913,0.006227228347503436,ZS,Fall,mean_of_logs
2010,Total,-1.8028781284460735,0.6502687051790954,ZS,Fall,mean_of_logs
2010,ZS2-CTH,-1.2457255122007846,1.2183347748961195,ZS,Fall,mean_of_logs
