Cruise,Date.Time,DayOfYear,Station,Lat,Lon,Depth.Bottom,SampleNum,Pressure,Temperature,Salinity,DO2,MLD_bvfnoSmooth,bvf_noSmooth,Chlorophyll,Nitrate_plus_Nitrite,Silicate,Diatoms1,Diatoms2,Prasinophytes,Cryptophytes,Dinoflagellates,Haptophytes,Dictyochophytes,Raphidophytes,Cyanobacteria,TchlA,total diatoms,chlidea,Me-chlide a,sum,ratio,Total cells/ml,Total autrophs/ml,centric diatoms,pennate diatoms,prasinophytes,cryptophytes,auto dinoflagellates,prymnesiophytes,dictyochophytes,raphidophytes,chlorophytes,euglenophytes,UID autotroph,unidentified dinoflagellates,unidentified flagellates,Dominant Species,closest_ecospace_time,PP1-DIA,PP2-NAN,PP3-PIC,PZ1-CIL,PZ2-DIN,ssc-DIA,ssc-FLA,ssc-CIL,sdomain,ecospace_closest_lat,ecospace_closest_lon
2018-029,2018-04-10 13:32:00,101,3,49.444,-124.338,322.0,267,1.6,8.65,28.99,6.06,21.0,0.000225142,2.09,17.72,37.57,1.54,0.0,0.0,0.0,0.04,0.16,0.01,0.0,0.02,1.77,1.54,0.039,0.088,0.127,0.072,,,,,,,,,,,,,,,,,2018-04-11 00:00:00,1.629,1.681,0.407,0.362,0.279,0.7580000162124634,0.07699999958276749,0.1720000058412552,SGS,49.45061111450195,-124.3359603881836
2018-029,2018-04-10 16:30:00,101,BS17,49.483,-124.766,61.0,275,1.2,8.81,27.95,7.01,4.0,0.000788365,9.35,14.01,33.93,8.01,0.0,0.0,0.0,0.06,0.39,0.0,0.0,0.0,8.45,8.01,0.413,1.093,1.506,0.178,2169,1949.0,1740.0,142.0,4.0,0.0,8.0,0.0,4.0,0.0,4.0,0.0,46.0,17.0,204.0,Skeketonema + Chaetoceros mix,2018-04-11 00:00:00,1.434,1.6,0.404,0.324,0.275,0.7580000162124634,0.07699999958276749,0.1720000058412552,SGN,49.4783592224121,-124.76728057861328
2018-035,2018-04-27 23:05:00,118,GEO1,49.25,-123.75,406.0,2,1.2,12.29,27.0,6.73,5.0,0.001460201,2.42,,,0.52,0.0,0.1,0.54,0.04,0.7,0.14,0.0,0.1,2.15,0.52,0.049,0.037,0.085,0.04,,,,,,,,,,,,,,,,,2018-04-29 00:00:00,2.586,1.996,0.392,0.52,0.415,0.22699999809265137,0.4429999887943268,0.4860000014305115,SGS,49.2464714050293,-123.75408935546876
2018-035,2018-04-28 19:25:00,119,39,49.163,-123.55,378.0,5,1.0,11.16,20.36,7.37,3.0,0.006944926,18.35,,,19.23,0.83,0.12,0.78,0.06,0.03,0.15,0.0,0.04,21.24,20.06,0.6,1.372,1.972,0.093,,,,,,,,,,,,,,,,,2018-04-29 00:00:00,2.183,1.749,0.361,0.527,0.418,1.4919999837875366,0.31200000643730164,0.21799999475479126,SGS,49.16848373413086,-123.54464721679688
2018-035,2018-04-28 22:40:00,119,27,49.318,-123.8,348.0,8,0.9,11.1,27.53,6.53,18.0,0.000965089,7.83,,,2.33,0.34,0.44,2.93,0.16,0.61,0.34,0.0,0.03,7.18,2.66,0.111,0.139,0.25,0.035,1852.7,1623.7,699.0,112.4,154.0,191.5,41.6,33.3,133.2,116.6,8.3,8.3,124.9,108.2,120.7,Skeletonema costatum/Chaetoceros spp.,2018-04-29 00:00:00,2.567,2.009,0.4,0.486,0.395,1.4919999837875366,0.31200000643730164,0.21799999475479126,SGS,49.32265853881836,-123.79879760742188
2018-035,2018-04-28 23:31:00,119,28,49.402,-123.756,135.0,9,2.1,10.91,27.6,6.39,16.0,0.00097631,6.79,,,0.59,0.0,0.7,2.94,0.18,1.39,0.19,0.09,0.0,6.08,0.59,0.038,0.048,0.086,0.014,,,,,,,,,,,,,,,,,2018-04-29 00:00:00,2.402,1.979,0.388,0.395,0.349,1.4919999837875366,0.31200000643730164,0.21799999475479126,SGS,49.39785385131836,-123.76123046875
2018-035,2018-04-29 15:40:00,120,22,49.669,-124.273,351.0,14,0.5,10.94,27.35,6.45,20.0,0.000894306,6.06,,,0.17,0.56,0.23,1.49,0.13,1.29,0.55,0.03,0.07,4.52,0.73,0.095,0.408,0.503,0.111,2090,1790.3,379.0,16.7,29.1,528.8,50.0,8.3,187.4,208.2,8.3,4.2,370.5,66.6,233.2,Skeletonema costatum/Chaetoceros spp.,2018-04-29 00:00:00,2.925,2.272,0.438,0.488,0.406,2.680999994277954,0.41499999165534973,0.31700000166893005,SGS,49.67061996459961,-124.27959442138672
2018-035,2018-04-29 19:19:00,120,12,49.727,-124.681,358.0,17,1.9,11.18,28.69,7.92,21.0,0.000341937,13.3,,,6.01,1.92,0.16,2.08,0.0,2.17,0.9,0.0,0.1,13.34,7.93,1.056,1.429,2.486,0.186,5795.5,5591.4,4880.0,58.3,12.5,199.8,12.5,4.2,45.8,229.0,29.1,4.2,116.6,79.1,124.9,Chaetoceros spp. ,2018-04-29 00:00:00,2.43,1.741,0.417,0.613,0.472,2.680999994277954,0.41499999165534973,0.31700000166893005,SGN,49.727420806884766,-124.67367553710936
2018-035,2018-04-29 21:20:00,120,9,49.591,-124.639,168.0,20,1.1,10.74,28.73,7.79,9.0,0.000614971,11.03,,,8.37,0.9,0.0,0.55,0.0,0.61,0.1,0.0,0.08,10.63,9.28,0.925,0.59,1.515,0.143,,,,,,,,,,,,,,,,,2018-04-29 00:00:00,2.442,1.726,0.411,0.637,0.48,2.680999994277954,0.41499999165534973,0.31700000166893005,SGN,49.58761596679688,-124.63603973388672
2018-035,2018-04-29 23:03:00,120,BS11,49.484,-124.767,60.0,21,1.3,13.01,24.57,8.92,2.0,0.01130081,3.1,,,1.66,0.0,0.06,0.75,0.0,0.11,0.04,0.0,0.07,2.69,1.66,0.127,0.081,0.208,0.077,5429.1,5216.7,4846.0,74.9,45.8,79.1,4.2,12.5,16.7,0.0,16.7,0.0,120.7,70.8,141.6,Chaetoceros socialis,2018-04-29 00:00:00,2.117,1.64,0.381,0.51,0.431,2.680999994277954,0.41499999165534973,0.31700000166893005,SGN,49.4783592224121,-124.76728057861328
2018-035,2018-04-30 14:41:00,121,6,49.511,-124.464,192.0,23,1.2,10.85,28.76,7.62,7.0,0.000600734,10.55,,,8.17,1.22,0.04,0.3,0.14,0.21,0.19,0.0,0.14,10.4,9.39,0.745,1.274,2.019,0.194,,,,,,,,,,,,,,,,,2018-05-02 00:00:00,2.688,1.852,0.416,0.679,0.508,0.4699999988079071,0.3100000023841858,0.25699999928474426,SGN,49.510208129882805,-124.46824645996092
2018-035,2018-04-30 16:43:00,121,3,49.444,-124.338,324.0,27,1.2,10.99,28.45,7.32,3.0,0.0003663,9.73,,,6.69,0.75,0.18,1.01,0.06,0.0,0.08,0.0,0.04,8.81,7.44,0.687,1.55,2.237,0.254,,,,,,,,,,,,,,,,,2018-05-02 00:00:00,2.573,1.766,0.406,0.692,0.51,0.4699999988079071,0.3100000023841858,0.25699999928474426,SGS,49.45061111450195,-124.3359603881836
2018-035,2018-04-30 17:49:00,121,2,49.402,-124.154,280.0,28,1.1,11.61,27.3,6.47,9.0,0.001484838,3.13,,,1.14,0.0,0.19,1.06,0.08,0.27,0.05,0.01,0.06,2.86,1.14,0.062,0.139,0.202,0.07,,,,,,,,,,,,,,,,,2018-05-02 00:00:00,2.609,1.844,0.4,0.675,0.496,0.4699999988079071,0.3100000023841858,0.25699999928474426,SGS,49.407962799072266,-124.15697479248045
2018-035,2018-05-01 00:08:00,121,42,49.03,-123.437,320.0,34,1.4,11.78,20.59,6.49,5.0,0.005732094,3.6,,,2.9,0.0,0.15,1.81,0.15,0.31,0.09,0.0,0.01,5.41,2.9,0.126,0.18,0.306,0.056,,,,,,,,,,,,,,,,,2018-05-02 00:00:00,2.598,1.887,0.39,0.664,0.501,2.8350000381469727,0.1550000011920929,0.17000000178813934,SGS,49.02141189575195,-123.43959808349608
2018-035,2018-05-01 16:08:00,122,56,48.77,-123.03,215.0,36,1.0,9.11,29.83,4.69,118.0,0.000167113,2.4,,,1.31,0.1,0.04,0.37,0.04,0.14,0.03,0.0,0.01,2.04,1.41,0.064,0.136,0.2,0.098,725.1,682.1,351.0,17.2,4.3,235.0,4.3,0.0,4.3,0.0,0.0,0.0,65.9,4.3,38.7,Skeletonema costatum/Chaetoceros spp.,2018-05-02 00:00:00,2.086,1.629,0.403,0.563,0.446,2.8350000381469727,0.1550000011920929,0.17000000178813934,SGI,48.77114868164063,-123.0221481323242
2018-035,2018-05-01 17:55:00,122,59,48.628,-123.242,225.0,37,1.1,9.15,30.13,4.67,70.0,0.000187068,1.47,,,0.6,0.11,0.05,0.42,0.02,0.1,0.03,0.0,0.01,1.33,0.71,0.051,0.074,0.125,0.094,550.3,482.9,191.0,7.2,7.2,117.5,2.9,4.3,43.0,5.7,1.4,0.0,103.2,15.8,51.6,Chaetoceros socialis,2018-05-02 00:00:00,1.51,1.346,0.298,0.42,0.374,2.8350000381469727,0.1550000011920929,0.17000000178813934,SGI,48.62664794921875,-123.2475814819336
2018-035,2018-05-01 21:32:00,122,SC04,48.725,-123.415,88.0,40,3.4,9.6,29.57,5.26,65.0,0.0003348,5.67,,,3.5,0.59,0.06,1.03,0.0,0.0,0.02,0.0,0.0,5.2,4.08,0.277,0.273,0.55,0.106,2044.2,1985.9,1695.0,50.0,12.5,166.5,0.0,0.0,8.3,0.0,0.0,0.0,54.1,8.3,50.0,Chaetoceros socialis,2018-05-02 00:00:00,1.978,1.538,0.38,0.583,0.464,2.8350000381469727,0.1550000011920929,0.17000000178813934,SGI,48.72222900390625,-123.41032409667967
2018-039,2018-05-09 05:00:00,129,59,48.614,-123.248,235.0,11,1.5,9.7,29.87,5.38,99.0,0.00045705,0.56,19.66,38.98,0.4,0.08,0.09,0.45,0.02,0.1,0.01,0.0,0.0,1.14,0.48,0.024,0.0,0.024,0.021,,,,,,,,,,,,,,,,,2018-05-08 00:00:00,2.172,1.614,0.401,0.57,0.476,3.765000104904175,0.10300000011920929,0.19499999284744263,SGI,48.60906219482422,-123.253173828125
2018-039,2018-05-09 11:48:00,129,JF2,48.298,-124.006,188.0,21,2.0,9.53,31.42,5.69,95.0,0.000365915,4.92,20.31,32.02,5.1,0.0,0.19,0.3,0.02,0.15,0.0,0.0,0.0,5.76,5.1,0.043,0.088,0.13,0.023, ,,,,,,,,,,,,,,,,1900-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2018-039,2018-05-17 04:00:00,137,16,49.961,-125.146,160.0,430,1.6,10.01,29.75,6.7,7.0,0.000201101,1.29,21.15,46.34,0.69,0.1,0.05,0.2,0.02,0.1,0.0,0.01,0.0,1.17,0.79,0.052,0.067,0.119,0.102,,,,,,,,,,,,,,,,,2018-05-17 00:00:00,2.657,1.931,0.399,0.947,0.728,1.8229999542236328,0.4180000126361847,0.4869999885559082,SGN,49.95338439941406,-125.15059661865234
2018-039,2018-05-17 05:09:00,137,14,49.884,-124.992,317.0,433,1.5,13.82,28.6,6.51,13.0,0.000902496,6.64,0.09,10.94,4.24,0.83,0.19,0.51,0.0,0.41,0.02,0.04,0.01,6.25,5.07,0.499,0.389,0.888,0.142,,,,,,,,,,,,,,,,,2018-05-17 00:00:00,2.429,1.948,0.396,0.983,0.738,1.8229999542236328,0.4180000126361847,0.4869999885559082,SGN,49.887741088867195,-124.9930953979492
2018-039,2018-05-17 09:48:00,137,12,49.725,-124.679,353.0,434,2.0,15.51,28.11,6.47,17.0,0.000975343,,0,7.56,0.02,0.0,0.19,0.07,0.0,0.01,0.0,0.06,0.01,0.37,0.02,0.0,0.0,0.0,0.0,363.3,215.0,0.0,4.3,12.2,125.4,3.6,32.2,6.4,0.7,1.4,0.0,28.7,15.8,132.6,UID Cryptophyte spp./UID flagellates,2018-05-17 00:00:00,2.274,1.993,0.4,0.961,0.718,1.8229999542236328,0.4180000126361847,0.4869999885559082,SGN,49.727420806884766,-124.67367553710936
2018-039,2018-05-17 12:30:00,138,CPF2,49.466,-124.5,327.0,440,2.0,15.04,27.95,6.47,8.0,0.001231,0.69,0,8.82,0.0,0.0,0.12,0.14,0.01,0.07,0.0,0.03,0.02,0.4,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2018-05-17 00:00:00,2.121,2.035,0.401,0.981,0.72,1.8229999542236328,0.4180000126361847,0.4869999885559082,SGN,49.4697494506836,-124.4948959350586
2018-039,2018-05-17 15:11:00,138,CPF1,49.366,-124.083,246.0,443,2.0,15.18,27.84,6.21,8.0,0.002145254,2.81,0.68,8.79,1.93,0.36,0.09,0.16,0.0,0.0,0.0,0.06,0.03,2.63,2.29,0.097,0.106,0.202,0.077,,,,,,,,,,,,,,,,,2018-05-17 00:00:00,2.44,2.007,0.394,0.974,0.714,1.8229999542236328,0.4180000126361847,0.4869999885559082,SGS,49.37228393554688,-124.08576965332033
2018-039,2018-05-17 16:56:00,138,24,49.509,-124.101,424.0,446,1.7,14.84,21.88,6.38,4.0,0.00475087,4.38,1.5,29.89,2.46,0.09,0.16,0.66,0.06,0.09,0.0,0.0,0.02,3.54,2.55,0.261,0.56,0.821,0.232,,,,,,,,,,,,,,,,,2018-05-17 00:00:00,2.626,1.949,0.389,0.937,0.712,1.8229999542236328,0.4180000126361847,0.4869999885559082,SGS,49.50614547729492,-124.09828948974608
2018-039,2018-05-17 19:00:00,138,22,49.673,-124.271,355.0,457,1.5,16.7,18.13,7.09,6.0,0.004088158,6.66,0.24,27.15,4.75,0.49,0.15,0.72,0.29,0.17,0.02,0.01,0.02,6.63,5.24,0.56,0.793,1.353,0.204,5716.3,5574.8,4954.0,208.2,50.0,166.5,16.7,66.6,8.3,0.0,20.8,0.0,83.3,41.6,99.9,Chaetoceros socialis/Skeletonema costatum,2018-05-17 00:00:00,2.557,1.982,0.378,0.979,0.744,1.8229999542236328,0.4180000126361847,0.4869999885559082,SGS,49.67622756958008,-124.26406860351562
2018-039,2018-05-17 23:24:00,138,28,49.403,-123.758,134.0,460,1.7,14.08,19.23,6.92,7.0,0.006397668,2.51,4.46,42.46,0.93,0.0,0.31,0.8,0.11,0.08,0.0,0.07,0.0,2.29,0.93,0.067,0.195,0.262,0.114,,,,,,,,,,,,,,,,,2018-05-17 00:00:00,2.172,2.088,0.404,0.891,0.673,1.8229999542236328,0.4180000126361847,0.4869999885559082,SGS,49.39785385131836,-123.76123046875
2018-039,2018-05-18 00:45:00,138,GEO1,49.251,-123.75,401.0,471,1.6,14.11,25.74,6.58,4.0,0.00258075,3.69,2.57,20.94,1.34,0.17,0.29,1.21,0.08,0.12,0.01,0.0,0.0,3.22,1.51,0.191,0.321,0.512,0.159,1536.3,1228.2,629.0,95.8,62.5,241.5,8.3,16.7,20.8,4.2,4.2,8.3,137.4,37.5,270.6,Chaetoceros socialis,2018-05-17 00:00:00,2.118,2.062,0.396,0.952,0.7,3.4619998931884766,0.46000000834465027,0.3499999940395355,SGS,49.2464714050293,-123.75408935546876
2018-039,2018-05-18 03:42:00,138,38,49.2,-123.44,308.0,474,1.6,14.58,14.39,6.62,8.0,0.009809858,2.16,4.54,57.15,0.44,0.0,0.06,0.99,0.07,0.01,0.0,0.0,0.0,1.56,0.44,0.037,0.101,0.138,0.089,,,,,,,,,,,,,,,,,2018-05-17 00:00:00,2.788,1.854,0.405,0.848,0.642,3.4619998931884766,0.46000000834465027,0.3499999940395355,SGS,49.20813751220703,-123.43565368652344
2018-039,2018-05-18 05:39:00,138,42,49.03,-123.437,320.0,485,1.4,12.83,26.13,6.57,15.0,0.001770059,11.03,,,9.14,0.5,0.07,0.31,0.0,0.0,0.0,0.0,0.02,10.03,9.64,1.02,1.67,2.69,0.268,4496.5,4230.0,3805.0,149.9,50.0,158.2,0.0,20.8,4.2,0.0,8.3,0.0,33.3,8.3,258.1,Chaetoceros socialis/Skeletonema costatum,2018-05-17 00:00:00,2.429,1.937,0.373,0.932,0.703,3.4619998931884766,0.46000000834465027,0.3499999940395355,SGS,49.02141189575195,-123.43959808349608
2018-036,2018-05-26 17:03:00,147,39,49.163,-123.55,378.0,3,1.4,15.22,8.6,8.11,6.0,0.014393534,10.66,,,2.39,0.0,1.41,3.78,0.91,0.56,0.12,1.7,0.0,10.86,2.39,0.081,0.082,0.163,0.015,,,,,,,,,,,,,,,,,2018-05-26 00:00:00,2.601,1.807,0.369,1.066,0.79,2.319999933242798,0.11500000208616257,0.10499999672174454,SGS,49.16848373413086,-123.54464721679688
2018-036,2018-05-27 08:11:00,147,GEO1,49.25,-123.75,406.0,5,1.0,16.74,18.75,7.58,4.0,0.008284232,2.82,,,1.5,0.28,0.1,0.51,0.18,0.09,0.0,0.09,0.02,2.77,1.79,0.187,0.116,0.303,0.11,,,,,,,,,,,,,,,,,2018-05-26 00:00:00,1.954,1.977,0.38,1.068,0.768,0.23199999332427979,0.34200000762939453,0.24199999868869781,SGS,49.2464714050293,-123.75408935546876
2018-036,2018-05-27 09:52:00,147,27,49.319,-123.8,348.0,8,2.0,15.39,16.67,7.73,5.0,0.00983385,6.32,,,4.2,0.45,0.39,1.42,0.2,0.0,0.01,0.15,0.03,6.85,4.65,0.202,0.146,0.347,0.051,1528,1391.0,645.0,50.0,42.0,371.0,12.0,29.0,8.0,54.0,42.0,4.0,133.0,33.0,104.0,Eucampia zodiacus,2018-05-26 00:00:00,1.762,1.978,0.38,1.034,0.753,0.23199999332427979,0.34200000762939453,0.24199999868869781,SGS,49.32265853881836,-123.79879760742188
2018-036,2018-05-27 10:45:00,147,28,49.402,-123.756,135.0,9,1.3,15.15,15.33,7.52,7.0,0.01012958,11.42,,,4.04,0.09,0.93,2.16,1.29,0.16,0.09,2.81,0.28,11.84,4.13,0.104,0.034,0.138,0.012,,,,,,,,,,,,,,,,,2018-05-26 00:00:00,1.207,1.837,0.305,0.843,0.673,0.23199999332427979,0.34200000762939453,0.24199999868869781,SGS,49.39785385131836,-123.76123046875
2018-036,2018-05-28 08:24:00,148,22,49.669,-124.273,351.0,16,1.1,15.69,14.7,8.26,9.0,0.009194944,10.15,,,7.51,1.0,0.71,1.96,0.52,0.0,0.02,1.35,0.15,13.23,8.51,0.52,0.371,0.892,0.067,3393,3039.0,1253.0,50.0,67.0,408.0,46.0,79.0,33.0,341.0,579.0,4.0,179.0,96.0,258.0,Eucampia zodiacus/Heterosigma akashiwo,2018-05-29 00:00:00,0.78,1.852,0.335,0.955,0.729,0.6589999794960022,0.7239999771118164,0.7300000190734863,SGS,49.67061996459961,-124.27959442138672
2018-036,2018-05-28 11:57:00,148,12,49.727,-124.681,358.0,19,1.4,17.69,20.3,7.06,8.0,0.00633463,1.22,,,0.5,0.05,0.12,0.23,0.08,0.14,0.0,0.08,0.02,1.22,0.56,0.084,0.039,0.123,0.101,1878,1461.0,841.0,42.0,83.0,133.0,17.0,167.0,0.0,12.0,4.0,4.0,158.0,54.0,362.0,Eucampia zodiacus,2018-05-29 00:00:00,1.248,1.982,0.394,1.01,0.715,0.6589999794960022,0.7239999771118164,0.7300000190734863,SGN,49.727420806884766,-124.67367553710936
2018-036,2018-05-28 14:07:00,149,9,49.591,-124.639,168.0,9021,1.4,17.45,22.63,6.75,3.0,0.004340833,0.6,,,0.01,0.0,0.11,0.28,0.01,0.12,0.0,0.0,0.03,0.57,0.01,0.008,0.0,0.008,0.015,,,,,,,,,,,,,,,,,2018-05-29 00:00:00,1.318,1.955,0.389,1.066,0.767,0.6589999794960022,0.7239999771118164,0.7300000190734863,SGN,49.58761596679688,-124.63603973388672
2018-036,2018-05-28 15:45:00,149,BS11,49.484,-124.767,60.0,22,1.4,18.03,23.26,7.42,4.0,0.008685434,3.01,,,1.82,0.23,0.06,0.9,0.12,0.0,0.0,0.05,0.02,3.19,2.04,0.276,0.207,0.483,0.151,2540,2173.0,1645.0,254.0,33.0,92.0,12.0,33.0,0.0,4.0,4.0,0.0,96.0,17.0,350.0,Eucampia zodiacus,2018-05-29 00:00:00,1.795,1.939,0.401,1.02,0.802,0.6589999794960022,0.7239999771118164,0.7300000190734863,SGN,49.4783592224121,-124.76728057861328
2018-036,2018-05-29 09:58:00,149,6,49.511,-124.464,192.0,27,1.4,15.23,25.68,6.78,11.0,0.002169946,1.27,,,0.09,0.0,0.18,0.57,0.02,0.23,0.02,0.13,0.05,1.27,0.09,0.026,0.0,0.026,0.02,,,,,,,,,,,,,,,,,2018-05-29 00:00:00,1.129,1.971,0.391,1.041,0.732,0.04800000041723251,0.5440000295639038,0.2639999985694885,SGN,49.510208129882805,-124.46824645996092
2018-036,2018-05-29 10:47:00,149,3,49.444,-124.338,324.0,28,1.2,14.6,26.41,6.64,3.0,0.001936623,2.71,,,0.75,0.12,0.24,1.05,0.1,0.22,0.03,0.18,0.08,2.75,0.87,0.084,0.058,0.142,0.052,,,,,,,,,,,,,,,,,2018-05-29 00:00:00,1.405,1.975,0.39,1.048,0.734,0.04800000041723251,0.5440000295639038,0.2639999985694885,SGS,49.45061111450195,-124.3359603881836
2018-036,2018-05-29 12:12:00,150,2,49.402,-124.154,280.0,29,1.9,16.32,14.7,8.31,7.0,0.009351595,10.08,,,4.52,0.64,0.38,1.21,0.5,0.0,0.01,3.44,0.18,10.88,5.16,0.41,0.328,0.738,0.068,,,,,,,,,,,,,,,,,2018-05-29 00:00:00,1.529,1.979,0.361,1.068,0.751,0.04800000041723251,0.5440000295639038,0.2639999985694885,SGS,49.407962799072266,-124.15697479248045
2018-036,2018-05-30 12:43:00,151,56,48.77,-123.03,215.0,30,2.1,12.34,23.07,6.04,7.0,0.003219194,5.2,,,1.95,0.04,0.27,1.13,0.13,0.02,0.01,1.03,0.11,4.69,1.99,0.029,0.039,0.068,0.014,,,,,,,,,,,,,,,,,2018-06-01 00:00:00,2.674,1.82,0.388,1.011,0.787,1.715000033378601,0.30799999833106995,0.19499999284744263,SGI,48.77114868164063,-123.0221481323242
2018-036,2018-05-30 14:29:00,151,59,48.628,-123.242,225.0,31,1.3,11.53,26.3,5.37,2.0,0.001371866,2.58,,,1.47,0.11,0.14,0.78,0.05,0.08,0.0,0.31,0.04,2.98,1.58,0.047,0.111,0.157,0.053,963,824.0,283.0,33.0,19.0,144.0,6.0,0.0,6.0,136.0,136.0,3.0,58.0,8.0,130.0,Eucampia zodiacus/Heterosigma akashiwo,2018-06-01 00:00:00,2.222,1.593,0.331,0.859,0.791,1.715000033378601,0.30799999833106995,0.19499999284744263,SGI,48.62664794921875,-123.2475814819336
2018-036,2018-05-31 09:37:00,151,SC04,48.725,-123.415,88.0,34,1.2,12.08,25.32,6.22,6.0,0.002944578,6.07,,,1.95,0.08,0.4,1.32,0.23,0.14,0.0,1.71,0.07,5.9,2.04,0.101,0.181,0.281,0.048,1624,1395.0,475.0,50.0,87.0,212.0,21.0,17.0,12.0,142.0,254.0,12.0,112.0,29.0,200.0,Eucampia zodiacus/Heterosigma akashiwo,2018-06-01 00:00:00,2.654,1.728,0.383,1.04,0.822,0.0949999988079071,0.7559999823570251,0.31200000643730164,SGI,48.72222900390625,-123.41032409667967
2018-036,2018-05-31 15:10:00,152,42,49.03,-123.437,320.0,37,1.3,14.02,11.34,7.76,4.0,0.009165483,2.83,,,1.37,0.01,0.12,0.27,0.27,0.19,0.0,1.26,0.21,3.71,1.38,0.024,0.0,0.024,0.006,1099,989.0,306.0,10.0,0.0,73.0,0.0,10.0,17.0,420.0,10.0,13.0,130.0,43.0,67.0,Heterosigma akashiwo,2018-06-01 00:00:00,1.661,1.606,0.302,0.959,0.745,0.0949999988079071,0.7559999823570251,0.31200000643730164,SGS,49.02141189575195,-123.43959808349608
2018-030,2018-06-12 05:27:00,163,59,48.631,-123.244,231.0,23,2.2,10.38,30.17,5.1,85.0,0.000427827,5.73,19,41.61,0.07,0.2,0.09,0.29,0.15,0.0,0.03,4.01,0.0,4.85,0.27,0.0,0.0,0.0,0.0,1102,886.0,50.0,13.0,33.0,180.0,33.0,17.0,10.0,493.0,7.0,0.0,50.0,40.0,177.0,Heterosigma akashiwo,2018-06-13 00:00:00,1.985,1.406,0.293,0.842,0.798,5.14300012588501,0.3240000009536743,0.20600000023841858,SGI,48.62664794921875,-123.2475814819336
2018-030,2018-06-12 15:59:00,164,102,48.501,-124.733,252.0,37,2.3,11.49,30.38,8.44,52.0,0.000624462,43.96,0.11,38.87,13.43,1.78,1.25,1.99,2.95,0.52,0.57,52.02,0.54,75.04,15.21,0.105,0.0,0.105,0.001,4405,4234.0,17.0,17.0,142.0,674.0,208.0,21.0,67.0,2835.0,0.0,29.0,225.0,37.0,133.0,Heterosigma akashiwo,1900-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2018-030,2018-06-12 19:13:00,164,75,48.469,-124.541,220.0,51,2.3,11.05,30.57,6.93,45.0,0.000422693,17.47,11.37,38.38,0.0,0.0,0.24,0.48,0.31,0.0,0.09,10.25,0.0,11.38,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1900-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2018-030,2018-06-12 23:23:00,164,72,48.311,-124.069,190.0,64,2.3,10.74,30.82,7.08,49.0,0.000870449,26.99,13.32,37.82,0.5,0.42,0.55,0.68,1.09,0.11,0.19,22.54,0.14,26.22,0.92,0.053,0.0,0.053,0.002,2873,2627.0,58.0,12.0,142.0,279.0,171.0,29.0,12.0,1740.0,8.0,17.0,158.0,54.0,192.0,Heterosigma akashiwo,1900-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2018-030,2018-06-13 02:29:00,164,69,48.259,-123.723,177.0,76,2.3,10.45,30.9,6.24,70.0,0.000455747,29.01,15.04,37.75,4.34,0.4,0.45,1.04,1.57,0.18,0.06,20.07,0.13,28.25,4.74,0.105,0.0,0.105,0.004,,,,,,,,,,,,,,,,,1900-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2018-030,2018-06-13 05:47:00,164,ADCP,48.233,-123.3,125.0,86,2.2,10.75,30.62,7.03,6.0,0.000598314,,13.87,40.64,9.14,0.0,0.57,1.19,1.42,0.55,0.24,28.06,0.0,41.17,9.14,0.0,0.0,0.0,0.0,3347,3073.0,8.0,17.0,79.0,216.0,62.0,21.0,37.0,2502.0,25.0,4.0,100.0,83.0,192.0,Heterosigma akashiwo,1900-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2018-030,2018-06-13 08:32:00,164,65,48.265,-123.163,130.0,96,2.4,10.64,30.41,5.78,65.0,0.000500947,7.66,17.75,37.5,2.2,0.21,0.15,0.59,0.28,0.12,0.06,5.86,0.0,9.48,2.41,0.043,0.0,0.043,0.005,,,,,,,,,,,,,,,,,1900-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2018-030,2018-06-13 10:32:00,164,63,48.244,-122.975,156.0,99,2.5,10.55,30.41,5.49,6.0,0.000473504,18.12,,,4.2,0.05,0.21,0.73,0.78,0.18,0.09,10.95,0.0,17.18,4.24,0.034,0.0,0.034,0.002,2332,2111.0,42.0,37.0,42.0,287.0,42.0,33.0,12.0,1466.0,17.0,8.0,125.0,37.0,183.0,Heterosigma akashiwo,1900-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2018-030,2018-06-13 12:00:00,165,62,48.379,-123.044,154.0,110,2.4,10.34,30.67,5.64,67.0,0.000404141,19.83,17.49,40.16,5.87,0.1,0.31,0.77,0.79,0.22,0.07,12.29,0.0,20.42,5.97,0.037,0.0,0.037,0.002,,,,,,,,,,,,,,,,,1900-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
