timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,date,season,Total_Biomass_C,N_Bound_gm2,N_Free_gm2
252,0.003266581,0.0001327238,0.221353,0.02561736,0.5265196,0.4418447,0.08035481,0.5903362,0.4204403,0.00225254,0.02491147,0.2185107,0.03364399,0.8693902,0.7419722,0.3434545,1.544362,0.9707978,0.2901673,0.1692717,2.521933,2.612144,1980-02-04,Winter,2.8053271000000004,8.34016164864865,20.65983835135135
253,0.003266291,0.0001327216,0.2213493,0.02561679,0.5265195,0.4418468,0.08035666,0.5903367,0.4204404,0.002252556,0.02491162,0.2185117,0.03364399,0.8693901,0.741972,0.3434545,1.544362,0.9707979,0.2901673,0.1692717,2.521932,2.612144,1980-02-07,Winter,2.8053272,8.340161945945946,20.659838054054056
254,0.003266008,0.0001327195,0.2213457,0.02561624,0.5265195,0.4418488,0.08035847,0.5903372,0.4204405,0.002252572,0.02491177,0.2185126,0.03364399,0.8693901,0.7419719,0.3434545,1.544362,0.9707979,0.2901673,0.1692717,2.521931,2.612144,1980-02-10,Winter,2.8053272,8.340161945945946,20.659838054054056
255,0.003265732,0.0001327175,0.2213423,0.0256157,0.5265194,0.4418507,0.08036023,0.5903377,0.4204406,0.002252588,0.02491191,0.2185135,0.03364399,0.86939,0.7419717,0.3434545,1.544362,0.970798,0.2901673,0.1692717,2.521931,2.612144,1980-02-13,Winter,2.8053273,8.340162243243244,20.659837756756758
256,0.003265461,0.0001327156,0.2213389,0.02561516,0.5265194,0.4418526,0.08036196,0.5903382,0.4204408,0.002252604,0.02491206,0.2185144,0.03364399,0.8693899,0.7419716,0.3434545,1.544362,0.970798,0.2901673,0.1692717,2.52193,2.612144,1980-02-16,Winter,2.8053273,8.340162243243244,20.659837756756758
257,0.003265197,0.0001327137,0.2213356,0.02561464,0.5265193,0.4418545,0.08036365,0.5903386,0.4204409,0.002252619,0.02491219,0.2185153,0.03364399,0.8693898,0.7419715,0.3434545,1.544362,0.9707981,0.2901673,0.1692717,2.521929,2.612144,1980-02-19,Winter,2.8053274000000004,8.340162540540542,20.65983745945946
258,0.003264939,0.0001327119,0.2213324,0.02561412,0.5265192,0.4418563,0.08036531,0.5903391,0.420441,0.002252635,0.02491233,0.2185162,0.03364399,0.8693898,0.7419714,0.3434545,1.544362,0.9707981,0.2901673,0.1692717,2.521929,2.612144,1980-02-22,Winter,2.8053274000000004,8.340162540540542,20.65983745945946
259,0.003264687,0.0001327102,0.2213293,0.02561361,0.5265192,0.4418581,0.08036692,0.5903395,0.4204411,0.00225265,0.02491246,0.2185171,0.03364399,0.8693897,0.7419713,0.3434546,1.544362,0.9707981,0.2901673,0.1692717,2.521928,2.612143,1980-02-25,Winter,2.8053274000000004,8.340162540540542,20.65983745945946
260,0.00326444,0.0001327085,0.2213262,0.02561312,0.5265191,0.4418598,0.0803685,0.5903399,0.4204412,0.002252666,0.02491258,0.2185179,0.03364399,0.8693897,0.7419711,0.3434546,1.544362,0.9707981,0.2901673,0.1692717,2.521927,2.612143,1980-02-28,Winter,2.8053274000000004,8.340162540540542,20.65983745945946
261,0.003264199,0.0001327069,0.2213233,0.02561263,0.5265191,0.4418615,0.08037005,0.5903403,0.4204413,0.002252681,0.02491271,0.2185187,0.03364399,0.8693896,0.741971,0.3434546,1.544362,0.9707981,0.2901673,0.1692717,2.521926,2.612143,1980-03-02,Spring,2.8053274000000004,8.340162540540542,20.65983745945946
262,0.003263963,0.0001327054,0.2213205,0.02561215,0.526519,0.4418631,0.08037155,0.5903407,0.4204414,0.002252696,0.02491283,0.2185195,0.03364399,0.8693895,0.7419709,0.3434546,1.544362,0.9707981,0.2901674,0.1692717,2.521926,2.612143,1980-03-05,Spring,2.8053275,8.340162837837838,20.659837162162162
263,0.003263733,0.0001327039,0.2213177,0.02561168,0.5265189,0.4418648,0.08037303,0.590341,0.4204415,0.002252711,0.02491294,0.2185203,0.03364399,0.8693894,0.7419708,0.3434546,1.544362,0.9707981,0.2901674,0.1692717,2.521925,2.612143,1980-03-08,Spring,2.8053275,8.340162837837838,20.659837162162162
264,0.003263508,0.0001327025,0.221315,0.02561122,0.5265189,0.4418663,0.08037446,0.5903414,0.4204416,0.002252725,0.02491306,0.2185211,0.03364399,0.8693894,0.7419707,0.3434545,1.544362,0.9707981,0.2901674,0.1692717,2.521925,2.612143,1980-03-11,Spring,2.8053275,8.340162837837838,20.659837162162162
265,0.003263287,0.0001327011,0.2213123,0.02561076,0.5265188,0.4418678,0.08037587,0.5903417,0.4204417,0.00225274,0.02491317,0.2185218,0.03364399,0.8693894,0.7419705,0.3434545,1.544362,0.9707981,0.2901674,0.1692717,2.521924,2.612143,1980-03-14,Spring,2.8053275,8.340162837837838,20.659837162162162
266,0.003263073,0.0001326997,0.2213098,0.02561032,0.5265188,0.4418693,0.08037725,0.5903421,0.4204417,0.002252754,0.02491327,0.2185226,0.03364398,0.8693893,0.7419704,0.3434546,1.544362,0.9707981,0.2901674,0.1692717,2.521924,2.612143,1980-03-17,Spring,2.8053275,8.340162837837838,20.659837162162162
267,0.003262863,0.0001326985,0.2213073,0.02560988,0.5265187,0.4418708,0.0803786,0.5903425,0.4204418,0.002252768,0.02491337,0.2185233,0.03364398,0.8693892,0.7419703,0.3434546,1.544362,0.9707981,0.2901674,0.1692716,2.521923,2.612143,1980-03-20,Spring,2.8053275,8.340162837837838,20.659837162162162
268,0.003262657,0.0001326973,0.2213048,0.02560945,0.5265186,0.4418722,0.08037991,0.5903428,0.4204419,0.002252783,0.02491347,0.218524,0.03364398,0.8693892,0.7419702,0.3434546,1.544362,0.9707981,0.2901674,0.1692716,2.521923,2.612143,1980-03-23,Spring,2.8053275,8.340162837837838,20.659837162162162
269,0.003262457,0.0001326961,0.2213025,0.02560903,0.5265186,0.4418736,0.08038119,0.5903431,0.4204419,0.002252797,0.02491357,0.2185247,0.03364398,0.8693891,0.7419701,0.3434545,1.544362,0.9707982,0.2901674,0.1692716,2.521922,2.612143,1980-03-26,Spring,2.8053276,8.340163135135136,20.659836864864864
270,0.00326226,0.0001326949,0.2213002,0.02560861,0.5265185,0.4418749,0.08038244,0.5903434,0.420442,0.00225281,0.02491367,0.2185254,0.03364398,0.8693891,0.7419699,0.3434545,1.544362,0.9707982,0.2901674,0.1692716,2.521922,2.612142,1980-03-29,Spring,2.8053276,8.340163135135136,20.659836864864864
271,0.003262069,0.0001326939,0.221298,0.0256082,0.5265185,0.4418762,0.08038367,0.5903437,0.420442,0.002252824,0.02491376,0.2185261,0.03364398,0.869389,0.7419698,0.3434545,1.544362,0.9707983,0.2901674,0.1692716,2.521921,2.612142,1980-04-01,Spring,2.8053277,8.340163432432432,20.659836567567567
272,0.003261882,0.0001326928,0.2212958,0.0256078,0.5265184,0.4418775,0.08038487,0.590344,0.4204421,0.002252838,0.02491385,0.2185268,0.03364398,0.8693889,0.7419697,0.3434545,1.544362,0.9707983,0.2901674,0.1692716,2.521921,2.612142,1980-04-04,Spring,2.8053277,8.340163432432432,20.659836567567567
273,0.003261699,0.0001326918,0.2212937,0.02560741,0.5265183,0.4418788,0.08038604,0.5903443,0.4204422,0.002252851,0.02491394,0.2185274,0.03364397,0.8693889,0.7419696,0.3434545,1.544362,0.9707983,0.2901674,0.1692716,2.52192,2.612142,1980-04-07,Spring,2.8053277,8.340163432432432,20.659836567567567
274,0.00326152,0.0001326908,0.2212917,0.02560702,0.5265183,0.44188,0.08038719,0.5903445,0.4204422,0.002252864,0.02491402,0.218528,0.03364397,0.8693888,0.7419695,0.3434545,1.544362,0.9707983,0.2901674,0.1692716,2.52192,2.612142,1980-04-10,Spring,2.8053277,8.340163432432432,20.659836567567567
275,0.003261345,0.0001326899,0.2212897,0.02560664,0.5265182,0.4418812,0.08038831,0.5903447,0.4204423,0.002252877,0.0249141,0.2185286,0.03364396,0.8693888,0.7419694,0.3434545,1.544362,0.9707983,0.2901674,0.1692716,2.521919,2.612142,1980-04-13,Spring,2.8053277,8.340163432432432,20.659836567567567
276,0.003261175,0.000132689,0.2212878,0.02560627,0.5265182,0.4418823,0.0803894,0.590345,0.4204423,0.00225289,0.02491418,0.2185292,0.03364396,0.8693887,0.7419693,0.3434545,1.544362,0.9707983,0.2901674,0.1692716,2.521919,2.612142,1980-04-16,Spring,2.8053277,8.340163432432432,20.659836567567567
277,0.003261008,0.0001326882,0.2212859,0.0256059,0.5265181,0.4418835,0.08039047,0.5903452,0.4204423,0.002252902,0.02491426,0.2185298,0.03364396,0.8693886,0.7419692,0.3434545,1.544362,0.9707984,0.2901674,0.1692716,2.521918,2.612142,1980-04-19,Spring,2.8053278,8.34016372972973,20.65983627027027
278,0.003260845,0.0001326874,0.2212841,0.02560554,0.526518,0.4418846,0.08039151,0.5903454,0.4204424,0.002252915,0.02491434,0.2185304,0.03364396,0.8693886,0.7419692,0.3434545,1.544362,0.9707984,0.2901674,0.1692716,2.521918,2.612142,1980-04-22,Spring,2.8053278,8.34016372972973,20.65983627027027
279,0.003260686,0.0001326866,0.2212823,0.02560519,0.526518,0.4418857,0.08039253,0.5903457,0.4204424,0.002252927,0.02491441,0.218531,0.03364396,0.8693886,0.7419691,0.3434545,1.544362,0.9707984,0.2901674,0.1692716,2.521917,2.612142,1980-04-25,Spring,2.8053278,8.34016372972973,20.65983627027027
280,0.00326053,0.0001326858,0.2212806,0.02560484,0.5265179,0.4418867,0.08039352,0.5903459,0.4204424,0.002252939,0.02491448,0.2185315,0.03364396,0.8693886,0.741969,0.3434545,1.544362,0.9707984,0.2901674,0.1692716,2.521917,2.612142,1980-04-28,Spring,2.8053278,8.34016372972973,20.65983627027027
281,0.003260378,0.0001326851,0.2212789,0.0256045,0.5265179,0.4418877,0.08039449,0.5903461,0.4204425,0.002252951,0.02491455,0.218532,0.03364396,0.8693886,0.741969,0.3434545,1.544362,0.9707984,0.2901674,0.1692716,2.521917,2.612142,1980-05-01,Spring,2.8053278,8.34016372972973,20.65983627027027
282,0.003260229,0.0001326845,0.2212773,0.02560416,0.5265178,0.4418887,0.08039544,0.5903463,0.4204425,0.002252963,0.02491462,0.2185326,0.03364396,0.8693886,0.7419689,0.3434545,1.544362,0.9707984,0.2901674,0.1692716,2.521917,2.612142,1980-05-04,Spring,2.8053278,8.34016372972973,20.65983627027027
283,0.003260084,0.0001326838,0.2212757,0.02560383,0.5265177,0.4418896,0.08039636,0.5903465,0.4204425,0.002252975,0.02491468,0.2185331,0.03364396,0.8693885,0.7419689,0.3434545,1.544362,0.9707984,0.2901674,0.1692716,2.521916,2.612142,1980-05-07,Spring,2.8053278,8.34016372972973,20.65983627027027
284,0.003259943,0.0001326832,0.2212742,0.02560351,0.5265177,0.4418906,0.08039727,0.5903466,0.4204426,0.002252986,0.02491475,0.2185336,0.03364395,0.8693885,0.7419688,0.3434545,1.544362,0.9707983,0.2901674,0.1692716,2.521916,2.612142,1980-05-10,Spring,2.8053277,8.340163432432432,20.659836567567567
285,0.003259804,0.0001326826,0.2212727,0.02560319,0.5265176,0.4418915,0.08039816,0.5903468,0.4204426,0.002252998,0.02491481,0.2185341,0.03364395,0.8693885,0.7419688,0.3434545,1.544362,0.9707983,0.2901674,0.1692716,2.521916,2.612142,1980-05-13,Spring,2.8053277,8.340163432432432,20.659836567567567
286,0.003259669,0.000132682,0.2212713,0.02560288,0.5265176,0.4418924,0.08039902,0.590347,0.4204426,0.002253009,0.02491487,0.2185346,0.03364395,0.8693885,0.7419687,0.3434545,1.544362,0.9707983,0.2901674,0.1692716,2.521915,2.612142,1980-05-16,Spring,2.8053277,8.340163432432432,20.659836567567567
287,0.003259537,0.0001326814,0.2212699,0.02560257,0.5265175,0.4418933,0.08039986,0.5903472,0.4204426,0.00225302,0.02491492,0.218535,0.03364395,0.8693884,0.7419686,0.3434545,1.544362,0.9707983,0.2901674,0.1692716,2.521915,2.612142,1980-05-19,Spring,2.8053277,8.340163432432432,20.659836567567567
288,0.003259408,0.0001326809,0.2212685,0.02560227,0.5265175,0.4418941,0.08040069,0.5903473,0.4204427,0.002253031,0.02491498,0.2185355,0.03364395,0.8693883,0.7419686,0.3434545,1.544362,0.9707984,0.2901674,0.1692716,2.521915,2.612142,1980-05-22,Spring,2.8053278,8.34016372972973,20.65983627027027
289,0.003259281,0.0001326804,0.2212672,0.02560197,0.5265174,0.4418949,0.0804015,0.5903475,0.4204427,0.002253042,0.02491503,0.2185359,0.03364394,0.8693883,0.7419685,0.3434545,1.544362,0.9707984,0.2901674,0.1692716,2.521914,2.612142,1980-05-25,Spring,2.8053278,8.34016372972973,20.65983627027027
290,0.003259158,0.0001326799,0.2212659,0.02560168,0.5265173,0.4418958,0.08040228,0.5903477,0.4204427,0.002253052,0.02491509,0.2185364,0.03364394,0.8693882,0.7419685,0.3434545,1.544362,0.9707984,0.2901674,0.1692716,2.521914,2.612142,1980-05-28,Spring,2.8053278,8.34016372972973,20.65983627027027
291,0.003259038,0.0001326794,0.2212646,0.0256014,0.5265173,0.4418965,0.08040304,0.5903479,0.4204428,0.002253063,0.02491514,0.2185368,0.03364394,0.8693882,0.7419684,0.3434545,1.544362,0.9707984,0.2901674,0.1692716,2.521914,2.612142,1980-05-31,Spring,2.8053278,8.34016372972973,20.65983627027027
292,0.00325892,0.000132679,0.2212634,0.02560112,0.5265172,0.4418973,0.08040379,0.590348,0.4204428,0.002253073,0.02491519,0.2185372,0.03364394,0.8693882,0.7419683,0.3434545,1.544362,0.9707984,0.2901674,0.1692716,2.521914,2.612141,1980-06-03,Summer,2.8053278,8.34016372972973,20.65983627027027
293,0.003258805,0.0001326786,0.2212622,0.02560084,0.5265172,0.441898,0.08040452,0.5903481,0.4204428,0.002253083,0.02491524,0.2185377,0.03364394,0.8693882,0.7419683,0.3434545,1.544362,0.9707984,0.2901674,0.1692716,2.521913,2.612141,1980-06-06,Summer,2.8053278,8.34016372972973,20.65983627027027
294,0.003258693,0.0001326782,0.2212611,0.02560057,0.5265171,0.4418988,0.08040524,0.5903482,0.4204428,0.002253093,0.02491529,0.2185381,0.03364394,0.8693882,0.7419682,0.3434545,1.544362,0.9707985,0.2901674,0.1692716,2.521913,2.612141,1980-06-09,Summer,2.8053279,8.340164027027026,20.659835972972974
295,0.003258584,0.0001326778,0.22126,0.0256003,0.526517,0.4418995,0.08040594,0.5903484,0.4204429,0.002253102,0.02491533,0.2185385,0.03364393,0.8693882,0.7419682,0.3434545,1.544362,0.9707985,0.2901674,0.1692716,2.521913,2.612141,1980-06-12,Summer,2.8053279,8.340164027027026,20.659835972972974
296,0.003258476,0.0001326774,0.2212589,0.02560004,0.526517,0.4419002,0.08040661,0.5903485,0.4204429,0.002253112,0.02491538,0.2185389,0.03364393,0.8693882,0.7419681,0.3434545,1.544362,0.9707985,0.2901674,0.1692716,2.521913,2.612141,1980-06-15,Summer,2.8053279,8.340164027027026,20.659835972972974
297,0.003258372,0.0001326771,0.2212578,0.02559978,0.5265169,0.4419008,0.08040728,0.5903486,0.4204429,0.002253121,0.02491542,0.2185392,0.03364393,0.8693882,0.7419681,0.3434545,1.544362,0.9707985,0.2901674,0.1692716,2.521912,2.612141,1980-06-18,Summer,2.8053279,8.340164027027026,20.659835972972974
298,0.00325827,0.0001326768,0.2212568,0.02559953,0.5265169,0.4419015,0.08040792,0.5903487,0.4204429,0.002253131,0.02491546,0.2185396,0.03364393,0.8693882,0.7419681,0.3434545,1.544362,0.9707985,0.2901674,0.1692716,2.521912,2.612141,1980-06-21,Summer,2.8053279,8.340164027027026,20.659835972972974
299,0.00325817,0.0001326764,0.2212558,0.02559928,0.5265168,0.4419021,0.08040856,0.5903488,0.4204429,0.00225314,0.0249155,0.21854,0.03364393,0.8693882,0.741968,0.3434545,1.544362,0.9707985,0.2901674,0.1692716,2.521912,2.612141,1980-06-24,Summer,2.8053279,8.340164027027026,20.659835972972974
300,0.003258073,0.0001326761,0.2212549,0.02559904,0.5265167,0.4419028,0.08040918,0.590349,0.4204429,0.002253149,0.02491554,0.2185403,0.03364393,0.8693881,0.741968,0.3434545,1.544362,0.9707985,0.2901674,0.1692716,2.521912,2.612141,1980-06-27,Summer,2.8053279,8.340164027027026,20.659835972972974
301,0.003257978,0.0001326758,0.2212539,0.0255988,0.5265167,0.4419034,0.08040978,0.5903491,0.4204429,0.002253158,0.02491558,0.2185407,0.03364393,0.8693881,0.7419679,0.3434545,1.544362,0.9707984,0.2901674,0.1692716,2.521911,2.612141,1980-06-30,Summer,2.8053278,8.34016372972973,20.65983627027027
302,0.003257885,0.0001326756,0.221253,0.02559856,0.5265166,0.4419039,0.08041037,0.5903492,0.4204429,0.002253166,0.02491562,0.218541,0.03364392,0.8693881,0.7419679,0.3434545,1.544362,0.9707984,0.2901674,0.1692716,2.521911,2.612141,1980-07-03,Summer,2.8053278,8.34016372972973,20.65983627027027
303,0.003257794,0.0001326753,0.2212521,0.02559833,0.5265166,0.4419045,0.08041094,0.5903493,0.4204429,0.002253175,0.02491565,0.2185413,0.03364392,0.8693881,0.7419678,0.3434545,1.544362,0.9707984,0.2901674,0.1692716,2.521911,2.612141,1980-07-06,Summer,2.8053278,8.34016372972973,20.65983627027027
304,0.003257705,0.000132675,0.2212513,0.02559811,0.5265165,0.4419051,0.0804115,0.5903494,0.4204429,0.002253183,0.02491569,0.2185417,0.03364392,0.8693881,0.7419677,0.3434545,1.544362,0.9707984,0.2901674,0.1692716,2.521911,2.612141,1980-07-09,Summer,2.8053278,8.34016372972973,20.65983627027027
305,0.003257619,0.0001326748,0.2212504,0.02559788,0.5265164,0.4419056,0.08041205,0.5903496,0.4204429,0.002253192,0.02491572,0.218542,0.03364392,0.8693881,0.7419677,0.3434545,1.544362,0.9707984,0.2901674,0.1692716,2.521911,2.612141,1980-07-12,Summer,2.8053278,8.34016372972973,20.65983627027027
306,0.003257534,0.0001326746,0.2212496,0.02559766,0.5265164,0.4419062,0.08041259,0.5903497,0.4204429,0.0022532,0.02491575,0.2185423,0.03364391,0.8693881,0.7419677,0.3434545,1.544362,0.9707984,0.2901674,0.1692716,2.52191,2.612141,1980-07-15,Summer,2.8053278,8.34016372972973,20.65983627027027
