timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,date,season,year,month,day_of_year,biweekly,multiplier,model_N_bound_gN_m2,model_N_free_gN_m2,model_N_total_init_used_gN_m2,model_N_bound_init_used_gN_m2,model_N_free_init_used_gN_m2,model_N_free_used_gN_m2
1072,0.01219143,0.0003725949,0.5426516,0.08512526,1.050332,0.9889433,0.214439,1.129352,1.143418,0.008625237,0.06687466,0.5819184,0.03926614,1.097083,0.5237675,0.1249287,1.36398,1.143975,0.3423058,0.1216125,9.313731,11.08821,1986-12-01,Winter,1986,12,335,24,1.2,2.6384592334544004,3.1876160465456,5.82607528,3.3581669354784,2.4679083445216006,3.8251392558547197
1073,0.01227303,0.0003757192,0.5411071,0.08501411,1.025398,0.9688645,0.206782,1.089712,1.098104,0.008600314,0.06568354,0.5758709,0.03713987,1.048127,0.4848278,0.1085621,1.090701,1.031048,0.3089937,0.1109424,9.192738,10.8314,1986-12-04,Winter,1986,12,338,25,1.1,2.5002683666432004,3.3258069133568,5.82607528,3.3581669354784,2.4679083445216006,3.6583876046924804
1074,0.01234504,0.0003783713,0.5390468,0.08482841,1.000686,0.9483372,0.1989336,1.049927,1.052729,0.008564492,0.06433464,0.569526,0.03491699,0.996884,0.4468886,0.1026039,1.041135,1.047308,0.3285193,0.0991997,9.062599,10.57614,1986-12-07,Winter,1986,12,341,25,1.1,2.4346979996208002,3.3913772803792,5.82607528,3.3581669354784,2.4679083445216006,3.7305150084171204
1075,0.01240711,0.0003805392,0.5365031,0.08459246,0.9761952,0.9268103,0.1908194,1.011538,1.010054,0.00851174,0.06295912,0.5629311,0.03351855,0.9686493,0.4147643,0.1102978,1.069599,1.150592,0.3825421,0.08343817,8.943424,10.38303,1986-12-10,Winter,1986,12,344,25,1.1,2.4159022788991997,3.4101730011008007,5.82607528,3.3581669354784,2.4679083445216006,3.751190301210881
1076,0.01245905,0.0003822175,0.5335164,0.08429309,0.9522015,0.9051114,0.1826465,0.9732232,0.9680058,0.008447892,0.0615098,0.556154,0.03174031,0.9249538,0.3823681,0.08646379,0.7471617,0.9281056,0.2869198,0.07621176,8.820292,10.1763,1986-12-13,Winter,1986,12,347,25,1.1,2.243871124872,3.5822041551280006,5.82607528,3.3581669354784,2.4679083445216006,3.940424570640801
1077,0.01250075,0.0003834087,0.5300642,0.08391812,0.9289203,0.8838103,0.1747176,0.9350773,0.9252213,0.008377416,0.0598817,0.5491771,0.02954128,0.8692576,0.3502278,0.07806969,0.7490846,0.9411372,0.3029527,0.06906699,8.683126,9.939957,1986-12-16,Winter,1986,12,350,25,1.1,2.1885211644272005,3.6375541155728,5.82607528,3.3581669354784,2.4679083445216006,4.00130952713008
1078,0.01253214,0.0003841179,0.5261641,0.08349124,0.906128,0.8621297,0.1667104,0.8978686,0.8836432,0.008293619,0.0582067,0.5419946,0.02745177,0.81829,0.3205348,0.06411102,0.6265463,0.8578979,0.2729582,0.06334805,8.552859,9.712288,1986-12-19,Winter,1986,12,353,26,1.2,2.0876286244144,3.7384466555856006,5.82607528,3.3581669354784,2.4679083445216006,4.48613598670272
1079,0.01255319,0.0003843512,0.5218226,0.08299547,0.8840184,0.840833,0.1589553,0.8608949,0.8416021,0.008203608,0.05639328,0.534629,0.02490734,0.7532618,0.2908757,0.04724587,0.455418,0.6988978,0.2072411,0.06077877,8.413507,9.448857,1986-12-22,Winter,1986,12,356,26,1.2,1.9535964279392002,3.8724788520608002,5.82607528,3.3581669354784,2.4679083445216006,4.6469746224729604
1080,0.01256396,0.0003841225,0.5170349,0.08243009,0.8626181,0.8201379,0.1515953,0.824558,0.7991437,0.008109064,0.05440969,0.5270552,0.0222952,0.6869169,0.2631534,0.03714911,0.4554519,0.6784236,0.2064998,0.05981036,8.273797,9.166557,1986-12-25,Winter,1986,12,359,26,1.0,1.885933282184,3.940141997816,5.82607528,3.3581669354784,2.4679083445216006,3.940141997816
1081,0.01256448,0.0003834453,0.5118278,0.08181775,0.8418428,0.7993406,0.1443791,0.7896746,0.758164,0.008003951,0.05238705,0.519322,0.02005438,0.6331412,0.238705,0.02961798,0.4491806,0.6699344,0.2082884,0.05849329,8.148199,8.902915,1987-01-02,Fall,1987,1,2,1,1.2,1.8247776674288003,4.0012976125712,5.82607528,3.3581669354784,2.4679083445216006,4.80155713508544
1082,0.01255485,0.0003823322,0.5062434,0.08116306,0.8218041,0.7787356,0.1375196,0.7566763,0.7191718,0.007891147,0.05033349,0.511473,0.01845181,0.5988936,0.2186452,0.02641809,0.5783455,0.793201,0.2667237,0.05691406,8.045357,8.679371,1987-01-05,Fall,1987,1,5,1,1.2,1.8292672984991998,3.9968079815008006,5.82607528,3.3581669354784,2.4679083445216006,4.796169577800961
1083,0.01253519,0.0003807971,0.5003511,0.08049978,0.8025392,0.7576511,0.130773,0.7264761,0.6844154,0.007764236,0.0484117,0.5035998,0.01797348,0.6024157,0.2041587,0.03036748,0.7918565,1.080903,0.4014485,0.05192412,7.982542,8.550457,1987-01-08,Fall,1987,1,8,1,1.2,1.9073462894256,3.9187289905744005,5.82607528,3.3581669354784,2.4679083445216006,4.702474788689281
1084,0.01250572,0.0003788574,0.4942214,0.07980593,0.7839714,0.7369915,0.124359,0.6975502,0.6518217,0.007632759,0.04655674,0.4957902,0.01766864,0.6027637,0.1910158,0.02353636,0.5470045,0.8760891,0.2870011,0.04872348,7.921794,8.431605,1987-01-11,Fall,1987,1,11,1,1.2,1.7738806532063998,4.0521946267936,5.82607528,3.3581669354784,2.4679083445216006,4.86263355215232
1085,0.01246671,0.0003765327,0.4878694,0.07908482,0.7660798,0.7167501,0.1182748,0.6699883,0.6211689,0.007497162,0.04475271,0.4880321,0.01757998,0.606023,0.1794818,0.02679929,0.7577066,1.126666,0.405845,0.04433602,7.863241,8.329999,1987-01-14,Fall,1987,1,14,1,1.2,1.8462130383472004,3.9798622416528,5.82607528,3.3581669354784,2.4679083445216006,4.77583468998336
1086,0.01241846,0.0003738416,0.4813488,0.07836299,0.7489302,0.6963524,0.1122139,0.644036,0.593482,0.007351138,0.04311199,0.4803745,0.01789538,0.621684,0.1696511,0.02620814,0.656549,1.095827,0.3832964,0.03882174,7.818747,8.272858,1987-01-17,Fall,1987,1,17,2,1.2,1.7949589204096,4.031116359590401,5.82607528,3.3581669354784,2.4679083445216006,4.837339631508481
1087,0.01236124,0.0003708003,0.4746856,0.07762399,0.7324201,0.6763294,0.1063705,0.6190007,0.5673984,0.007201358,0.04155914,0.4728192,0.01816158,0.6291099,0.1598142,0.02655063,0.6045623,1.101041,0.3858943,0.03345051,7.765296,8.212145,1987-01-20,Fall,1987,1,20,2,1.2,1.7622737233008001,4.0638015566992,5.82607528,3.3581669354784,2.4679083445216006,4.87656186803904
1088,0.0122954,0.0003674291,0.4678977,0.07686859,0.7165166,0.6566903,0.1007454,0.5948073,0.5426995,0.007048416,0.04008253,0.4653761,0.0183133,0.6271318,0.1499665,0.02479508,0.5129095,1.031633,0.3522123,0.02862399,7.703545,8.143085,1987-01-23,Fall,1987,1,23,2,1.2,1.7011645593775997,4.124910720622401,5.82607528,3.3581669354784,2.4679083445216006,4.9498928647468805
1089,0.01222131,0.000363751,0.460993,0.07608427,0.701068,0.637831,0.09551292,0.5713053,0.5186937,0.006897963,0.03861376,0.4580359,0.01818831,0.6097757,0.1402404,0.02130056,0.432412,0.9287189,0.3020434,0.02521686,7.629196,8.047904,1987-01-26,Fall,1987,1,26,2,1.2,1.629124272704,4.196951007296001,5.82607528,3.3581669354784,2.4679083445216006,5.036341208755201
1090,0.01213936,0.0003597905,0.4539754,0.07527381,0.686096,0.6196939,0.09064379,0.5485998,0.4953435,0.006749681,0.03714449,0.4507788,0.0178598,0.5833843,0.1308794,0.01829236,0.4082798,0.875635,0.279288,0.02283196,7.548542,7.934114,1987-01-29,Fall,1987,1,29,3,1.2,1.578519793704,4.247555486296,5.82607528,3.3581669354784,2.4679083445216006,5.0970665835552
1091,0.01204995,0.0003555725,0.4468658,0.074449,0.6716901,0.6022649,0.08623821,0.5275794,0.4735718,0.006603516,0.03568575,0.4436086,0.01819744,0.5813178,0.124238,0.0212879,0.7049664,1.172749,0.4210151,0.02081473,7.496481,7.871634,1987-02-01,Fall,1987,2,32,3,1.2,1.6854309984559999,4.1406442815440005,5.82607528,3.3581669354784,2.4679083445216006,4.968773137852801
1092,0.0119535,0.0003511209,0.4397163,0.0736251,0.6578356,0.5851892,0.08205339,0.5079424,0.4536578,0.006455494,0.03432086,0.4365847,0.0189546,0.591038,0.1190661,0.01897233,0.6042898,1.070942,0.3575831,0.01900749,7.461594,7.842696,1987-02-04,Fall,1987,2,35,3,1.2,1.6207475637424,4.2053277162576,5.82607528,3.3581669354784,2.4679083445216006,5.04639325950912
1093,0.0118504,0.0003464553,0.4325521,0.07280277,0.6445346,0.5685925,0.07817062,0.4898233,0.4356383,0.006307734,0.03303712,0.4297193,0.0204607,0.621549,0.1158481,0.02697826,0.9337935,1.439423,0.5295148,0.01677288,7.448142,7.864777,1987-02-07,Fall,1987,2,38,3,1.2,1.7662923073168004,4.0597829726832,5.82607528,3.3581669354784,2.4679083445216006,4.87173956721984
1094,0.01174112,0.0003415993,0.4254351,0.07198895,0.6317943,0.5525153,0.07459719,0.4733011,0.4198661,0.006161221,0.03186973,0.4230819,0.02298641,0.6734267,0.1147215,0.03102212,0.9223641,1.450128,0.5110334,0.01476388,7.459293,7.945699,1987-02-10,Fall,1987,2,41,3,1.2,1.7641115207728,4.061963759227201,5.82607528,3.3581669354784,2.4679083445216006,4.874356511072641
1095,0.01162612,0.0003365754,0.4183885,0.07116748,0.6195474,0.5371808,0.07130793,0.4573958,0.4050793,0.00601917,0.03078549,0.4166831,0.02530603,0.7002233,0.1132085,0.02827718,0.7735728,1.271672,0.4113685,0.01338833,7.449369,7.992199,1987-02-13,Fall,1987,2,44,4,1.2,1.6827799677504,4.143295312249601,5.82607528,3.3581669354784,2.4679083445216006,4.9719543746995205
1096,0.01150584,0.0003314026,0.4113993,0.07034365,0.6076815,0.5223081,0.06812729,0.4418461,0.3908623,0.005878585,0.02977586,0.4104652,0.02699063,0.7019059,0.1106862,0.02609216,0.7164342,1.177546,0.3686699,0.01210153,7.417237,7.995919,1987-02-16,Fall,1987,2,47,4,1.2,1.6352418199776,4.1908334600224,5.82607528,3.3581669354784,2.4679083445216006,5.02900015202688
1097,0.01138065,0.0003260972,0.404466,0.06952416,0.5962481,0.5078754,0.06513398,0.4272454,0.3776775,0.005739544,0.02882616,0.4044081,0.02896181,0.7110835,0.1089313,0.02922444,0.8796326,1.313037,0.4368022,0.01077043,7.393844,8.015545,1987-02-19,Fall,1987,2,50,4,1.2,1.6905319593311998,4.1355433206688,5.82607528,3.3581669354784,2.4679083445216006,4.96265198480256
1098,0.01125097,0.0003206781,0.3976359,0.06872428,0.5853712,0.4939093,0.0624592,0.4145851,0.3667266,0.00560275,0.02796403,0.3985683,0.03301891,0.7718431,0.1107089,0.04957341,1.32097,1.737277,0.6239895,0.009117139,7.420249,8.14467,1987-02-22,Fall,1987,2,53,4,1.2,1.8882993630095999,3.9377759169904003,5.82607528,3.3581669354784,2.4679083445216006,4.72533110038848
1099,0.0111173,0.0003151668,0.3910111,0.06796238,0.5750519,0.4803683,0.06008159,0.4042532,0.3589659,0.005468362,0.02726253,0.3930633,0.04019867,0.8968691,0.1171548,0.09732307,1.731146,2.011954,0.7755568,0.007035712,7.506434,8.42768,1987-02-25,Fall,1987,2,56,4,1.2,2.0775176158208,3.7485576641792004,5.82607528,3.3581669354784,2.4679083445216006,4.49826919701504
1100,0.0109802,0.0003095856,0.3846903,0.06723413,0.565246,0.4674305,0.05796723,0.3954313,0.3541659,0.0053391,0.02675508,0.3880151,0.04975088,1.040482,0.1267088,0.1707314,1.735547,2.07719,0.7335624,0.00489198,7.603935,8.789939,1987-02-28,Fall,1987,2,59,5,1.2,2.1398832138655997,3.6861920661344008,5.82607528,3.3581669354784,2.4679083445216006,4.423430479361281
1101,0.01084023,0.0003039543,0.3787051,0.06652498,0.5557669,0.4550877,0.05594897,0.3867283,0.3509175,0.005215465,0.02642646,0.3834207,0.05881723,1.13019,0.1354408,0.1993166,1.425973,1.790806,0.5725521,0.003467522,7.663034,9.092245,1987-03-03,Spring,1987,3,62,5,1.2,2.0431282639888,3.7829470160112004,5.82607528,3.3581669354784,2.4679083445216006,4.53953641921344
1102,0.01069793,0.0002982916,0.3730078,0.06581875,0.5468927,0.4436216,0.05421066,0.3783497,0.3486143,0.005100709,0.02618705,0.3792432,0.06637398,1.166793,0.1437248,0.2272583,1.411449,1.684944,0.5165351,0.002442671,7.680433,9.317113,1987-03-06,Spring,1987,3,65,5,1.2,2.0340730933216,3.7920021866784004,5.82607528,3.3581669354784,2.4679083445216006,4.5504026240140805
1103,0.0105538,0.0002926168,0.3675893,0.06513859,0.5386134,0.4327689,0.05274384,0.3714407,0.3482875,0.004992071,0.02604116,0.3754247,0.07522482,1.229711,0.1559408,0.3055708,1.851998,1.896127,0.6135367,0.001509525,7.711613,9.594339,1987-03-09,Spring,1987,3,68,5,1.2,2.2069406492128,3.6191346307872005,5.82607528,3.3581669354784,2.4679083445216006,4.3429615569446405
1104,0.01040835,0.0002869488,0.3624904,0.06447984,0.5308374,0.4225458,0.05146864,0.3652569,0.349517,0.004890066,0.02601456,0.3720028,0.08343353,1.272385,0.1698579,0.3000996,1.543095,1.601646,0.4707448,0.00109286,7.749981,9.85102,1987-03-12,Spring,1987,3,71,6,1.2,2.0980207974848,3.7280544825152004,5.82607528,3.3581669354784,2.4679083445216006,4.47366537901824
1105,0.01026205,0.0002813029,0.3576707,0.06384139,0.5238659,0.4130458,0.05050015,0.3604503,0.3524896,0.004795429,0.02606693,0.3689576,0.09193391,1.328679,0.1882287,0.3698505,2.130964,1.86662,0.590241,0.0006755575,7.78546,10.13172,1987-03-15,Spring,1987,3,74,6,1.2,2.3107182882144,3.5153569917856005,5.82607528,3.3581669354784,2.4679083445216006,4.21842839014272
1106,0.01011541,0.000275699,0.3532063,0.06324567,0.5177566,0.4041741,0.04989475,0.3577973,0.358865,0.00470694,0.02626697,0.366367,0.1031725,1.432098,0.2162403,0.4407549,2.369684,1.968992,0.5885611,0.0004104667,7.865474,10.51782,1987-03-18,Spring,1987,3,77,6,1.2,2.4315823610032,3.3944929189968005,5.82607528,3.3581669354784,2.4679083445216006,4.07339150279616
1107,0.009968999,0.000270156,0.34916,0.06269654,0.5126255,0.395993,0.04965224,0.3573774,0.3690781,0.004625214,0.02665626,0.3643256,0.1161498,1.562695,0.2558217,0.5143734,2.860137,2.040844,0.6407019,0.0002423423,7.978295,10.99286,1987-03-21,Spring,1987,3,80,6,1.2,2.6163375706288003,3.2097377093712,5.82607528,3.3581669354784,2.4679083445216006,3.85168525124544
1108,0.009823401,0.0002646943,0.3455906,0.06219975,0.508576,0.3885504,0.04979509,0.3593676,0.3838343,0.004551174,0.02728214,0.3629201,0.1301715,1.708586,0.3102526,0.577796,3.151572,2.053147,0.6458266,0.0001426938,8.120395,11.54958,1987-03-24,Spring,1987,3,83,6,1.2,2.7585945371856,3.0674807428144004,5.82607528,3.3581669354784,2.4679083445216006,3.6809768913772802
1109,0.009679178,0.0002593312,0.3425221,0.06175265,0.5050984,0.3816958,0.05015415,0.3628137,0.4027689,0.004485347,0.02817989,0.3621349,0.1437273,1.841054,0.3772308,0.6219708,3.238633,2.015868,0.631651,8.371982e-05,8.26429,12.1272,1987-03-27,Spring,1987,3,86,7,1.2,2.85209428201952,2.9739809979804805,5.82607528,3.3581669354784,2.4679083445216006,3.5687771975765767
1110,0.009536873,0.000254083,0.3399378,0.0613445,0.502988,0.3757291,0.05089771,0.3678624,0.4261692,0.004427773,0.02933589,0.3620364,0.155297,1.94116,0.4562692,0.6424019,3.279429,1.932298,0.5950364,5.18433e-05,8.392316,12.67988,1987-03-30,Spring,1987,3,89,7,1.1,2.9173051007248,2.9087701792752005,5.82607528,3.3581669354784,2.4679083445216006,3.199647197202721
1111,0.009397152,0.0002489723,0.337806,0.0609751,0.5037447,0.3710384,0.05230292,0.3758151,0.4553163,0.004378343,0.03073056,0.3626904,0.1649343,2.027905,0.5536596,0.6469278,3.600689,1.928133,0.5880756,3.606649e-05,8.519166,13.23204,1987-04-02,Fall,1987,4,92,7,1.1,3.0514083592270396,2.774666920772961,5.82607528,3.3581669354784,2.4679083445216006,3.052133612850257
1112,0.009260757,0.000244025,0.3361308,0.06065721,0.5075248,0.3674781,0.05436929,0.3874712,0.4915176,0.004337432,0.03241174,0.3640988,0.1736652,2.122804,0.674349,0.64432,3.964433,1.94246,0.5861658,2.80469e-05,8.66225,13.82353,1987-04-05,Fall,1987,4,95,7,1.1,3.2070230169584,2.6190522630416004,5.82607528,3.3581669354784,2.4679083445216006,2.880957489345761
1113,0.009128263,0.0002392594,0.3349277,0.06039818,0.5122942,0.3644896,0.05678574,0.401361,0.5343661,0.004305589,0.03445728,0.3661268,0.1812614,2.2112,0.8078532,0.6351942,4.033458,1.912752,0.5750669,2.281256e-05,8.805138,14.41946,1987-04-08,Fall,1987,4,98,7,1.1,3.3036433274169594,2.522431952583041,5.82607528,3.3581669354784,2.4679083445216006,2.774675147841345
1114,0.008999975,0.0002346823,0.3341784,0.06019143,0.5168481,0.3618385,0.05932587,0.4158778,0.5827736,0.004282942,0.03688675,0.3686588,0.1865759,2.269282,0.9362474,0.6189154,3.88406,1.852829,0.5605134,1.892337e-05,8.921747,14.95508,1987-04-11,Fall,1987,4,101,8,1.1,3.3451584415899203,2.48091683841008,5.82607528,3.3581669354784,2.4679083445216006,2.7290085222510885
1115,0.008876075,0.000230295,0.3338218,0.06001754,0.5213538,0.3596449,0.06189716,0.4296157,0.6350822,0.004269059,0.03964332,0.3716512,0.1879302,2.26784,1.038237,0.5858076,3.356292,1.775885,0.4961045,1.665903e-05,8.979479,15.34419,1987-04-14,Fall,1987,4,104,8,1.1,3.28011531741328,2.5459599625867204,5.82607528,3.3581669354784,2.4679083445216006,2.8005559588453925
1116,0.008756717,0.0002260983,0.333775,0.05987724,0.5268309,0.3580249,0.06470179,0.4440662,0.6916294,0.004263164,0.04263083,0.3750359,0.1870181,2.258211,1.125366,0.5629531,3.582401,1.779691,0.5340017,1.558737e-05,9.016822,15.66303,1987-04-17,Fall,1987,4,107,8,1.1,3.3737598102939206,2.45231546970608,5.82607528,3.3581669354784,2.4679083445216006,2.697547016676688
1117,0.008642228,0.0002221023,0.3340437,0.05978511,0.5347587,0.357268,0.06805914,0.46163,0.7551489,0.004265578,0.04585349,0.3788908,0.1856433,2.271993,1.214276,0.5482444,3.817713,1.798304,0.5502522,1.60113e-05,9.073915,16.0067,1987-04-20,Fall,1987,4,110,8,1.1,3.4779907000895998,2.3480845799104006,5.82607528,3.3581669354784,2.4679083445216006,2.582893037901441
1118,0.00853299,0.0002183191,0.3346588,0.05974789,0.5444161,0.3571417,0.07187866,0.4818394,0.8257572,0.004276994,0.04935779,0.3832086,0.1839861,2.296219,1.29928,0.5370808,3.955743,1.804131,0.5545419,1.757804e-05,9.143435,16.36371,1987-04-23,Fall,1987,4,113,9,1.1,3.56581765252064,2.26025762747936,5.82607528,3.3581669354784,2.4679083445216006,2.4862833902272965
1119,0.008429601,0.0002147684,0.335654,0.05976836,0.5602897,0.3588166,0.0766298,0.5082185,0.907229,0.004298232,0.05309909,0.3883442,0.1817442,2.334477,1.389901,0.5284424,4.410165,1.861139,0.5647957,2.351508e-05,9.237718,16.77094,1987-04-26,Fall,1987,4,116,9,1.1,3.73154142130048,2.0945338586995206,5.82607528,3.3581669354784,2.4679083445216006,2.303987244569473
1120,0.008333024,0.0002114827,0.3371096,0.05986821,0.5835254,0.3625214,0.0822906,0.5431358,1.002753,0.004330838,0.05714603,0.3944409,0.179978,2.399087,1.494885,0.5233333,4.942532,1.92592,0.5713288,3.891531e-05,9.374907,17.27568,1987-04-29,Fall,1987,4,119,9,1.1,3.9325049968017605,1.89357028319824,5.82607528,3.3581669354784,2.4679083445216006,2.082927311518064
1121,0.008243999,0.0002084846,0.3390758,0.06003761,0.6083144,0.367291,0.08816577,0.5790219,1.10404,0.004376043,0.06157424,0.4012286,0.1748381,2.389832,1.553432,0.4939067,4.116032,1.74675,0.4597348,7.183058e-05,9.460478,17.6459,1987-05-02,Fall,1987,5,122,9,1.0,3.797099848783679,2.0289754312163213,5.82607528,3.3581669354784,2.4679083445216006,2.0289754312163213
1122,0.008162438,0.0002057657,0.3414401,0.06027042,0.6297886,0.3716906,0.09398711,0.6117157,1.202256,0.004432787,0.06621612,0.4080442,0.1675853,2.343538,1.566926,0.4710679,4.105495,1.671703,0.4687,0.0001228433,9.497446,17.85889,1987-05-05,Fall,1987,5,125,9,1.0,3.818551527584,2.0075237524160006,5.82607528,3.3581669354784,2.4679083445216006,2.0075237524160006
1123,0.008088647,0.0002033312,0.3441486,0.06054411,0.6593686,0.3795427,0.09984416,0.6500665,1.302844,0.0045005,0.07058355,0.4158641,0.1566302,2.261714,1.55704,0.4418331,3.983133,1.516188,0.4163571,0.0003020083,9.508008,17.97987,1987-05-08,Fall,1987,5,128,10,0.9,3.780459032343999,2.0456162476560014,5.82607528,3.3581669354784,2.4679083445216006,1.8410546228904012
1124,0.008023216,0.0002011951,0.3471453,0.06087648,0.6921534,0.3896412,0.1057369,0.6924053,1.400862,0.004578326,0.07451043,0.4242132,0.1448531,2.185067,1.538096,0.4143634,4.132984,1.481345,0.407617,0.0009196014,9.514825,18.0496,1987-05-11,Fall,1987,5,131,10,0.9,3.8164562005360003,2.009619079464,5.82607528,3.3581669354784,2.4679083445216006,1.8086571715176
1125,0.007966289,0.0001993596,0.3504428,0.06127805,0.7248611,0.4000435,0.1117361,0.7353842,1.492969,0.004666177,0.07840867,0.4325618,0.1352859,2.12924,1.513979,0.3940461,4.13214,1.455183,0.4032889,0.002752042,9.529595,18.09262,1987-05-14,Fall,1987,5,134,10,0.9,3.8301754298176,1.9958998501824006,5.82607528,3.3581669354784,2.4679083445216006,1.7963098651641605
1126,0.007917917,0.0001978243,0.3540504,0.06174063,0.7590513,0.4122179,0.1178036,0.7811182,1.579937,0.004763952,0.08197058,0.4412811,0.1265772,2.084642,1.487914,0.3796434,4.208735,1.460847,0.4059273,0.009099216,9.552532,18.10022,1987-05-17,Fall,1987,5,137,10,0.9,3.8657320513968,1.9603432286032003,5.82607528,3.3581669354784,2.4679083445216006,1.7643089057428802
1127,0.007878101,0.0001965875,0.3579796,0.06226951,0.7919213,0.4239547,0.1239064,0.8250871,1.658696,0.004871606,0.08563436,0.4497989,0.1200301,2.049749,1.455554,0.3719379,4.124927,1.442432,0.4025784,0.02518246,9.586982,18.02571,1987-05-20,Fall,1987,5,140,10,0.9,3.863886664312,1.9621886156880004,5.82607528,3.3581669354784,2.4679083445216006,1.7659697541192003
