,Stock,Year,season,2,3,4,5,Name,Cons Units,area,runtype,juve_behav
1833,PSF,2017,spring,239250.2,139934.6,31392.8,967.7,Pgt Sd Fing,na,PS,fall,ocean
1834,PSF,2017,summer,203789.1,145389.2,87344.6,6412.9,Pgt Sd Fing,na,PS,fall,ocean
1835,PSF,2017,winter,279125.2,163257.0,36624.9,1129.0,Pgt Sd Fing,na,PS,fall,ocean
1836,PSF,2018,fall,330649.6,190656.8,171377.9,22360.1,Pgt Sd Fing,na,PS,fall,ocean
1837,PSF,2018,spring,273563.1,116911.9,28607.1,1302.6,Pgt Sd Fing,na,PS,fall,ocean
1838,PSF,2018,summer,232894.6,120680.7,82983.3,10017.1,Pgt Sd Fing,na,PS,fall,ocean
1839,PSF,2018,winter,319156.9,136397.2,33374.9,1519.6,Pgt Sd Fing,na,PS,fall,ocean
1840,PSF,2019,fall,293493.7,433875.6,375356.9,53558.5,Pgt Sd Fing,na,PS,fall,ocean
1841,PSF,2019,spring,157451.0,-50111.6,-172339.2,-25642.9,Pgt Sd Fing,na,PS,fall,ocean
1842,PSF,2019,summer,178266.6,169242.9,103420.8,14406.0,Pgt Sd Fing,na,PS,fall,ocean
1843,PSF,2019,winter,183692.8,-58463.5,-201062.4,-29916.7,Pgt Sd Fing,na,PS,fall,ocean
1844,PSF,2020,fall,243282.7,160726.8,149849.1,16204.1,Pgt Sd Fing,na,PS,fall,ocean
1845,PSF,2020,spring,200489.0,95558.0,28688.3,1259.0,Pgt Sd Fing,na,PS,fall,ocean
1846,PSF,2020,summer,171093.7,100735.6,73783.8,7364.2,Pgt Sd Fing,na,PS,fall,ocean
1847,PSF,2020,winter,233903.9,111484.4,33469.7,1468.8,Pgt Sd Fing,na,PS,fall,ocean
1848,PSN,1979,fall,51598.1,44963.8,25063.2,5966.9,Pgt Sd NatF,na,PS,fall,ocean
1849,PSN,1979,spring,34823.7,17419.7,5867.7,347.3,Pgt Sd NatF,na,PS,fall,ocean
1850,PSN,1979,summer,33721.3,25076.8,12697.2,2673.0,Pgt Sd NatF,na,PS,fall,ocean
1851,PSN,1979,winter,40627.6,20323.0,6845.6,405.2,Pgt Sd NatF,na,PS,fall,ocean
1852,PSN,1980,fall,50159.5,33150.0,20700.9,5580.6,Pgt Sd NatF,na,PS,fall,ocean
1853,PSN,1980,spring,33793.5,13385.9,4905.8,339.4,Pgt Sd NatF,na,PS,fall,ocean
1854,PSN,1980,summer,32761.5,18669.1,10507.0,2504.9,Pgt Sd NatF,na,PS,fall,ocean
1855,PSN,1980,winter,39425.8,15616.9,5723.4,396.0,Pgt Sd NatF,na,PS,fall,ocean
1856,PSN,1981,fall,72693.2,30755.4,14628.9,4536.2,Pgt Sd NatF,na,PS,fall,ocean
1857,PSN,1981,spring,52260.9,14384.2,4438.6,361.7,Pgt Sd NatF,na,PS,fall,ocean
1858,PSN,1981,summer,48574.6,17975.6,7749.0,2064.6,Pgt Sd NatF,na,PS,fall,ocean
1859,PSN,1981,winter,60971.1,16781.5,5178.4,422.0,Pgt Sd NatF,na,PS,fall,ocean
1860,PSN,1982,fall,86113.0,44476.9,13708.0,3345.5,Pgt Sd NatF,na,PS,fall,ocean
1861,PSN,1982,spring,63810.3,22652.1,4794.6,319.0,Pgt Sd NatF,na,PS,fall,ocean
1862,PSN,1982,summer,58175.6,26612.3,7473.1,1540.1,Pgt Sd NatF,na,PS,fall,ocean
1863,PSN,1982,winter,74445.3,26427.5,5593.7,372.1,Pgt Sd NatF,na,PS,fall,ocean
1864,PSN,1983,fall,60478.9,56643.9,21373.5,3289.4,Pgt Sd NatF,na,PS,fall,ocean
1865,PSN,1983,spring,47316.3,24486.1,6320.1,285.0,Pgt Sd NatF,na,PS,fall,ocean
1866,PSN,1983,summer,41691.7,32438.0,11266.8,1504.7,Pgt Sd NatF,na,PS,fall,ocean
1867,PSN,1983,winter,55202.4,28567.1,7373.5,332.5,Pgt Sd NatF,na,PS,fall,ocean
1868,PSN,1984,fall,64486.0,42200.6,23250.6,3601.7,Pgt Sd NatF,na,PS,fall,ocean
1869,PSN,1984,spring,50071.2,18693.3,7146.5,310.6,Pgt Sd NatF,na,PS,fall,ocean
1870,PSN,1984,summer,44327.3,24317.0,12346.7,1647.1,Pgt Sd NatF,na,PS,fall,ocean
1871,PSN,1984,winter,58416.4,21808.8,8337.5,362.4,Pgt Sd NatF,na,PS,fall,ocean
1872,PSN,1985,fall,66013.9,43762.8,18244.1,4394.4,Pgt Sd NatF,na,PS,fall,ocean
1873,PSN,1985,spring,53481.9,21205.7,5248.2,297.2,Pgt Sd NatF,na,PS,fall,ocean
1874,PSN,1985,summer,46119.0,25824.0,9568.3,1982.4,Pgt Sd NatF,na,PS,fall,ocean
1875,PSN,1985,winter,62395.6,24740.0,6122.9,346.7,Pgt Sd NatF,na,PS,fall,ocean
1876,PSN,1986,fall,77857.8,46067.5,22273.8,4986.2,Pgt Sd NatF,na,PS,fall,ocean
1877,PSN,1986,spring,63168.9,22015.3,5704.3,287.3,Pgt Sd NatF,na,PS,fall,ocean
1878,PSN,1986,summer,54423.9,27081.7,11447.4,2232.7,Pgt Sd NatF,na,PS,fall,ocean
1879,PSN,1986,winter,73697.0,25684.5,6655.0,335.1,Pgt Sd NatF,na,PS,fall,ocean
1880,PSN,1987,fall,75825.5,52760.7,22763.9,5638.2,Pgt Sd NatF,na,PS,fall,ocean
1881,PSN,1987,spring,62655.5,27845.8,6669.7,386.7,Pgt Sd NatF,na,PS,fall,ocean
1882,PSN,1987,summer,53381.8,31893.6,11979.2,2545.3,Pgt Sd NatF,na,PS,fall,ocean
1883,PSN,1987,winter,73098.1,32486.7,7781.4,451.2,Pgt Sd NatF,na,PS,fall,ocean
1884,PSN,1988,fall,78062.9,52356.8,28969.7,6470.4,Pgt Sd NatF,na,PS,fall,ocean
1885,PSN,1988,spring,64297.0,27138.9,8296.0,489.3,Pgt Sd NatF,na,PS,fall,ocean
1886,PSN,1988,summer,54887.8,31485.0,15181.0,2936.1,Pgt Sd NatF,na,PS,fall,ocean
1887,PSN,1988,winter,75013.1,31662.1,9678.7,570.8,Pgt Sd NatF,na,PS,fall,ocean
1888,PSN,1989,fall,59569.2,53740.5,28486.7,7462.8,Pgt Sd NatF,na,PS,fall,ocean
1889,PSN,1989,spring,48453.1,28022.9,7968.5,486.5,Pgt Sd NatF,na,PS,fall,ocean
1890,PSN,1989,summer,41680.7,32372.6,14864.7,3360.5,Pgt Sd NatF,na,PS,fall,ocean
1891,PSN,1989,winter,56528.7,32693.3,9296.6,567.6,Pgt Sd NatF,na,PS,fall,ocean
1892,PSN,1990,fall,45815.4,40262.1,28981.1,7730.6,Pgt Sd NatF,na,PS,fall,ocean
1893,PSN,1990,spring,37533.3,21307.7,9018.8,661.9,Pgt Sd NatF,na,PS,fall,ocean
1894,PSN,1990,summer,32146.2,24357.7,15426.8,3533.8,Pgt Sd NatF,na,PS,fall,ocean
1895,PSN,1990,winter,43788.8,24859.0,10521.9,772.2,Pgt Sd NatF,na,PS,fall,ocean
1896,PSN,1991,fall,35256.6,30872.4,21448.3,7095.0,Pgt Sd NatF,na,PS,fall,ocean
1897,PSN,1991,spring,28959.9,16710.3,6543.9,527.6,Pgt Sd NatF,na,PS,fall,ocean
1898,PSN,1991,summer,24763.2,18801.1,11373.5,3216.6,Pgt Sd NatF,na,PS,fall,ocean
1899,PSN,1991,winter,33786.5,19495.3,7634.6,615.6,Pgt Sd NatF,na,PS,fall,ocean
1900,PSN,1992,fall,32323.7,24402.0,17448.0,5991.3,Pgt Sd NatF,na,PS,fall,ocean
1901,PSN,1992,spring,26456.6,12538.1,5026.9,443.9,Pgt Sd NatF,na,PS,fall,ocean
1902,PSN,1992,summer,22671.9,14637.5,9153.4,2715.8,Pgt Sd NatF,na,PS,fall,ocean
1903,PSN,1992,winter,30866.1,14627.8,5864.7,517.9,Pgt Sd NatF,na,PS,fall,ocean
1904,PSN,1993,fall,32261.3,22084.8,12832.3,4426.7,Pgt Sd NatF,na,PS,fall,ocean
1905,PSN,1993,spring,26452.5,11477.0,3915.0,366.6,Pgt Sd NatF,na,PS,fall,ocean
1906,PSN,1993,summer,22643.7,13290.6,6804.6,2019.4,Pgt Sd NatF,na,PS,fall,ocean
1907,PSN,1993,winter,30861.2,13389.9,4567.5,427.7,Pgt Sd NatF,na,PS,fall,ocean
1908,PSN,1994,fall,29587.9,21757.5,11460.4,3225.0,Pgt Sd NatF,na,PS,fall,ocean
1909,PSN,1994,spring,24261.3,11649.5,3587.4,242.3,Pgt Sd NatF,na,PS,fall,ocean
1910,PSN,1994,summer,20767.7,13207.8,6107.4,1462.9,Pgt Sd NatF,na,PS,fall,ocean
1911,PSN,1994,winter,28304.9,13591.1,4185.3,282.7,Pgt Sd NatF,na,PS,fall,ocean
1912,PSN,1995,fall,27178.9,20373.6,12379.9,3600.3,Pgt Sd NatF,na,PS,fall,ocean
1913,PSN,1995,spring,22383.0,10497.5,3444.2,198.4,Pgt Sd NatF,na,PS,fall,ocean
1914,PSN,1995,summer,19109.1,12230.7,6453.8,1609.1,Pgt Sd NatF,na,PS,fall,ocean
1915,PSN,1995,winter,26113.5,12247.0,4018.2,231.5,Pgt Sd NatF,na,PS,fall,ocean
1916,PSN,1996,fall,26882.3,19227.8,12055.0,4169.5,Pgt Sd NatF,na,PS,fall,ocean
1917,PSN,1996,spring,22150.0,9607.0,2864.1,127.6,Pgt Sd NatF,na,PS,fall,ocean
1918,PSN,1996,summer,18904.3,11442.9,6121.2,1829.4,Pgt Sd NatF,na,PS,fall,ocean
1919,PSN,1996,winter,25841.6,11208.2,3341.5,148.9,Pgt Sd NatF,na,PS,fall,ocean
1920,PSN,1997,fall,28395.4,18593.1,11349.4,4366.8,Pgt Sd NatF,na,PS,fall,ocean
1921,PSN,1997,spring,23586.7,10110.9,3001.5,177.4,Pgt Sd NatF,na,PS,fall,ocean
1922,PSN,1997,summer,20031.7,11338.8,5864.5,1930.7,Pgt Sd NatF,na,PS,fall,ocean
1923,PSN,1997,winter,27517.8,11796.1,3501.7,207.0,Pgt Sd NatF,na,PS,fall,ocean
1924,PSN,1998,fall,30788.4,19026.3,11190.0,4164.1,Pgt Sd NatF,na,PS,fall,ocean
1925,PSN,1998,spring,25824.4,11219.8,3339.2,150.8,Pgt Sd NatF,na,PS,fall,ocean
1926,PSN,1998,summer,21803.1,11894.0,5908.8,1834.8,Pgt Sd NatF,na,PS,fall,ocean
1927,PSN,1998,winter,30128.5,13089.8,3895.8,175.9,Pgt Sd NatF,na,PS,fall,ocean
1928,PSN,1999,fall,32254.4,21079.2,12461.1,4782.2,Pgt Sd NatF,na,PS,fall,ocean
1929,PSN,1999,spring,26905.4,12241.8,3831.3,218.5,Pgt Sd NatF,na,PS,fall,ocean
1930,PSN,1999,summer,22791.8,13114.5,6617.5,2122.4,Pgt Sd NatF,na,PS,fall,ocean
1931,PSN,1999,winter,31389.7,14282.1,4469.8,254.9,Pgt Sd NatF,na,PS,fall,ocean
1932,PSN,2000,fall,30035.9,21669.4,13079.0,4948.0,Pgt Sd NatF,na,PS,fall,ocean
1933,PSN,2000,spring,25169.2,13038.4,4387.7,293.1,Pgt Sd NatF,na,PS,fall,ocean
1934,PSN,2000,summer,21262.2,13633.0,7067.8,2218.3,Pgt Sd NatF,na,PS,fall,ocean
1935,PSN,2000,winter,29364.1,15211.5,5119.0,342.0,Pgt Sd NatF,na,PS,fall,ocean
1936,PSN,2001,fall,23680.5,20699.5,13836.9,5180.1,Pgt Sd NatF,na,PS,fall,ocean
1937,PSN,2001,spring,19824.4,11986.4,4264.2,266.9,Pgt Sd NatF,na,PS,fall,ocean
1938,PSN,2001,summer,16757.0,12866.6,7351.5,2309.0,Pgt Sd NatF,na,PS,fall,ocean
1939,PSN,2001,winter,23128.5,13984.1,4974.9,311.4,Pgt Sd NatF,na,PS,fall,ocean
1940,PSN,2002,fall,18093.0,16036.7,12855.3,5364.3,Pgt Sd NatF,na,PS,fall,ocean
1941,PSN,2002,spring,15169.1,9575.1,4055.5,259.7,Pgt Sd NatF,na,PS,fall,ocean
1942,PSN,2002,summer,12810.5,10064.5,6861.3,2385.5,Pgt Sd NatF,na,PS,fall,ocean
1943,PSN,2002,winter,17697.3,11170.9,4731.4,303.0,Pgt Sd NatF,na,PS,fall,ocean
1944,PSN,2003,fall,20297.5,12219.3,10171.7,5189.1,Pgt Sd NatF,na,PS,fall,ocean
1945,PSN,2003,spring,17040.3,7321.7,3274.1,270.5,Pgt Sd NatF,na,PS,fall,ocean
1946,PSN,2003,summer,14379.1,7677.4,5450.8,2314.2,Pgt Sd NatF,na,PS,fall,ocean
1947,PSN,2003,winter,19880.4,8542.0,3819.8,315.6,Pgt Sd NatF,na,PS,fall,ocean
1948,PSN,2004,fall,18563.4,13728.1,7662.5,3992.7,Pgt Sd NatF,na,PS,fall,ocean
1949,PSN,2004,spring,15551.3,8237.6,2489.8,232.3,Pgt Sd NatF,na,PS,fall,ocean
1950,PSN,2004,summer,13139.5,8629.4,4113.8,1788.6,Pgt Sd NatF,na,PS,fall,ocean
1951,PSN,2004,winter,18143.1,9610.6,2904.8,271.0,Pgt Sd NatF,na,PS,fall,ocean
1952,PSN,2005,fall,22747.6,12408.9,8345.6,2827.8,Pgt Sd NatF,na,PS,fall,ocean
1953,PSN,2005,spring,19068.9,7531.2,2813.8,176.0,Pgt Sd NatF,na,PS,fall,ocean
1954,PSN,2005,summer,16105.2,7828.5,4514.6,1270.6,Pgt Sd NatF,na,PS,fall,ocean
1955,PSN,2005,winter,22247.0,8786.4,3282.8,205.4,Pgt Sd NatF,na,PS,fall,ocean
1956,PSN,2006,fall,22933.7,15173.8,7580.0,3100.3,Pgt Sd NatF,na,PS,fall,ocean
1957,PSN,2006,spring,19206.3,9223.3,2567.1,195.6,Pgt Sd NatF,na,PS,fall,ocean
1958,PSN,2006,summer,16230.9,9577.5,4104.2,1393.9,Pgt Sd NatF,na,PS,fall,ocean
1959,PSN,2006,winter,22407.4,10760.6,2994.9,228.2,Pgt Sd NatF,na,PS,fall,ocean
1960,PSN,2007,fall,20650.6,15575.8,9301.6,2790.8,Pgt Sd NatF,na,PS,fall,ocean
1961,PSN,2007,spring,17211.7,9017.3,3073.8,184.9,Pgt Sd NatF,na,PS,fall,ocean
1962,PSN,2007,summer,14587.5,9681.1,5011.0,1257.7,Pgt Sd NatF,na,PS,fall,ocean
1963,PSN,2007,winter,20080.4,10520.2,3586.1,215.8,Pgt Sd NatF,na,PS,fall,ocean
1964,PSN,2008,fall,13293.5,13799.0,9027.2,3174.0,Pgt Sd NatF,na,PS,fall,ocean
1965,PSN,2008,spring,11132.0,8269.3,3018.1,203.2,Pgt Sd NatF,na,PS,fall,ocean
1966,PSN,2008,summer,9407.8,8670.3,4874.7,1428.1,Pgt Sd NatF,na,PS,fall,ocean
1967,PSN,2008,winter,12987.3,9647.5,3521.1,237.1,Pgt Sd NatF,na,PS,fall,ocean
1968,PSN,2009,fall,12878.6,9025.4,8417.0,3258.9,Pgt Sd NatF,na,PS,fall,ocean
1969,PSN,2009,spring,10774.8,5345.1,2777.8,212.7,Pgt Sd NatF,na,PS,fall,ocean
1970,PSN,2009,summer,9111.0,5649.8,4533.2,1467.5,Pgt Sd NatF,na,PS,fall,ocean
1971,PSN,2009,winter,12570.6,6236.0,3240.8,248.1,Pgt Sd NatF,na,PS,fall,ocean
1972,PSN,2010,fall,13457.8,8661.7,5432.7,2948.9,Pgt Sd NatF,na,PS,fall,ocean
1973,PSN,2010,spring,11295.3,5259.1,1809.0,174.1,Pgt Sd NatF,na,PS,fall,ocean
1974,PSN,2010,summer,9532.7,5465.2,2931.3,1321.9,Pgt Sd NatF,na,PS,fall,ocean
1975,PSN,2010,winter,13177.8,6135.6,2110.5,203.1,Pgt Sd NatF,na,PS,fall,ocean
1976,PSN,2011,fall,13541.7,9058.0,5420.8,2075.5,Pgt Sd NatF,na,PS,fall,ocean
1977,PSN,2011,spring,11350.6,5503.7,1803.0,126.6,Pgt Sd NatF,na,PS,fall,ocean
1978,PSN,2011,summer,9587.2,5716.7,2924.2,931.7,Pgt Sd NatF,na,PS,fall,ocean
1979,PSN,2011,winter,13242.4,6421.0,2103.5,147.6,Pgt Sd NatF,na,PS,fall,ocean
1980,PSN,2012,fall,12689.3,9261.0,5766.7,2027.6,Pgt Sd NatF,na,PS,fall,ocean
1981,PSN,2012,spring,10608.3,5372.3,1782.6,109.5,Pgt Sd NatF,na,PS,fall,ocean
1982,PSN,2012,summer,8974.3,5759.8,3065.6,905.5,Pgt Sd NatF,na,PS,fall,ocean
1983,PSN,2012,winter,12376.3,6267.7,2079.7,127.8,Pgt Sd NatF,na,PS,fall,ocean
1984,PSN,2013,fall,13625.8,8721.1,5868.5,2134.3,Pgt Sd NatF,na,PS,fall,ocean
1985,PSN,2013,spring,11389.5,5024.6,1706.7,102.1,Pgt Sd NatF,na,PS,fall,ocean
1986,PSN,2013,summer,9636.1,5412.5,3083.9,948.6,Pgt Sd NatF,na,PS,fall,ocean
1987,PSN,2013,winter,13287.7,5862.1,1991.1,119.1,Pgt Sd NatF,na,PS,fall,ocean
1988,PSN,2014,fall,15573.3,9278.4,5446.0,2158.3,Pgt Sd NatF,na,PS,fall,ocean
1989,PSN,2014,spring,13050.3,5496.7,1701.5,112.7,Pgt Sd NatF,na,PS,fall,ocean
1990,PSN,2014,summer,11024.3,5808.7,2901.2,962.5,Pgt Sd NatF,na,PS,fall,ocean
1991,PSN,2014,winter,15225.3,6412.9,1985.1,131.5,Pgt Sd NatF,na,PS,fall,ocean
1992,PSN,2015,fall,16278.2,10614.6,5916.6,2080.5,Pgt Sd NatF,na,PS,fall,ocean
1993,PSN,2015,spring,13567.5,6195.8,1728.4,97.2,Pgt Sd NatF,na,PS,fall,ocean
1994,PSN,2015,summer,11498.8,6614.3,3111.8,924.0,Pgt Sd NatF,na,PS,fall,ocean
1995,PSN,2015,winter,15828.7,7228.4,2016.4,113.4,Pgt Sd NatF,na,PS,fall,ocean
1996,PSN,2016,fall,15974.5,10986.9,6679.1,2207.3,Pgt Sd NatF,na,PS,fall,ocean
1997,PSN,2016,spring,13336.3,6502.5,2055.2,107.8,Pgt Sd NatF,na,PS,fall,ocean
1998,PSN,2016,summer,11291.7,6876.1,3547.6,982.0,Pgt Sd NatF,na,PS,fall,ocean
1999,PSN,2016,winter,15559.0,7586.2,2397.8,125.8,Pgt Sd NatF,na,PS,fall,ocean
2000,PSN,2017,fall,14429.3,10903.1,6971.4,2569.5,Pgt Sd NatF,na,PS,fall,ocean
2001,PSN,2017,spring,11965.6,6256.9,2145.0,146.0,Pgt Sd NatF,na,PS,fall,ocean
2002,PSN,2017,summer,10172.6,6758.4,3702.7,1149.8,Pgt Sd NatF,na,PS,fall,ocean
2003,PSN,2017,winter,13959.9,7299.7,2502.5,170.3,Pgt Sd NatF,na,PS,fall,ocean
2004,PSN,2018,fall,20038.4,9767.0,6649.8,2460.0,Pgt Sd NatF,na,PS,fall,ocean
2005,PSN,2018,spring,16633.0,5662.3,1997.6,125.8,Pgt Sd NatF,na,PS,fall,ocean
2006,PSN,2018,summer,14132.3,6073.3,3515.8,1096.2,Pgt Sd NatF,na,PS,fall,ocean
2007,PSN,2018,winter,19405.2,6606.0,2330.5,146.7,Pgt Sd NatF,na,PS,fall,ocean
2008,PSN,2019,fall,18681.6,28429.7,19384.1,3951.3,Pgt Sd NatF,na,PS,fall,ocean
2009,PSN,2019,spring,9781.8,-4783.7,-9499.6,-1149.4,Pgt Sd NatF,na,PS,fall,ocean
2010,PSN,2019,summer,11267.0,10589.6,5141.0,1310.2,Pgt Sd NatF,na,PS,fall,ocean
2011,PSN,2019,winter,11412.1,-5581.0,-11082.9,-1341.0,Pgt Sd NatF,na,PS,fall,ocean
2012,PSN,2020,fall,15405.8,10413.2,7656.8,1932.7,Pgt Sd NatF,na,PS,fall,ocean
2013,PSN,2020,spring,12728.8,5818.7,2395.0,115.2,Pgt Sd NatF,na,PS,fall,ocean
2014,PSN,2020,summer,10845.4,6402.4,4079.8,866.7,Pgt Sd NatF,na,PS,fall,ocean
2015,PSN,2020,winter,14850.2,6788.5,2794.2,134.4,Pgt Sd NatF,na,PS,fall,ocean
2016,PSY,1979,fall,53298.9,36868.5,12172.5,1189.3,Pgt Sd Year,na,PS,fall,stream
2017,PSY,1979,spring,28508.8,3643.0,-189.1,63.0,Pgt Sd Year,na,PS,fall,stream
2018,PSY,1979,summer,32345.4,17015.1,5153.7,530.7,Pgt Sd Year,na,PS,fall,stream
2019,PSY,1979,winter,33260.3,4250.2,-220.6,73.5,Pgt Sd Year,na,PS,fall,stream
2020,PSY,1980,fall,54297.7,36139.1,10418.1,864.6,Pgt Sd Year,na,PS,fall,stream
2021,PSY,1980,spring,29002.8,4087.7,99.6,80.3,Pgt Sd Year,na,PS,fall,stream
2022,PSY,1980,summer,32938.0,16850.7,4498.1,397.3,Pgt Sd Year,na,PS,fall,stream
2023,PSY,1980,winter,33836.6,4769.0,116.2,93.7,Pgt Sd Year,na,PS,fall,stream
2024,PSY,1981,fall,59861.6,32482.8,9246.8,702.5,Pgt Sd Year,na,PS,fall,stream
2025,PSY,1981,spring,36044.0,7989.0,1102.3,123.3,Pgt Sd Year,na,PS,fall,stream
2026,PSY,1981,summer,37669.7,16584.2,4330.4,342.1,Pgt Sd Year,na,PS,fall,stream
2027,PSY,1981,winter,42051.3,9320.5,1286.0,143.8,Pgt Sd Year,na,PS,fall,stream
2028,PSY,1982,fall,65255.5,35231.2,8722.7,643.0,Pgt Sd Year,na,PS,fall,stream
2029,PSY,1982,spring,41380.2,11221.6,1744.7,174.9,Pgt Sd Year,na,PS,fall,stream
2030,PSY,1982,summer,41760.0,18839.7,4320.0,333.9,Pgt Sd Year,na,PS,fall,stream
2031,PSY,1982,winter,48276.9,13091.9,2035.5,204.1,Pgt Sd Year,na,PS,fall,stream
2032,PSY,1983,fall,48456.9,45534.2,11722.9,720.6,Pgt Sd Year,na,PS,fall,stream
2033,PSY,1983,spring,34085.3,7134.7,589.3,124.0,Pgt Sd Year,na,PS,fall,stream
2034,PSY,1983,summer,32129.0,21892.9,5220.5,350.1,Pgt Sd Year,na,PS,fall,stream
2035,PSY,1983,winter,39766.1,8323.9,687.5,144.6,Pgt Sd Year,na,PS,fall,stream
2036,PSY,1984,fall,51849.4,37581.7,11319.6,526.1,Pgt Sd Year,na,PS,fall,stream
2037,PSY,1984,spring,35694.2,6766.7,683.4,101.7,Pgt Sd Year,na,PS,fall,stream
2038,PSY,1984,summer,34119.3,18362.0,5079.1,259.3,Pgt Sd Year,na,PS,fall,stream
2039,PSY,1984,winter,41643.2,7894.4,797.3,118.6,Pgt Sd Year,na,PS,fall,stream
2040,PSY,1985,fall,52328.5,36778.3,10541.7,691.3,Pgt Sd Year,na,PS,fall,stream
2041,PSY,1985,spring,38627.9,9954.9,936.2,77.7,Pgt Sd Year,na,PS,fall,stream
2042,PSY,1985,summer,35302.6,19080.5,4830.0,322.1,Pgt Sd Year,na,PS,fall,stream
2043,PSY,1985,winter,45065.9,11614.1,1092.2,90.6,Pgt Sd Year,na,PS,fall,stream
2044,PSY,1986,fall,36252.5,38230.9,13414.8,1092.2,Pgt Sd Year,na,PS,fall,stream
2045,PSY,1986,spring,26741.9,10453.4,975.0,85.0,Pgt Sd Year,na,PS,fall,stream
2046,PSY,1986,summer,24450.7,19869.2,6074.2,496.4,Pgt Sd Year,na,PS,fall,stream
2047,PSY,1986,winter,31198.9,12195.6,1137.5,99.1,Pgt Sd Year,na,PS,fall,stream
2048,PSY,1987,fall,48041.7,24698.6,13433.4,1220.4,Pgt Sd Year,na,PS,fall,stream
2049,PSY,1987,spring,36365.4,8932.3,1680.2,149.1,Pgt Sd Year,na,PS,fall,stream
2050,PSY,1987,summer,32711.1,13562.6,6317.3,572.7,Pgt Sd Year,na,PS,fall,stream
2051,PSY,1987,winter,42426.3,10421.0,1960.3,173.9,Pgt Sd Year,na,PS,fall,stream
2052,PSY,1988,fall,82187.0,34621.9,11372.6,1608.8,Pgt Sd Year,na,PS,fall,stream
2053,PSY,1988,spring,62211.6,11117.5,1139.6,217.6,Pgt Sd Year,na,PS,fall,stream
2054,PSY,1988,summer,55960.2,18543.8,5253.9,762.0,Pgt Sd Year,na,PS,fall,stream
2055,PSY,1988,winter,72580.2,12970.5,1329.6,253.9,Pgt Sd Year,na,PS,fall,stream
2056,PSY,1989,fall,82375.8,58463.7,14485.1,1157.5,Pgt Sd Year,na,PS,fall,stream
2057,PSY,1989,spring,61360.4,19882.4,1463.4,111.2,Pgt Sd Year,na,PS,fall,stream
2058,PSY,1989,summer,55757.4,31683.4,6695.7,533.2,Pgt Sd Year,na,PS,fall,stream
2059,PSY,1989,winter,71587.2,23196.1,1707.4,129.8,Pgt Sd Year,na,PS,fall,stream
2060,PSY,1990,fall,61330.4,57359.7,25281.6,1508.9,Pgt Sd Year,na,PS,fall,stream
2061,PSY,1990,spring,46239.7,19632.9,3011.7,262.5,Pgt Sd Year,na,PS,fall,stream
2062,PSY,1990,summer,41697.7,31127.0,11838.8,734.1,Pgt Sd Year,na,PS,fall,stream
2063,PSY,1990,winter,53946.3,22905.0,3513.6,306.2,Pgt Sd Year,na,PS,fall,stream
2064,PSY,1991,fall,37394.2,42209.1,24033.8,2547.8,Pgt Sd Year,na,PS,fall,stream
2065,PSY,1991,spring,28230.4,15755.0,3000.6,348.2,Pgt Sd Year,na,PS,fall,stream
2066,PSY,1991,summer,25436.3,23341.3,11300.4,1208.0,Pgt Sd Year,na,PS,fall,stream
2067,PSY,1991,winter,32935.5,18380.8,3500.8,406.2,Pgt Sd Year,na,PS,fall,stream
2068,PSY,1992,fall,24175.4,27195.7,20150.5,2762.9,Pgt Sd Year,na,PS,fall,stream
2069,PSY,1992,spring,18185.3,8512.8,1921.0,353.4,Pgt Sd Year,na,PS,fall,stream
2070,PSY,1992,summer,16422.6,14492.9,9276.2,1301.9,Pgt Sd Year,na,PS,fall,stream
2071,PSY,1992,winter,21216.2,9931.6,2241.1,412.3,Pgt Sd Year,na,PS,fall,stream
2072,PSY,1993,fall,30279.9,17231.9,11026.1,1887.4,Pgt Sd Year,na,PS,fall,stream
2073,PSY,1993,spring,22842.6,5616.1,1151.1,296.3,Pgt Sd Year,na,PS,fall,stream
2074,PSY,1993,summer,20591.3,9257.1,5109.1,907.6,Pgt Sd Year,na,PS,fall,stream
2075,PSY,1993,winter,26649.6,6552.1,1342.9,345.7,Pgt Sd Year,na,PS,fall,stream
2076,PSY,1994,fall,35463.7,21534.9,7017.7,999.9,Pgt Sd Year,na,PS,fall,stream
2077,PSY,1994,spring,26673.4,7074.5,819.5,144.4,Pgt Sd Year,na,PS,fall,stream
2078,PSY,1994,summer,24089.8,11587.4,3280.7,476.6,Pgt Sd Year,na,PS,fall,stream
2079,PSY,1994,winter,31119.0,8253.5,956.1,168.4,Pgt Sd Year,na,PS,fall,stream
2080,PSY,1995,fall,29030.1,26100.7,9556.5,888.7,Pgt Sd Year,na,PS,fall,stream
2081,PSY,1995,spring,22004.7,7542.8,788.9,66.3,Pgt Sd Year,na,PS,fall,stream
2082,PSY,1995,summer,19776.3,13700.3,4358.6,403.0,Pgt Sd Year,na,PS,fall,stream
2083,PSY,1995,winter,25672.1,8800.0,920.3,77.4,Pgt Sd Year,na,PS,fall,stream
2084,PSY,1996,fall,23357.4,22183.1,11452.1,1277.1,Pgt Sd Year,na,PS,fall,stream
2085,PSY,1996,spring,17694.1,6028.1,590.9,-5.1,Pgt Sd Year,na,PS,fall,stream
2086,PSY,1996,summer,15908.4,11516.4,5105.0,545.6,Pgt Sd Year,na,PS,fall,stream
